message,fuzzy
"['juliooa', 'android', 'clippathandroid', 'crash']",{'crash': 100}
"['mergemerge', 'unverbraucht', 'request', 'masterintent', 'option', 'crash']",{'crash': 100}
"['image', 'cropper', 'moptions', 'intent', 'issue', 'crash', 'arthurhub', 'security', 'android']","{'issue': 100, 'crash': 100, 'Security': 100}"
"['image', 'ruifcardoso', 'thread', 'async', 'operation', 'executor']",{'thread': 100}
"['manifest', 'merger', 'issue']",{'issue': 100}
"['string', 'permission', 'resource']",{'permission': 100}
"['quick', 'external', 'permission', 'storage']",{'permission': 100}
"['manifest', 'permission', 'support', 'android']",{'permission': 100}
"['button', 'crash']",{'crash': 100}
"['minor', 'toggle', 'sample', 'issue']",{'issue': 100}
"['corner', 'color', 'background', 'border', 'length', 'customization', 'support']",{'length': 100}
"['worker', 'async', 'image', 'thread']",{'thread': 100}
"['mergesample', 'request', 'crash', 'nemooudeislonger', 'sample', 'crash', 'ratio', 'aspect']",{'crash': 100}
"['sample', 'crash', 'ratio', 'aspect']",{'crash': 100}
"['mergemerge', 'poncho', 'request', 'masterrotateimage', 'crash']",{'crash': 100}
"['rotateimage', 'crash']",{'crash': 100}
"['mikovali', 'issue']",{'issue': 100}
"['image', 'incorrect']",{'incorrect': 100}
"['mergesergeyotro', 'development', 'requestupdate', 'gradle', 'crash']",{'crash': 100}
"['crash', 'bitmap', 'rotate']",{'crash': 100}
