sha,message,catetory,matched,labels
e7e49ec08bbbfdfb011db6d712266879cba135fa,"['mergemerge', 'request', 'aoberoi', 'updateupdate', 'dependency', 'security']",General,{'security': 100},
0321d4fe10d9d0ab92f42439bb678dc6f88d784b,"['update', 'dependency', 'security']",General,{'security': 100},
7203e5bdfc6aa524b1829d1210f43a18a6583f53,"['smallwins', 'slackdetail', 'security']",General,{'security': 100},
