sha,message,catetory,matched,labels
464ea9684e43f61b8496cb3157c2d8b225d6e49f,"['security', 'library', 'update']",General,{'security': 100},
1ca273b592344679ccfc6dce4bd99a7d7e21198b,"['security', 'library', 'update']",General,{'security': 100},
96c713e6304511815ac5d2d356f4812730ff3119,"['security', 'handlebarsecurity', 'handlebar', 'wycats', 'updatewycats', 'releaserelease', 'wycats', 'changelog', 'mastercommits', 'wycats', 'comparesupport', 'dependabot']",General,{'security': 100},
352418529bfc763313820c0875c253ca25684b95,"['security', 'mixinsecurity', 'jonschlinkert', 'mixin', 'updatemixin', 'jonschlinkert', 'releasecommits', 'jonschlinkert', 'mixinsupport', 'dependabot']",General,{'security': 100},
660e6b80bcc7380619ed7c1476b89e7cbba7ee46,"['mergejmaister', 'security', 'request', 'updatesecurity', 'update']",General,{'security': 100},
43be3a076b1980cf5f47996401fbc769e449fe15,"['security', 'update']",General,{'security': 100},
cd57206b13d678007ca7e183356ac1aaaf40088e,"['mergesheet', 'control', 'request', 'dwmkerr', 'propertysheet', 'control', 'crash']",Risky_resource_management,{'crash': 100},
ff14ca5fe34ece18340baee512d03ba65b8f15dc,"['sheet', 'control', 'crash', 'longersheet', 'contains', 'refocus', 'control', 'propertycrash']",Risky_resource_management,{'crash': 100},
076407fa6fb1e2b6552188697e2c27a1117cc7a3,"['request', 'masterinvalid', 'pointer', 'crash']",Risky_resource_management,{'crash': 100},
942496938fa7d859574135789693902e321ff18d,"['namespace', 'crash']",Risky_resource_management,{'crash': 100},
d8186442fb4221d7eac6145bf8a0ac945dad6509,"['invalid', 'server', 'crash', 'mutliple']",Risky_resource_management,{'crash': 100},
23a5633f2e97fc632b61ddfb219445ae26ad61bd,"['mergemerge', 'requestraise', 'handler', 'crash', 'editor']",Risky_resource_management,{'crash': 100},
28223ae14907b309411baba1993b4909b60e856d,"['crash', 'editor']",Risky_resource_management,{'crash': 100},
0d08198c4493df57a123540e4b8b88cedcc905be,"['crash', 'exclude', 'linux']",Risky_resource_management,{'crash': 100},
c7f4b799ad08460db930f32c8aa393d0961ab2a9,"['crash', 'workbench']",Risky_resource_management,{'crash': 100},
612405649b5a9d5b683a4b1ca0700b61031d7b6f,"['document', 'crash', 'course']",Risky_resource_management,{'crash': 100},
c0214ce6fe6ce0de62fd372b22f044043a7a1e31,"['mergelayout', 'nucleic', 'request', 'refreshpotential', 'crash', 'layout', 'situation']",Risky_resource_management,{'crash': 100},
b74f09a4340d818ad50315987ef5ea845595db3d,"['potential', 'crash', 'layout', 'situation']",Risky_resource_management,{'crash': 100},
