message,fuzzy
"['compile', 'mysql', 'issue']",{'issue': 100}
"['issuedocker', 'issue']",{'issue': 100}
"['security', 'namespaces', 'container', 'remap', 'privileged', 'userns']",{'Security': 100}
"['docker', 'issue']",{'issue': 100}
"['docker', 'issue']",{'issue': 100}
"['docker', 'issue', 'command']",{'issue': 100}
"['docker', 'issue']",{'issue': 100}
"['prometheus', 'configuration', 'docker', 'issue']",{'issue': 100}
"['dockercon', 'requestdockerce', 'sprint']",{'Sprintf': 92}
"['mysql', 'docker', 'stack']",{'stack': 100}
"['instruction', 'readme', 'general', 'issue']",{'issue': 100}
"['inspector', 'issueinspectorvscode', 'issue', 'microsoft']",{'issue': 100}
"['docker', 'issue']",{'issue': 100}
"['docker', 'issue']",{'issue': 100}
"['patch', 'requestminor', 'grammar', 'issue']",{'issue': 100}
"['minor', 'grammar', 'issue']",{'issue': 100}
"['beginner', 'update', 'command', 'stack']",{'stack': 100}
"['fvhovell', 'requestnetwork', 'scale', 'stack']",{'stack': 100}
"['network', 'scale', 'stack']",{'stack': 100}
"['mbentley', 'userns', 'indentation', 'block', 'issue']",{'issue': 100}
"['mergeformat', 'polynomdivision', 'issue', 'markdown']",{'issue': 100}
"['issue', 'markdown']",{'issue': 100}
"['security', 'dockercon', 'workshopnigel', 'nigelpoulton']",{'Security': 100}
"['issue', 'couple']",{'issue': 100}
"['service', 'command', 'syntax', 'docker', 'stack']",{'stack': 100}
"['service', 'command', 'syntax', 'docker', 'stackerror', 'message', 'argument', 'stack', 'examplerequires', 'service', 'argument', 'docker', 'stack', 'exactlydocker', 'stack', 'serviceusage', 'service', 'option', 'docker', 'stackstack', 'service']",{'stack': 100}
"['necessary', 'whilst', 'expose', 'command', 'description', 'publish', 'suggests', 'dockerfiles', 'replaces', 'meaning']",{'expose': 100}
"['version', 'docker', 'issue', 'updatingcloud', 'version', 'docker', 'updatingdocker']",{'issue': 100}
"['mergemerge', 'manomarks', 'request', 'masterdeploy', 'tutorial', 'beginner', 'docker', 'stack']",{'stack': 100}
"['docker', 'issue']",{'issue': 100}
"['mergemerge', 'manomarks', 'request', 'issue', 'navigation']",{'issue': 100}
"['security', 'command', 'workshopfaizullabhoy', 'riyaz']",{'Security': 100}
"['security', 'option', 'check', 'dockerfaizullabhoy', 'riyaz']",{'Security': 100}
"['stefanscherer', 'issue']",{'issue': 100}
"['security', 'dockerconfaizullabhoy', 'riyaz']",{'Security': 100}
