message,fuzzy
"['twitter', 'incorrect']",{'incorrect': 100}
"['security', 'homeland']",{'Security': 100}
"['title', 'member', 'rankingmembership', 'committee', 'rogersmember', 'homeland', 'security', 'house', 'committee', 'rankingmember', 'collinsmember', 'house', 'committee']",{'Security': 100}
"['candidateremove', 'assumingsense', 'source', 'comingupstream', 'diggingromneycongress', 'legislator', 'unitedstates', 'issue']",{'issue': 100}
"['official', 'blank', 'field', 'crash']",{'crash': 100}
"['plane', 'april', 'pettis', 'crash', 'election', 'february', 'special', 'shirley', 'vacancy', 'jerry']",{'crash': 100}
"['channel', 'youtube', 'blacklist']",{'blacklist': 100}
"['channel', 'youtube', 'blacklist']",{'blacklist': 100}
"['mergerequest', 'jlgoldman', 'phone', 'incorrect']",{'incorrect': 100}
"['local', 'number', 'phone', 'incorrect', 'reject']",{'incorrect': 100}
"['mergemsimonborg', 'request', 'masteromaha', 'address', 'fischer', 'incorrect']",{'incorrect': 100}
"['omaha', 'address', 'fischer', 'incorrect']",{'incorrect': 100}
"['office', 'congress', 'member', 'districtofficeprogress', 'trackedcongress', 'legislator', 'issue', 'thewalkers']",{'issue': 100}
"['historical', 'wantedcommit', 'historical', 'research', 'member', 'dataset', 'project', 'house', 'figure', 'voteview', 'senate', 'identify', 'thomas', 'activity', 'legislative', 'incorrect', 'actualstart', 'address', 'swearing', 'storingreport', 'conan', 'amendment', 'twentieth', 'constitution', 'content', 'president', 'member', 'senator', 'continental', 'wednesday', 'representative', 'september', 'period', 'consistency', 'frequency', 'constitution', 'adjournment', 'total', 'marchexhibit', 'section', 'ratification', 'adjournment', 'january', 'charter', 'effect', 'amendment', 'october', 'state', 'legislative', 'article', 'actualconstitution', 'clarifies', 'annotatedthird', 'january', 'senator', 'representative', 'amendment', 'interval', 'january', 'congress']",{'incorrect': 100}
"['historical', 'number', 'assignment', 'incorrect']",{'incorrect': 100}
"['weird', 'thing', 'youtube', 'blacklist']",{'blacklist': 100}
"['blacklist', 'facebook']",{'blacklist': 100}
"['account', 'blacklist', 'personal', 'sethmoulton', 'campaign']",{'blacklist': 100}
"['twitter', 'pattern', 'blacklist', 'couple']",{'blacklist': 100}
"['security', 'cooperation', 'europe', 'commission']",{'Security': 100}
"['instagram', 'account', 'blacklist', 'couple']",{'blacklist': 100}
"['ernst', 'tillischannel', 'youtube', 'issue']",{'issue': 100}
"['issue', 'import']",{'issue': 100}
"['duplicate', 'check', 'simple', 'incorrect']",{'incorrect': 100}
"['father', 'kildee', 'incorrect']",{'incorrect': 100}
"['member', 'congress', 'party', 'single', 'corrects', 'party', 'incorrect', 'realizedlegislator', 'affiliation', 'period', 'party', 'present', 'value']",{'incorrect': 100}
"['tompkinsgovtrack', 'issue']",{'issue': 100}
"['right', 'blacklist']",{'blacklist': 100}
"['madeleine', 'candicemiller', 'bordallo', 'incorrect', 'handlekonklone']",{'incorrect': 100}
"['issue', 'python', 'charset', 'portingdecode', 'declaration', 'stream', 'encode', 'sometimesunicode', 'point', 'python', 'character', 'anotherdecode', 'stream', 'alreadyoperates', 'unicode', 'string', 'logic', 'maintainingpickle', 'freshness', 'binary', 'compute', 'cache']",{'issue': 100}
"['blacklist', 'socialjobs']",{'blacklist': 100}
"['special', 'check', 'front', 'check', 'possiblylegislator', 'congress', 'issue', 'unitedstates']",{'issue': 100}
"['resolution', 'legislator', 'bioguideresolve', 'member', 'bioguide', 'valueresolve', 'orderfirstfirst', 'middleofficialnicknamefirst', 'bradley', 'byrnereport', 'final', 'resolution', 'fixedthreechiesaradelyoungyoung', 'radel', 'downloadedlegislator', 'congress', 'issuecomment', 'issue', 'unitedstates']",{'issue': 100}
"['congress', 'footnote', 'karlnicholas', 'swearingfdsyscongress', 'legislator', 'unitedstates', 'issue']",{'issue': 100}
"['uppercase', 'senator', 'lowercase', 'field', 'office', 'issue', 'washington', 'whitespace', 'address', 'website']",{'issue': 100}
"['blacklist', 'regex']",{'blacklist': 100}
"['weird', 'blacklist', 'string']",{'blacklist': 100}
"['miller', 'affiliation', 'crept', 'party', 'incorrect', 'george']",{'incorrect': 100}
"['twitter', 'account', 'issue']",{'issue': 100}
"['member', 'issue', 'committee']",{'issue': 100}
"['downey', 'thomas', 'issue', 'govtrack']",{'issue': 100}
"['aaebb', 'mergesuccession', 'presidential', 'gphemsleypresident', 'right', 'predecessor', 'ensure', 'discontinuityperson', 'electionaddress', 'issue']",{'issue': 100}
"['kathryn', 'detail', 'house', 'bioguide', 'issue', 'govtrack', 'entry', 'ellen', 'loughlin']",{'issue': 100}
"['blacklist', 'couple']",{'blacklist': 100}
"['blacklist', 'entry', 'facebook']",{'blacklist': 100}
"['serialization', 'safeloader', 'security', 'issue']","{'Security': 100, 'issue': 100}"
"['account', 'blacklist']",{'blacklist': 100}
"['account', 'campaign', 'blacklist']",{'blacklist': 100}
"['string', 'octal', 'integer', 'ensure', 'value']",{'integer': 100}
"['insensitive', 'whitelist']",{'Sensitive': 90}
"['field', 'number', 'phone', 'incorrect']",{'incorrect': 100}
"['mergemaster', 'request', 'gphemsleycommitment', 'issue']",{'issue': 100}
"['issue', 'readme']",{'issue': 100}
"['member', 'senator', 'issue', 'class', 'revise', 'reelection']",{'issue': 100}
"['contact', 'incoherent', 'incorrect', 'address', 'value', 'office', 'update']",{'incorrect': 100}
