message,fuzzy
"['external', 'symboldirectx', 'similar', 'issue', 'microsoft', 'sample', 'graphic']",{'issue': 100}
"['readme', 'issue', 'people', 'workaround', 'sample', 'section']",{'issue': 100}
"['master', 'develophappens', 'warning', 'level', 'reportedclass', 'function', 'delete', 'warning', 'projectunnecessary', 'semicolon', 'removeprojectname', 'macroequality', 'pastemember', 'initialization', 'toplevelinputsbuild', 'bottom', 'level', 'depth', 'resource', 'texture', 'registerknown', 'debug', 'error', 'nugetwindow', 'resize', 'ignore', 'validation', 'warning', 'buffer', 'layerbuild', 'samplebuild', 'stdexceptwindow', 'error', 'createeventreadme', 'updatewlanguage', 'clang', 'warning', 'wextra', 'wsignconversion', 'wsignserver', 'update', 'compatibility', 'notice', 'samplereference', 'clarificationreadme', 'update', 'section', 'analyze', 'warningambient', 'master', 'samplegitignore', 'miniengine', 'folder', 'command', 'setting', 'clobber', 'redundant', 'corruption', 'track', 'compute', 'graphic', 'bufferresource', 'texture', 'debug', 'numpad', 'alias']",{'buffer': 100}
"['fallback', 'support', 'sample', 'fallback', 'layer', 'incorrect', 'specifier']",{'incorrect': 100}
"['validation', 'warning', 'buffer']",{'buffer': 100}
"['member', 'incorrect']",{'incorrect': 100}
"['normal', 'buffer', 'performance', 'traceray']",{'buffer': 100}
"['developmultiple', 'failingempty', 'underflow', 'creation', 'crashedobject', 'record', 'creation', 'crucial', 'layer', 'state']",{'underflow': 100}
"['normal', 'buffer', 'performance', 'traceray']",{'buffer': 100}
"['input', 'buffer', 'vertex', 'section']",{'buffer': 100}
"['experimental', 'compile', 'volta', 'barycentric', 'issue', 'thing', 'compile', 'viewer', 'model', 'official', 'shaders']",{'issue': 100}
"['issue', 'warning']",{'issue': 100}
"['unique', 'triangle', 'issue']",{'issue': 100}
"['warning', 'issue', 'issue', 'warning', 'verifies', 'compiler', 'truncation']",{'issue': 100}
"['issue', 'solutiondir', 'event', 'error']",{'issue': 100}
"['issue', 'solutiondir', 'event', 'error']",{'issue': 100}
"['serialization', 'record', 'shader', 'partial', 'support', 'offset', 'incorrect', 'signaturefeature', 'chunk', 'fallback', 'multiple', 'calculation', 'shader', 'record', 'issue', 'version', 'fallback', 'failure', 'descriptor', 'table', 'alignment', 'invalid', 'layer', 'newerexplicit', 'developer', 'partial', 'dxcompiler', 'version', 'support', 'offset', 'future', 'regression', 'catch', 'unittests', 'signaturecalculation', 'record', 'shader', 'dxcompiler', 'offset', 'modelviewer', 'invalid']","{'incorrect': 100, 'issue': 100}"
"['intersection', 'shader', 'issue']",{'issue': 100}
"['shader', 'workaround', 'enable', 'intersection', 'anyhitstack', 'geometry', 'workaround', 'procedural', 'introduces', 'traversal', 'anyhit', 'issue', 'large', 'amount', 'intersection', 'value', 'shaders', 'continuation']",{'issue': 100}
"['stack', 'shader', 'memory', 'group', 'premature', 'optimization']",{'stack': 100}
"['enable', 'driverseveral', 'issue', 'driver', 'constantresource', 'bottom', 'level', 'stateshader', 'diffuse', 'texture', 'record', 'issue']",{'issue': 100}
