sha,message,catetory,matched,labels
eea62724468a9c9efb10be1d153950f27b33aeb9,"['security', 'publishupdateworkflowmerge', 'master', 'security', 'updatemerge', 'master', 'security', 'update']",General,{'security': 100},
224a6868f50099e4c5bf64fccf1d875a61ccc6ad,"['security', 'version', 'specifyallows', 'version', 'individual', 'specify', 'version', 'actionchangelog']",General,{'security': 100},
0c5dd9b122c2f95c342c2da94d43dc2c2b4ec174,"['update', 'security', 'glooeesecurity', 'missingchangelogmerge', 'master', 'security', 'updatechangelog', 'location', 'addingchangelog']",General,{'security': 100},
93648d124bbd023d8e1fd8069e5cd39fdf9c8ba8,"['generate', 'security', 'glooegenerate', 'security', 'glooechangelog', 'addedgenerate', 'separate', 'report', 'glooe', 'security', 'markdownmerge', 'generate', 'trivy', 'glooe', 'mastermerge', 'generate', 'trivy', 'glooe', 'masterreleasemerge', 'generate', 'trivy', 'glooe', 'branchoverride', 'release', 'docker', 'buildglooemerge', 'generate', 'trivy', 'glooe', 'masterbucketmerge', 'generate', 'trivy', 'glooe', 'branchregeneratemakefilemerge', 'generate', 'trivy', 'glooe', 'branchmerge', 'generate', 'trivy', 'glooe', 'masterchangelog', 'location', 'addingchangelog', 'locationmerge', 'generate', 'trivy', 'glooe', 'mastermerge', 'generate', 'trivy', 'glooe', 'masterchangelog', 'location', 'addingchangelog', 'locationmerge', 'generate', 'trivy', 'glooe', 'masterchangelog', 'location', 'addingchangelog', 'latestmerge', 'generate', 'trivy', 'glooe', 'branchupdate', 'subsectionregenerate']",General,{'security': 100},
e6e4aa67ba0365a85380f6cf4d39fe8f7484c3fd,"['scanner', 'setup', 'trivy', 'securitymakefile', 'trivy', 'github', 'workflowmarkdown', 'generationchangelog', 'addedmerge', 'master', 'trivy', 'scannerworkflowclean', 'checkoutseparate', 'sarif', 'upload', 'trivy', 'multiplegcloud', 'upload', 'reportdirectoryvaluechangelogmerge', 'master', 'access', 'service', 'loggingchangelogmergegatewayupdate', 'gatewaypassthroughupdate', 'passthrough', 'state', 'detail', 'sharingchangelogversiontweakgeneratecommentmerge', 'master', 'hazard', 'guessupdate', 'dorosh', 'kevin', 'dorosh', 'kevin', 'soloio', 'bulldozerremovemerge', 'master', 'trivy', 'scanneraccess', 'logger', 'imagemerge', 'master', 'trivy', 'scannerswitch', 'publicmerge', 'trivy', 'scannerchangelog', 'location', 'addingchangelog', 'locationgenerate', 'security', 'reportmerge', 'trivy', 'scannerregenerateregeneratemerge', 'trivy', 'scannergcloudgcloud', 'service', 'poweraccess', 'loggerremove', 'workflowclean', 'makefilebuildremove', 'focusmerge', 'master', 'trivy', 'scannerpackagemerge', 'trivy', 'scannerspacingmakefile', 'changematrix', 'trivy', 'workflowformattingmerge', 'master', 'trivy', 'scannermakefile', 'bucketversion', 'publish', 'markdowncomplete', 'trivy', 'triggermerge', 'master', 'trivy', 'scannermerge', 'master', 'trivy', 'scannerchangelog', 'location', 'addingchangelog', 'locationcheck', 'version', 'regexmerge', 'trivy', 'scannerregeneratedcomment', 'runningsemvermerge', 'master', 'trivy', 'scanner']",General,{'security': 100},
76c202eb127a55d0aff9bf0d63ee8211d22f7296,"['security', 'guidesecurity', 'filter', 'description', 'summarymerge', 'master', 'guidemerge', 'master']",General,{'security': 100},
eccd48c849eda6c21fe7bb5c821dae7b82f4be64,"['update', 'release', 'envoy', 'changelogs', 'dependency', 'singleton', 'pickupdependency', 'envoymerge', 'masterchangelogsenableenableupdate', 'fixtureupdate', 'security', 'configmapsinjection']",General,{'security': 100},
6702e7b5eb02de3643dacc513e7efc319f514500,"['example', 'update', 'oauthexample', 'update', 'oauthexample', 'localhost', 'cookie', 'insecure']",General,{'insecure': 100},
e72aad3436fa8d165ac195b58d0c015d952ba655,"['highlight', 'template', 'shellmerge', 'mastermerge', 'masterupdate', 'security', 'content', 'oauth', 'extauthmerge', 'mastermerge', 'master']",General,{'security': 100},
3643e2c94d79c660d2baf10c083200a451b2038f,"['mastercustom', 'testedmerge', 'masterchangelog', 'guidemerge', 'masterupdate', 'security', 'content', 'oauth', 'dorosh', 'kevin', 'kcdorosh']",General,{'security': 100},
ce2489c920a99541a04c25110306da8faaf376a2,"['security', 'issueexpandsection', 'reorganizemerge', 'master', 'issueenterprisemerge', 'master', 'issuegraphic']",General,{'security': 100},
1dff4c5cb879730141fc8622aed92bb0e72c9826,"['envoy', 'overhauloverhaulupdateupdateupdateenvoyremove', 'sectionupdateupdate', 'enterprise', 'security', 'dorosh', 'kevin']",General,{'security': 100},
30ba67c9821b505e0c269d4d319d598e718544a3,"['debug', 'loggingdebug', 'loggingloggingsection', 'loggingcleancleanmerge', 'debug', 'master', 'originremove', 'duplicate', 'operation', 'existsrevert', 'security', 'changemerge', 'debug', 'master']",General,{'security': 100},
36563a59298d0cb67449da419495ad29dc09bb00,"['securitysecurity', 'relatedbroken', 'referencefolder', 'security', 'rename', 'refactorintro', 'security', 'shortchangelogchangelog', 'update', 'dorosh', 'kevin', 'kcdoroshremove', 'sectionextension', 'removerewrite', 'child', 'section', 'description', 'securityintro', 'security', 'changemerge', 'remote', 'security', 'origindescription', 'newlineupdate', 'content', 'dorosh', 'kevin', 'kcdorosh']",General,{'security': 100},
3c1db270098ac7fc31320b7dfb2ca4fcb6ced7f1,"['message', 'order', 'proto', 'securitymessage', 'order', 'proto', 'security']",General,{'security': 100},
6b5a4333fe72df1559a7143c428ea0017075aa63,"['installation', 'formattingupdate', 'install', 'recommendedupdate', 'cluster', 'setupremove', 'license', 'featurebroken', 'security', 'protosimple', 'changemerge', 'featureconflictcontent', 'securitycontent', 'securitycontent', 'securitycontent', 'security']",General,{'security': 100},
d4d48ebdf73cd334ec07643790499fe3831e52bc,"['workingchangelogcontainer', 'security', 'contextchangelogcontainer', 'basic', 'runasuser', 'securitycontextcapabilityminimum', 'memorypermission', 'proxyrunasgroup', 'thingchangelogchangelog']",General,{'security': 100},
a858abd22de612efc574e92e25d7205f60e7c219,"['error', 'crash', 'capitan']",Risky_resource_management,{'crash': 100},
967d172647c1911cfbf7b84e8bb93e2dc889fc61,"['regardless', 'music', 'crash']",Risky_resource_management,{'crash': 100},
b6c6c0088334d3dce9e5dd1da3d4fcc5c904f4e9,"['github', 'crash']",Risky_resource_management,{'crash': 100},
47bb5cf69cc69cd55fbb57a89db1e21d96f50dd2,"['plugin', 'patch', 'flash', 'security', 'player']",General,{'security': 100},
270e12b65e5891e6bd78275537cad36d092a9fe1,"['reuse', 'aiohttp', 'session', 'crash', 'client']",Risky_resource_management,{'crash': 100},
35ef4cde90466ccd7753038a370cb6c5a70472af,"['whiteinstead', 'package', 'flask', 'security', 'usingclosemerge', 'faraday', 'faradaysec', 'request']",General,{'security': 100},
043c2fc4c2306618e03c79b4fcfd8b762d4c29ee,"['package', 'range', 'flask', 'version', 'security']",General,{'security': 100},
e0ff2d36e5235727679315b8ba09d6673254deb0,"['flask', 'endpoint', 'security']",General,{'security': 100},
84a214ab5207236cb6152e5023c9a7e3103769e8,"['enumeration', 'security', 'username', 'flaskmessage', 'possible', 'login', 'errorusername', 'enumerationmattupstate', 'security', 'issue', 'flaskupstream', 'flask', 'information', 'original', 'custom']",General,{'security': 100},
5ac71f6954c3de103294c5e89fcd17e455366dba,"['header', 'server', 'issue', 'iframes', 'webui', 'security']",General,{'security': 100},
a178e788f43d54622106ea80fd2414b0c0c280eb,"['vulnerability', 'webui', 'crash', 'template']",Risky_resource_management,{'crash': 100},
ed474f6e51eb04bf0756d16b78efa4d44ac5dd34,"['security', 'logic', 'flaskinstead', 'principal', 'flask']",General,{'security': 100},
0e98fb00bb21161d5147feece0db434aeb5051bb,"['security', 'endpoint']",General,{'security': 100},
9c9db71b33fd53751a99eb7a7239fd3e41991d93,"['security', 'version', 'flask']",General,{'security': 100},
42b06106940a3472d7e34a384cb0ea2ef6c3d6e9,"['flask', 'mattupstate', 'security', 'sqlalchemy', 'application']",General,{'security': 100},
08566bbf7b7c16a12af1c638263af20972f42816,"['silly', 'mistake', 'critical', 'crash']",Risky_resource_management,{'crash': 100},
32fe22be3e10e6350d535e9b37dc400ba7f1b271,"['audible', 'window', 'scrollback', 'terminal', 'force', 'infinite', 'crash']",Risky_resource_management,{'crash': 100},
d1e0b4474eb0d549c8fff84a07d1144300ec339b,"['workspace', 'crash']",Risky_resource_management,{'crash': 100},
968c634d0fefd00cea10a2b83d330d120ce9a39a,"['security', 'manager']",General,{'security': 100},
a1f52c4dbcaaaa7c9bf4cb726c6e545b3f3bb220,"['crash', 'notification']",Risky_resource_management,{'crash': 100},
8d98ffb4102b7a51145dfafbc56040f0d1829bac,"['prediction', 'deepchem', 'mismatch', 'model', 'crash']",Risky_resource_management,{'crash': 100},
