message,fuzzy
"['issue', 'empty', 'query', 'parameter']",{'issue': 100}
"['corvusoft', 'issue']",{'issue': 100}
"['window', 'support', 'issue']",{'issue': 100}
"['documentation', 'issue']",{'issue': 100}
"['documentation', 'issue']",{'issue': 100}
"['corvusoft', 'issue', 'optimize', 'solym']",{'issue': 100}
"['openssl', 'security']","{'OpenSSL': 100, 'Security': 100}"
"['string', 'format', 'length', 'buffer']","{'length': 100, 'buffer': 100}"
"['additional', 'crash']",{'crash': 100}
"['mergeclrusby', 'request', 'worker', 'thread', 'exception']",{'thread': 100}
"['worker', 'thread', 'exception']",{'thread': 100}
"['corvusoft', 'issue']",{'issue': 100}
"['openssl', 'segfault']",{'OpenSSL': 100}
"['properenvironment', 'issue', 'compilationcross', 'mingw', 'sensitive', 'compilingalways', 'environment', 'official', 'detect', 'macro']","{'issue': 100, 'Sensitive': 100}"
"['incorrect', 'regression', 'endpoint']",{'incorrect': 100}
"['config', 'specify', 'openssl', 'travisalready', 'cmakegoncalves']",{'OpenSSL': 100}
"['mergecorvusoft', 'issue', 'enchancement', 'request', 'mergeallow', 'hyphen', 'parameter', 'underscore']",{'issue': 100}
"['multiple', 'issue']",{'issue': 100}
"['issue', 'example']",{'issue': 100}
"['potential', 'issue']",{'issue': 100}
"['issue', 'update', 'connection', 'timeout']",{'issue': 100}
"['issue', 'request']",{'issue': 100}
"['blank', 'issue']",{'issue': 100}
"['buffer', 'scope']",{'buffer': 100}
"['issue', 'version']",{'issue': 100}
"['client', 'issue']",{'issue': 100}
"['session', 'issue']",{'issue': 100}
"['sessionimpl', 'requestimpl', 'inline', 'request', 'buffer']",{'buffer': 100}
"['clang', 'issue']",{'issue': 100}
"['sessionmanager', 'thread']",{'thread': 100}
"['sessionmanager', 'thread']",{'thread': 100}
"['master', 'naedangeroptimisation', 'issue']",{'issue': 100}
"['optimisation', 'issue', 'cmakeverify', 'clobberverbose']",{'issue': 100}
"['submodule', 'openssl']",{'OpenSSL': 100}
"['openssl', 'upgrade']",{'OpenSSL': 100}
"['service', 'issue']",{'issue': 100}
"['openssl', 'dependency']",{'OpenSSL': 100}
"['issue', 'clang', 'freebsd']",{'issue': 100}
"['regex', 'pattern', 'linux', 'issue']",{'issue': 100}
"['system', 'issue']",{'issue': 100}
"['option', 'socket', 'issue', 'timeout']",{'issue': 100}
"['architecture', 'expose', 'refuse']",{'expose': 100}
"['persistent', 'issue']",{'issue': 100}
"['origin', 'issue', 'request']",{'issue': 100}
"['header', 'issue', 'multiple', 'example']",{'issue': 100}
"['additional', 'issue']",{'issue': 100}
"['multi', 'issue']",{'issue': 100}
"['issue', 'enchancement']",{'issue': 100}
"['default', 'issue']",{'issue': 100}
"['issue', 'enhancement']",{'issue': 100}
"['integration', 'issue']",{'issue': 100}
"['header', 'issue']",{'issue': 100}
"['invocation', 'incorrect']",{'incorrect': 100}
"['regression', 'issue']",{'issue': 100}
"['custom', 'issue', 'status']",{'issue': 100}
"['error', 'issue']",{'issue': 100}
"['linux', 'issue']",{'issue': 100}
"['warning', 'error', 'issue']",{'issue': 100}
"['service', 'issue']",{'issue': 100}
"['fixture', 'issue']",{'issue': 100}
"['copyright', 'issue']",{'issue': 100}
"['regression', 'issue']",{'issue': 100}
"['regex', 'pathparameter', 'reference', 'segment', 'method', 'parsingissue', 'filter', 'simple', 'incorrect', 'setting', 'logic', 'internal', 'filter', 'segment', 'usage', 'improves']",{'incorrect': 100}
"['regression', 'issue', 'tracker']",{'issue': 100}
"['string', 'issue', 'request', 'query']",{'issue': 100}
"['mergecliley', 'request', 'resourcematcher', 'issue']",{'issue': 100}
"['header', 'issue']",{'issue': 100}
"['resource', 'helper', 'permission', 'service']",{'permission': 100}
"['method', 'incorrect']",{'incorrect': 100}
"['incorrect', 'status']",{'incorrect': 100}
"['string', 'format', 'issue']",{'issue': 100}
"['comment', 'version', 'service', 'thread', 'async']",{'thread': 100}
