message,fuzzy
"['safeareainsets', 'expose']",{'expose': 100}
"['layout', 'orientation', 'issue', 'navigation']",{'issue': 100}
"['issue', 'setting']",{'issue': 100}
"['public', 'documentationinterface', 'internalcontainerview', 'expose']",{'expose': 100}
"['complier', 'issue', 'popupcontroller']",{'issue': 100}
"['background', 'expose']",{'expose': 100}
"['content', 'issue']",{'issue': 100}
"['issue', 'popup', 'controller']",{'issue': 100}
"['example', 'layout', 'issue']",{'issue': 100}
"['issue', 'navigation', 'position']",{'issue': 100}
"['viewwillappear', 'issue', 'viewdidappear']",{'issue': 100}
