message,fuzzy
"['issue', 'space']",{'issue': 100}
"['overflow', 'wrapper', 'element', 'parent']",{'overflow': 100}
"['mergehikerpig', 'request', 'mergeoptimize', 'overflow', 'style', 'tweak', 'display', 'scrollbar', 'markdownpreview']",{'overflow': 100}
"['scroll', 'bottom', 'editorminor', 'issue']",{'issue': 100}
"['eslint', 'issue']",{'issue': 100}
"['incorrect', 'mirror', 'instance', 'option']",{'incorrect': 100}
"['context', 'incorrect']",{'incorrect': 100}
"['optimize', 'overflow', 'style', 'tweak', 'scrollbar', 'markdownpreview']",{'overflow': 100}
"['mergeawolf', 'unicode', 'request', 'issue', 'search', 'mergecharacter', 'input', 'chinese', 'search']",{'issue': 100}
"['incorrect', 'mirror', 'instance', 'option']",{'incorrect': 100}
"['issue', 'master', 'search', 'mergeconflictbrowser', 'topbar']",{'issue': 100}
"['edcdbd', 'mergeunicode', 'issue', 'master', 'search']",{'issue': 100}
"['input', 'issue', 'search']",{'issue': 100}
"['parse', 'value', 'issue', 'title', 'alphabetical', 'float']",{'issue': 100}
"['linter', 'issue']",{'issue': 100}
"['repush', 'pipeline', 'issue']",{'issue': 100}
"['future', 'issue']",{'issue': 100}
"['request', 'richardtks', 'mergescroll', 'overflow']",{'overflow': 100}
"['dffbc', 'mergerequest', 'brunovskykatex', 'display', 'alignment', 'issue']",{'issue': 100}
"['scroll', 'overflow']",{'overflow': 100}
"['issue', 'double']",{'issue': 100}
"['katex', 'display', 'alignment', 'issue']",{'issue': 100}
"['mergerequest', 'licht', 'master', 'shortcut', 'panel', 'issue']",{'issue': 100}
"['framework', 'electron', 'update', 'versionubuntu', 'glibc', 'version', 'issueglibc', 'linux', 'segfault', 'issue', 'binary', 'electron', 'startup', 'prebuilt']",{'issue': 100}
"['multiple', 'space', 'issue']",{'issue': 100}
"['length', 'update']",{'length': 100}
"['eefbf', 'mergebrais', 'overflow', 'request', 'brapifra', 'folderitem', 'mergefolderitem', 'ellipsis', 'overflow']",{'overflow': 100}
"['linux', 'issue']",{'issue': 100}
"['overflow', 'ellipsi']",{'overflow': 100}
"['eaeef', 'mergerequest', 'mbarczak', 'mergetable', 'markdown', 'content', 'automatic', 'generation']",{'generation': 100}
"['current', 'cursor', 'positioncurrent', 'cursor', 'generation', 'update', 'subsequentadditional', 'editor', 'codemirror']",{'generation': 100}
"['table', 'markdown', 'content', 'automatic', 'generationtable', 'markdown', 'contentmarkdownconsequent', 'generation', 'generatedshortcutgenerate', 'markdown', 'update']",{'generation': 100}
"['mergerequest', 'boostio', 'issue', 'update', 'template', 'mergetemplate', 'update', 'issue']",{'issue': 100}
"['bddbb', 'mergerequest', 'issuemacos', 'issue']",{'issue': 100}
"['mergerequest', 'mergelegacy', 'attachment', 'issue']",{'issue': 100}
"['electron', 'update', 'versioninculdes', 'reasonablystable', 'release', 'versionrequire', 'updateissuecomment', 'electron', 'issue']",{'issue': 100}
"['issue', 'delete', 'attachment', 'folder']",{'issue': 100}
"['eslinter', 'issue']",{'issue': 100}
"['mergerequest', 'issue', 'romainwn', 'template', 'mergetemplate', 'issue']",{'issue': 100}
"['template', 'issue']",{'issue': 100}
"['bdeddrequest', 'patch', 'wauner', 'linux', 'cinnamon', 'incorrect']",{'incorrect': 100}
"['russian', 'issue']",{'issue': 100}
"['mergeredsandro', 'request', 'xsssecurity', 'mergeremove', 'attack', 'hotfix', 'security']",{'Security': 100}
"['mergepfftdammitchris', 'toggle', 'request', 'issue', 'togglemode', 'button']",{'issue': 100}
"['issue', 'togglemode', 'button', 'overlappingproblem', 'static', 'absolute', 'right', 'toggle', 'issue', 'button', 'position']",{'issue': 100}
"['wrong', 'exportedpreview', 'style', 'issue', 'class']",{'issue': 100}
"['issue', 'notelist', 'router']",{'issue': 100}
"['cfdcd', 'mergerequest', 'family', 'multiple', 'incorrect']",{'incorrect': 100}
"['multiple', 'incorrect']",{'incorrect': 100}
"['eeceb', 'mergerequest', 'yosmoc', 'mergewindow', 'anykey', 'close', 'issue', 'initmodal']",{'issue': 100}
"['mergerequest', 'boostio', 'issue', 'update', 'template', 'mergetemplate', 'update', 'issue']",{'issue': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['mergemslourens', 'request', 'issue']",{'issue': 100}
"['mergeasmsuechan', 'request', 'issuetemplate', 'mergechange', 'sentence', 'boostnote', 'issue']",{'issue': 100}
"['sentence', 'boostnote', 'issue']",{'issue': 100}
"['mergeasmsuechan', 'request', 'issue', 'template', 'mergechange']",{'issue': 100}
"['width', 'notification', 'incorrect']",{'incorrect': 100}
"['ecddaaf', 'mergerequest', 'asmsuechan', 'mergetemplate', 'issue']",{'issue': 100}
"['template', 'issue']",{'issue': 100}
"['afebb', 'mergeasmsuechan', 'request', 'completion', 'incorrectcompletion', 'block', 'incorrect']",{'incorrect': 100}
"['completion', 'block', 'incorrect']",{'incorrect': 100}
"['option', 'modifyboostio', 'issuecomment', 'boostnote', 'issue']",{'issue': 100}
"['issue', 'syntax']",{'issue': 100}
"['cleanupdependency', 'crypto', 'renamestorageremovestorage', 'refactorremove', 'dummy']",{'crypto': 100}
"['insensitive', 'inhance', 'search']",{'Sensitive': 90}
"['sidenav', 'overflow']",{'overflow': 100}
"['notelist', 'updateredirect', 'selectedstyle', 'label', 'overflow']",{'overflow': 100}
"['minor', 'search', 'insensitive']",{'Sensitive': 90}
"['socket', 'window', 'module', 'buffer', 'behaviour']",{'buffer': 100}
"['behaviour', 'title', 'overflow']",{'overflow': 100}
"['dabde', 'mergebranch', 'mergeplanetcontainer', 'overflow', 'devtools', 'behaviour', 'articlelist']",{'overflow': 100}
