message,fuzzy
"['gettext', 'format', 'issue']",{'issue': 100}
"['pseudolocalize', 'selectordinal', 'insensitive']",{'Sensitive': 90}
"['webpack', 'lingui', 'issue', 'loader']",{'issue': 100}
"['production', 'lingui', 'extract', 'crash']",{'crash': 100}
"['automatic', 'chore', 'issue']",{'issue': 100}
"['chore', 'issue']",{'issue': 100}
"['chore', 'security', 'acornsecurity', 'acorn', 'update', 'acornjsacorn', 'acornjs', 'releasecompare', 'commits', 'acornjs', 'acornpreview', 'support', 'dependabotpreview', 'dependabot']",{'Security': 100}
"['report', 'version', 'incorrect', 'babel']",{'incorrect': 100}
"['attempt', 'timeout', 'errorreferencefacebook', 'issue']",{'issue': 100}
"['loader', 'webpack', 'modulecloserelatedwebpack', 'issuecomment', 'issue']",{'issue': 100}
"['typescript', 'issue']",{'issue': 100}
"['security', 'error', 'chore', 'jsdom']",{'Security': 100}
"['template', 'issue']",{'issue': 100}
"['lerna', 'registry', 'publish', 'param', 'chorelerna', 'issue']",{'issue': 100}
"['afbfbe', 'mergecomponent', 'request', 'lingui', 'issue', 'transformlingui', 'component']",{'issue': 100}
"['usage', 'incorrect']",{'incorrect': 100}
