sha,message,catetory,matched
d0883d2cce06cbd8629e2b3ed7c3d0ff5e03f86b,"['pull', 'request', 'kmail', 'crash', 'message', 'list']",General,{'crash': 100}
70449bd9ea8ced8b370f6279dec33f8ebfffbf29,"['pull', 'request', 'kmail', 'network', 'security', 'config']",General,{'security': 100}
ac4cb37ea72aea7cc753b32f3acdab2bc21f46fa,"['network', 'security', 'config']",General,{'security': 100}
33ced59d607a3e3ab98a2b5a10a3eced3cb746f4,"['pull', 'request', 'kmail', 'crash', 'account', 'uuid']",General,{'crash': 100}
034e1fbd790dc4af6f60bd980f59489e375a31fe,"['crash', 'account', 'uuid']",General,{'crash': 100}
d5597e88cf86e4434e9d36cdef1b4e4a5316388b,"['tiny', 'issue', 'inbox', 'folder', 'presentation', 'crash', 'user', 'click', 'folder', 'profile', 'patch', 'reset', 'drawer', 'default', 'account', 'deselects', 'folder', 'drawer']",General,{'crash': 100}
37c391f596fe284be104254d35450956d7a50b02,"['pull', 'request', 'kmail', 'crash', 'retrieve', 'cursor']",General,{'crash': 100}
413a32e0af1ed5108630df709b878d0035506059,"['pull', 'request', 'kmail', 'crash', 'special', 'local', 'folder']",General,{'crash': 100}
404edf8cab6b2284b88b24bc37c0b97616a97c74,"['crash', 'retrieve', 'cursor']",General,{'crash': 100}
7992be90685e788acb47d8afd0c275303a6f4d23,"['return', 'empty', 'result', 'emailprovider', 'query', 'developer', 'mode', 'crash', 'error', 'easy', 'generate', 'user', 'input', 'sqlite']",General,{'crash': 100}
c0a949fe086bbd3ea2fc8cbc1c75e04865f93b56,"['database', 'migration', 'support', 'data', 'loss']",Risky_resource_management,{'data loss': 100}
3f60e411552c5c274edbe7cface81855be5cf0bf,"['pull', 'request', 'kmail', 'crash']",General,{'crash': 100}
8f4a287b7912d132aa5d6ab8a0b1888972b9362e,"['pull', 'request', 'bytehamster', 'rotate', 'crash']",General,{'crash': 100}
b936781f7f57781f46275f8e60fc0b603e19510f,"['pull', 'request', 'morckx', 'subject', 'crash', 'null', 'subject', 'header']",General,{'crash': 100}
28dadaf4683ebfeab0916369d5771642115df56e,"['pull', 'request', 'kmail', 'crash', 'opening']",General,{'crash': 100}
615cad74145fb2d91db18d118e03fff45f74e75d,"['pull', 'request', 'kmail', 'crash', 'identity']",General,{'crash': 100}
