sha,message,catetory,matched,labels
9c20d5947d1fa4678a8b640792ff3d31224f0adf,"['security', 'rehman', 'noscript', 'thanks']",General,{'security': 100},
0b67446ec0adcb9602970443738249333a46c37e,"['security', 'audit']",General,{'security': 100},
de035dca3980ed25054c869555be52d9342edfd9,"['plugin', 'crash', 'desktop']",Risky_resource_management,{'crash': 100},
7518ac00fcffbc87ebbf4b26c769d37b5b65c352,"['application', 'ensure', 'desktop', 'plugin', 'setting', 'invalid', 'crash']",Risky_resource_management,{'crash': 100},
7652a5a0a0b71bf80c1fef9db85b3388513cc40f,"['deadlock', 'logout', 'transaction']",Risky_resource_management,{'deadlock': 100},
e559999aa4008f2b9ce7f5609e4df3631f0bfe0d,"['script', 'crash']",Risky_resource_management,{'crash': 100},
a48e5cd4e88c9367f1eb3edb43c5979684cc2de3,"['checker', 'language', 'desktop', 'crash']",Risky_resource_management,{'crash': 100},
cb696276daba7913f6ece022e5552c04fff38f25,"['checker', 'language', 'prevents', 'fallback', 'desktop', 'invalid', 'crash']",Risky_resource_management,{'crash': 100},
6ad9931e43f940447d94196a26e860b90879c4e7,"['checker', 'language', 'prevents', 'fallback', 'desktop', 'invalid', 'crash']",Risky_resource_management,{'crash': 100},
918b76863443f4f3e5f683005c4a3ae50b69189e,"['crash', 'plugins']",Risky_resource_management,{'crash': 100},
0cfcc00912f0a928439f3abce54eba03be8098d9,"['keymap', 'editor', 'desktop', 'command', 'invalid', 'crash']",Risky_resource_management,{'crash': 100},
55b6394bf317a1c608777eae5951c09e7035e9a9,"['undefined', 'crash']",Risky_resource_management,{'crash': 100},
0644e2897dbba4d9abf272e19ad03705fcb8c7c1,"['vulnerability', 'security', 'package']",General,{'security': 100},
e9af71dd7645b17eee1cc161eb233ce89805549b,"['launch', 'singletop', 'potential', 'android', 'crash']",Risky_resource_management,{'crash': 100},
cf2442c5b22922fdad83871bc8b40b7ae48f7e82,"['screen', 'desktop', 'config', 'crash']",Risky_resource_management,{'crash': 100},
2200be697e53a14f3df73eefa56566f91fe83080,"['spellfix', 'crash']",Risky_resource_management,{'crash': 100},
7d7005596f512c921d0bf14076a7aeac4c957fb9,"['vulnerability', 'security', 'package', 'desktop', 'upgrade']",General,{'security': 100},
