sha,message,catetory,matched,labels
ff48e1e0623f2f9a7730e33475e57ce6a1a1f571,"['plugin', 'security']",General,{'security': 100},
c7366b70917bb3762afe1b99254d0ab845fe8a5e,"['admin', 'crash', 'incident']",Risky_resource_management,{'crash': 100},
b0d38544601f954e7a52ff55d8d406a616d514e6,"['showingpotential', 'format', 'crash', 'character']",Risky_resource_management,{'crash': 100},
5bd33455a12131c3e1aee6395e22b240bf7436da,"['situation', 'event', 'broker', 'deadlock']",Risky_resource_management,{'deadlock': 100},
b74bd30b72002c5202eb5010f031b3ee0158ae94,"['issue', 'security']",General,{'security': 100},
38b341ebc56011936e70a07ca30184eb59fdc443,"['elliptic', 'securityincludes', 'indutny', 'update', 'security', 'ellipticrelease', 'elliptic', 'indutnyelliptic', 'commits', 'indutnysupport', 'dependabot']",General,{'security': 100},
11edf6744fd4de65bf0cad4f27e297e02eb7dc98,"['dependency', 'update', 'security', 'jquery']",General,{'security': 100},
ad5eed5be167a2e0ac7216eb9c3f1adb0b57a43f,"['crash', 'itermplot']",Risky_resource_management,{'crash': 100},
beaffff9461ef5afdcb8278b9d779e3677166f1b,"['failable', 'crash', 'swift', 'causeclose']",Risky_resource_management,{'crash': 100},
573f17d48738fde09d4d8bc5279d189ca5b4f7e5,"['crash', 'force', 'color', 'changedwould']",Risky_resource_management,{'crash': 100},
