message,fuzzy
"['ascii', 'calculation', 'length']",{'length': 100}
"['invalid', 'store', 'buffer', 'event']",{'buffer': 100}
"['translation', 'crash', 'command']",{'crash': 100}
"['detection', 'content', 'footer', 'issue', 'heuristic']",{'issue': 100}
"['everywhere', 'itators', 'buffer']",{'buffer': 100}
"['incorrect', 'english']",{'incorrect': 100}
"['issue', 'random']",{'issue': 100}
"['search', 'string', 'reset', 'buffer']",{'buffer': 100}
"['calculation', 'length']",{'length': 100}
"['issue', 'errno']",{'issue': 100}
"['workaround', 'issue', 'command', 'enviroment']",{'issue': 100}
"['compilatio', 'issue']",{'issue': 100}
"['initial', 'implementation', 'issue', 'pager', 'behave']",{'issue': 100}
"['search', 'rudimentarysimilar', 'cursor', 'sensitive', 'position', 'matchbackwards']",{'Sensitive': 100}
"['ncurses', 'issue', 'button', 'wheel', 'support']",{'issue': 100}
"['negative', 'issue']",{'issue': 100}
"['normal', 'issue']",{'issue': 100}
