message,fuzzy
"['issue', 'template', 'updateissue', 'template', 'updateupdate', 'issue', 'version', 'github', 'templatedelete']",{'issue': 100}
"['issue', 'readthedocs']",{'issue': 100}
"['mergechild', 'issue', 'request', 'readthedocsmargin', 'number', 'issue', 'child']",{'issue': 100}
"['issue', 'childclass', 'method', 'sphinx', 'supportedmargin', 'number', 'address', 'inconsistencynumber', 'issue', 'version']",{'issue': 100}
"['issue', 'definition', 'stillstyle', 'shrug']",{'issue': 100}
"['clean', 'issue', 'footnote']",{'issue': 100}
"['issue', 'sphinx', 'compatibility', 'addressinformation', 'template', 'changeelement', 'decision', 'hierarchysingle', 'changestyle', 'domain', 'class', 'applymaintains', 'class', 'definition', 'applydomain', 'styling', 'definition', 'possibilityinclude']",{'issue': 100}
"['result', 'paddingsearch', 'creates', 'texture', 'class', 'example', 'manual', 'highlight', 'visible', 'custom', 'issue', 'stockreview', 'comment', 'addressmagic', 'number', 'constantremove']",{'issue': 100}
"['issue', 'webpack', 'output', 'staticentry', 'external', 'jquerybundlerelative', 'causestatic', 'asset', 'hopefullyrequires']",{'issue': 100}
"['mergemerge', 'request', 'overflow', 'removeremove', 'overflow']",{'overflow': 100}
"['stack', 'native', 'switch']",{'stack': 100}
"['caption', 'bottom', 'figuremargin', 'issue', 'caption', 'figure']",{'issue': 100}
"['mergemerge', 'request', 'empty', 'empty', 'toctree', 'issue']",{'issue': 100}
"['empty', 'toctree', 'issue', 'final', 'hopefullylayout']",{'issue': 100}
"['mergemlutfy', 'gettext', 'issue', 'request', 'mergegettext', 'message', 'function']",{'issue': 100}
"['mergemerge', 'scholzvolkmer', 'request', 'mastermargin', 'issue', 'bottom', 'image']",{'issue': 100}
"['submit', 'issue']",{'issue': 100}
"['issue', 'inline']",{'issue': 100}
"['issue', 'example']",{'issue': 100}
"['issue', 'overflow']","{'issue': 100, 'overflow': 100}"
"['width', 'overflow']",{'overflow': 100}
