message,fuzzy
"['check', 'error', 'invalid', 'issue', 'token', 'issuerrequest', 'android', 'openid', 'documentation', 'appauth', 'allowingandroid', 'openid', 'token', 'validation', 'issue', 'appauthissue', 'appauth', 'android', 'openid']",{'issue': 100}
"['support', 'issue']",{'issue': 100}
"['android', 'crash', 'browserconfig', 'endpoint', 'refresh']",{'crash': 100}
"['mergerequest', 'android', 'wramup', 'crash', 'custom', 'custom', 'android', 'crash']",{'crash': 100}
"['custom', 'android', 'crash']",{'crash': 100}
"['mergemerge', 'xchmelmilos', 'request', 'issue']",{'issue': 100}
"['expose', 'error', 'oauth']",{'expose': 100}
"['adaccea', 'cdebcrequest', 'android', 'crash', 'issuer', 'android']","{'crash': 100, 'issue': 91}"
"['issuer', 'android']",{'issue': 91}
"['issue', 'update', 'template']",{'issue': 100}
"['request', 'custom', 'header', 'issue', 'oauthupgrade', 'gradle', 'errordependency', 'error', 'buildcustom', 'connection', 'header', 'oauthcustom', 'connection', 'header', 'oauthprettier', 'eslintheader', 'custom', 'refreshrefreshupdate', 'typescriptreadme', 'updateupdate', 'typescriptsimplify', 'validateheadersheader']",{'issue': 100}
"['expose', 'scopeexpose', 'scopeexpose', 'scope', 'androidscope', 'examplescope', 'readmedefinition', 'scope', 'typescript']",{'expose': 100}
"['mergeformidablelabs', 'request', 'template', 'chore', 'issuechore', 'issue', 'template']",{'issue': 100}
"['issue', 'template']",{'issue': 100}
"['native', 'crash', 'scope', 'array', 'reactavoid', 'native', 'crash', 'scope', 'array', 'reactspace']",{'crash': 100}
"['mergeformidablelabs', 'request', 'insecure', 'featureinsecure', 'request', 'android']",{'insecure': 100}
