sha,message,catetory,matched,labels
a411d4a859ffd60c7242d9c0475d11b563f3fd0c,"['security', 'request', 'advisory', 'security', 'caveat']",General,{'security': 100},
ca645889bb8f90df722284b40617a824620eda7e,"['update', 'security', 'malware']",General,{'security': 100},
