sha,message,catetory,matched,labels
6cd920e7f53b7ea3129aae72b641a9785dcc9827,"['fireumtilhalt', 'session', 'deadlock']",Risky_resource_management,{'deadlock': 100},
e7d56e8046ad9f1c7ce1b63f75a74e70d342001a,"['permission', 'managercheck', 'stream', 'security']",General,{'security': 100},
768738296f1493e7ac4ab4e1b46a19faa87bbf9b,"['configure', 'security', 'xstream', 'framework', 'drool']",General,{'security': 100},
ea2f0dd338e3498feda55ca1bed0a83a1ffb0351,"['deadlock', 'fireuntilhaltdrool', 'deadlock', 'fireuntilhalt']",Risky_resource_management,{'deadlock': 100},
5954c887b62ef09076a24b7f25798ff6dee21c4d,"['compilation', 'deadlock', 'drool']",Risky_resource_management,{'deadlock': 100},
b5a0f48efe744c129c477579f978d4d31e90b14a,"['security', 'policy']",General,{'security': 100},
cc6c8388bcfbc4a46d99166087f01d5c2a442c0c,"['security', 'addingcherry', 'fefedfccba']",General,{'security': 100},
1742ded3690b97dce7cb4a44c74dda4b25c9e316,"['deadlock', 'drool']",Risky_resource_management,{'deadlock': 100},
0366026647ff9b47bb4f5c2ee9b734072688a4e2,"['deadlock', 'reading', 'drool']",Risky_resource_management,{'deadlock': 100},
cee1a72babec17025fbc9adb65933b6811b0e10a,"['jbrules', 'deadlock', 'fireuntilhaltcherry', 'ccddcaeedcbcedconflictcompiler', 'drool']",Risky_resource_management,{'deadlock': 100},
6f150d75183df44e4434895e93808a9747d57857,"['jbrules', 'concurrent', 'ksession', 'deadlock', 'instertions']",Risky_resource_management,{'deadlock': 100},
81f5208ed4a3915d1b3b6194c27f58f5cc4eeab7,"['mergegeffrey', 'jbrules', 'request', 'mergedifferent', 'jbrules', 'foreign', 'behaves', 'platform', 'testcase', 'crash']",Risky_resource_management,{'crash': 100},
0fc1013ad8fa0108795741123dd6c32439bba620,"['upgradable', 'deadlock']",Risky_resource_management,{'deadlock': 100},
ee5ca1d0fdd8d3f88026df30037338a6819ae536,"['jbrules', 'drool', 'example', 'pacman', 'crash']",Risky_resource_management,{'crash': 100},
7e5c83e99bbb209b8588ed1fdcc023d6960ec0c0,"['comment', 'logger', 'stacktraces', 'current', 'directory', 'setting', 'crash']",Risky_resource_management,{'crash': 100},
18cf03b20860e374c6452fb883ae30ba570fcf7b,"['literal', 'option', 'security', 'value', 'reasonjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
b185fff0ff93b22e4d9a9339cc8f45252845ce91,"['statefulsession', 'ruleagent', 'thread', 'jbrules', 'creates', 'deadlock', 'refreshesjbossrules', 'dafcab', 'trunk', 'repos']",Risky_resource_management,{'deadlock': 100},
d196c471a40ec5e22460dbed58e1155b6f1367a2,"['statefulsession', 'ruleagent', 'thread', 'jbrules', 'creates', 'deadlock', 'refreshesjbossrules', 'dafcab', 'trunk', 'repos']",Risky_resource_management,{'deadlock': 100},
81d8ff44ffab9c2c7c2ab838f640b5633bfe800d,"['statefulsession', 'ruleagent', 'thread', 'jbrules', 'creates', 'deadlock', 'refreshesjbossrules', 'dafcab', 'trunk', 'repos']",Risky_resource_management,{'deadlock': 100},
4dba87c5d01e35e70b6c1e9820e9577d9e856781,"['security', 'fixedjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
342216b0a293be42ea46722afe80b4e2ff359136,"['classpath', 'eclipseupload', 'common', 'versionproblem', 'security', 'trans', 'eclipse', 'specify', 'versionjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
661f213f363722e19fbc0abcfb398775e5eb7797,"['problem', 'jbrules', 'security', 'websphere', 'uneededjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
bbf718660cb4d03d1e5b214ad59393820b4bd192,"['problem', 'jbrules', 'security', 'websphere', 'uneededjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
a16664e506b474918fbed88eb732ccc07e61ecfe,"['problem', 'jbrules', 'security', 'websphere', 'classloaderjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
91e2801482406d728df8a39b1fc2df5d33a47767,"['problem', 'jbrules', 'security', 'websphere', 'classloaderjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
e3a97b8c1e4e7b49130e16241b735a080689bd93,"['problem', 'jbrules', 'security', 'websphere', 'classloaderjbossrules', 'dafcab', 'trunk', 'repos']",General,{'security': 100},
35f066117f2c3460f1a50ec26c4ace5793af4a34,"['jshint', 'plugin', 'template', 'crash']",Risky_resource_management,{'crash': 100},
