sha,message,catetory,matched,labels
a7196e7bf4ab4da3439d02456638b515d7020ac0,"['subdomainsreceive', 'domain', 'email', 'security']",General,{'security': 100},
a615c564578d5a7c1ab9cc2e7326196c9993f5cd,"['wrong', 'security']",General,{'security': 100},
ca5369de9c69eb7834f37b058837661b59db80b2,"['email', 'security']",General,{'security': 100},
41d469210a54a96035da16c6a9dedf624cb75461,"['trusting', 'insecure', 'script']",General,{'insecure': 100},
