message,fuzzy
"['master', 'requestrename', 'buffer']",{'buffer': 100}
"['rename', 'bufferclash', 'applies', 'buffer', 'problematic']",{'buffer': 100}
"['basename', 'buffer']",{'buffer': 100}
"['request', 'elibarzilay', 'cleanup', 'project', 'buffer']",{'buffer': 100}
"['compilercompany', 'declareclausereader', 'quote', 'subtlequoteavoid', 'idiomatic', 'probablychange', 'futurestack', 'marker', 'switch', 'insert', 'simplerfirst', 'additionswitch', 'betteridentifier', 'avoiddeclare', 'buffer', 'column', 'server', 'local']",{'buffer': 100}
"['trustyrejeep', 'issue']",{'issue': 100}
"['large', 'recenter', 'errorclose', 'ananthakumaran', 'issue']",{'issue': 100}
"['buffer', 'value', 'local']",{'buffer': 100}
"['sandbox', 'issue', 'installation', 'debug']",{'issue': 100}
"['window', 'documentation', 'select', 'buffer']",{'buffer': 100}
"['initial', 'issue']",{'issue': 100}
"['support', 'bufferindirect', 'support', 'buffer']",{'buffer': 100}
"['variable', 'manual', 'setup', 'clarity', 'rewordsynchronization', 'buffercontent', 'buffer']",{'buffer': 100}
"['variable', 'indirect', 'buffer', 'setting']",{'buffer': 100}
"['enable', 'indirect', 'temporary', 'buffer']",{'buffer': 100}
"['mergemerge', 'shopify', 'request', 'guardensure', 'string', 'buffer']",{'buffer': 100}
"['mergemerge', 'lineshift', 'ananthakumaran', 'requestdocumentation', 'incorrect', 'problem', 'format', 'lineshift', 'buffer']","{'incorrect': 100, 'buffer': 100}"
"['documentation', 'incorrect', 'problem', 'format', 'lineshift', 'bufferananthakumaran', 'address', 'issue']","{'incorrect': 100, 'issue': 100}"
"['version', 'locationpoint', 'locationcause', 'greaterpoint', 'conversion', 'fatal', 'version', 'locationcurrent', 'buffer']","{'fatal': 100, 'buffer': 100}"
"['error', 'ignoreotherwise', 'impossible', 'buffer']",{'buffer': 100}
"['mergemerge', 'request', 'codeedit', 'newline', 'josteinknewline', 'issue']",{'issue': 100}
"['newline', 'issue']",{'issue': 100}
"['expose', 'ignore']",{'expose': 100}
"['delay', 'configuration', 'buffervariable', 'localsometimes', 'flycheckmight', 'buffer']",{'buffer': 100}
"['beginning', 'completion', 'restriction', 'buffer']",{'buffer': 100}
"['configure', 'buffer']",{'buffer': 100}
"['projecteverytime', 'buffer', 'server', 'createcleanup', 'event', 'request']",{'buffer': 100}
