sha,message,catetory,matched
66caedbb61c007862f14902ffe6921ad7e4df378,"['large', 'crash', 'preventright', 'content', 'length', 'rejectrework', 'system']",General,{'crash': 100}
b721274e1262b9ae5fc196e2fa6491a39d95b51c,"['mergewebsocket', 'fanout', 'crash', 'requestpacket', 'websocket', 'check', 'reading', 'disconnect']",General,{'crash': 100}
26a1c493e197a3b94da7c7c95cb644a09cfcffc5,"['proxy', 'reverse', 'buffer', 'overrun']",Risky_resource_management,{'overrun': 100}
8ef1cdc920490b6b8ae7f6219fce3a1fe6c63ba8,"['droppriv', 'chroot', 'security', 'andreas']",General,{'security': 100}
30007ea5f1706659f89d4f78f6955547dee277ed,"['close', 'crash']",General,{'crash': 100}
641ffdff1abb7fa75bd35ae54608fd06c5cd641c,"['security', 'problem']",General,{'security': 100}
