sha,message,catetory,matched,labels
050f8a62c367cbd640d1972cbba52eaf884a9e84,"['external', 'metric', 'crash', 'provider']",Risky_resource_management,{'crash': 100},
8236f1aa5d2083261a0c94750a81d9dd1abc70eb,"['plumtree', 'upgrade', 'crash']",Risky_resource_management,{'crash': 100},
d1a8c3806166ee516937a7508a5d3cd082a21893,"['listenercould', 'takedown', 'aroundcould', 'callingsupervision', 'deadlock']",Risky_resource_management,{'deadlock': 100},
421af8c71bdff4915839b30fe8fca323a61435e4,"['initialization', 'listener', 'hierarchy', 'supervisionbroker', 'prevents', 'connectioncould', 'crash']",Risky_resource_management,{'crash': 100},
14ea0a2708f5eb7d0d35f1e5549361f1afe12cc1,"['limit', 'crash', 'adminwould', 'session', 'field', 'offline', 'sessionnumber', 'colums', 'wouldcrash', 'clique', 'preparingensures', 'selection', 'criterionfield', 'defaultefficient', 'benefit', 'wouldreturn', 'default', 'limit']",Risky_resource_management,{'crash': 100},
65b7ec014331528e630847cfb1a5dbde9485b5e8,"['ensure', 'crash']",Risky_resource_management,{'crash': 100},
7258f6369945035ef61e13e067162fba7b32761e,"['termination', 'crash']",Risky_resource_management,{'crash': 100},
69c6c5e4e93ee73dfc3773686f7ae9720f9d5cce,"['deadlock', 'issue', 'shutdown', 'order', 'mitigate', 'startshutdownplugin']",Risky_resource_management,{'deadlock': 100},
5598aa868245ae8ddc3c6f05f67196a8be9ebe7f,"['mergerequest', 'queue', 'crash', 'larsheselcrash', 'queue']",Risky_resource_management,{'crash': 100},
e1e88bfb819fb45a7abc0632ff41637806abd9ad,"['mergeissue', 'dergraf', 'request', 'mergeinconsistency', 'store', 'message', 'crash']",Risky_resource_management,{'crash': 100},
2ff16df54dbbfe439e8bb39b70fe620fd055ab26,"['inconsistent', 'entry', 'store', 'message', 'crash']",Risky_resource_management,{'crash': 100},
05ffe2c20468e9f9fe2691ec91873e314dc5059a,"['startup', 'broker', 'queue', 'store', 'restart', 'limit', 'nitialization', 'message', 'crash']",Risky_resource_management,{'crash': 100},
c36a1ffddd6dd25abfbec50f8af903844c869161,"['error', 'process', 'parser', 'return', 'crash']",Risky_resource_management,{'crash': 100},
