sha,message,catetory,matched,labels
4d83d68169929b3aee95d06d690370b243e805f5,"['bdbabbcb', 'mergevanit', 'request', 'mergerenderables', 'crash', 'component']",Risky_resource_management,{'crash': 100},
1277b28f672fd3fbc541324044d6263303d12b4d,"['number', 'pipeline', 'style', 'declaration', 'asset', 'crash', 'selectboxstyle', 'object', 'liststyle', 'object', 'uiskin', 'uiskinimporter', 'styleconfig', 'dictionary', 'reflect', 'object', 'uiskinconfig', 'string', 'color', 'libgdx', 'object', 'uiskin', 'compatibility', 'arrayeither', 'color', 'libgdx', 'value', 'uiskin', 'float', 'compatibilitychange', 'system', 'debugginglibgdx', 'constructor', 'progressbar', 'class', 'sliderstage', 'setting', 'libgdx', 'keepwithinstage', 'function', 'crash', 'window']",Risky_resource_management,{'crash': 100},
98ff499a9602e7be0ba3a032f8b7f93b40f158a2,"['renderable', 'crash']",Risky_resource_management,{'crash': 100},
f63d4b2d60bf299a867deef8fb0fdbf40ad7c814,"['report', 'crash', 'weird']",Risky_resource_management,{'crash': 100},
472a355702316c4650142b7ee20bce8d5946e2f8,"['shiro', 'security']",General,{'security': 100},
fd890e92468d54fbed82e06206a35c5f11ef1add,"['crash', 'sortaddrinfo', 'bugfixcheck', 'numbermemory', 'invalid', 'accesedmalloc', 'check', 'callingvalid', 'address', 'equal', 'return', 'systemrelatescatalinh']",Risky_resource_management,{'crash': 100},
bfd59758545df82c2947cff429c6796dc3a15204,"['crash', 'conditionallycustomhouse', 'bradh']",Risky_resource_management,{'crash': 100},
7518c26d8ec300f6a05143a0521baef75ebd8cb9,"['crash', 'version', 'xcode', 'condition']",Risky_resource_management,{'crash': 100},
7905e3f1c5d4f736d3076ff96500b99af6d4d7f1,"['point', 'security', 'vulnerability']",General,{'security': 100},
66689efc07771568321965a87ab7eee158da92f7,"['project', 'security', 'process']",General,{'security': 100},
b651f825d6827cdf2f67640340792f6aebb9126f,"['package', 'python', 'travis', 'errorappears', 'versiondownloads', 'pyopenssl', 'requirementrequest', 'security']",General,{'security': 100},
6681cc24e9a85990939e8dcd6a1536413354ae7b,"['buffer', 'overflow']",Risky_resource_management,{'buffer overflow': 100},
209e8147a1565d4405e79d364ffcf6df76402da6,"['possible', 'lookup', 'function', 'buffer', 'overflow']",Risky_resource_management,{'buffer overflow': 100},
