message,fuzzy
"['mergerequest', 'issue', 'iandelmartemplate', 'woocommerce']",{'issue': 100}
"['sensitiv', 'switch', 'package']",{'Sensitive': 94}
"['alpha', 'stylebootstrap', 'issue', 'shiplist']",{'issue': 100}
"['issue', 'understrap']",{'issue': 100}
"['issue', 'understrap']",{'issue': 100}
"['issue', 'understrap']",{'issue': 100}
"['issue', 'understrap']",{'issue': 100}
"['mergeissue', 'filter', 'pattonwebz', 'length', 'frontend', 'request', 'excerpt', 'mergeprevent', 'dashboard', 'modification', 'pattonwebz']",{'length': 100}
"['issue', 'understrapddfakt']",{'issue': 100}
"['issue', 'understrap']",{'issue': 100}
"['issue', 'understrap', 'holger']",{'issue': 100}
"['buffer', 'ignoredlarge', 'image', 'buffer', 'falsebower']",{'buffer': 100}
"['skipbinary', 'doesnt', 'imagereplace', 'issue']",{'issue': 100}
"['issue', 'prefix']",{'issue': 100}
"['issue', 'understrap', 'wrong', 'holger']",{'issue': 100}
"['issue', 'understrap', 'holger']",{'issue': 100}
"['issue', 'understrap', 'holger']",{'issue': 100}
"['issue', 'understrap', 'holger']",{'issue': 100}
"['issue', 'child', 'understrap', 'holger']",{'issue': 100}
"['product', 'variabletemplate', 'product', 'variable', 'issue', 'class', 'ensure', 'select', 'simple', 'archive']",{'issue': 100}
"['issue', 'holger', 'understrap']",{'issue': 100}
"['issue', 'translator']",{'issue': 100}
"['domain', 'issue']",{'issue': 100}
"['issue', 'understrap', 'arpage', 'holger']",{'issue': 100}
"['issue', 'phpcbf']",{'issue': 100}
"['issue', 'phpcbf']",{'issue': 100}
"['cecafrequest', 'timhartmann', 'mastercreate', 'issue', 'asset', 'source', 'result', 'folder', 'support', 'people', 'installtimhartmann']",{'issue': 100}
"['mergerequest', 'permission']",{'permission': 100}
"['issue', 'tomkisielewski', 'understrap', 'holger']",{'issue': 100}
"['issue', 'thomas', 'reinert', 'understrap', 'holger']",{'issue': 100}
"['issue', 'holger', 'understrap']",{'issue': 100}
"['issue', 'sourcemaps', 'clean', 'idealsourcerootissue', 'clean', 'scniroissue', 'cssnanoreplace']",{'issue': 100}
"['issue', 'holger', 'understrap', 'status', 'width']",{'issue': 100}
"['script', 'option', 'custom', 'removetheme', 'territory', 'plugin', 'guideline', 'violates']",{'violate': 93}
"['thomas', 'issue']",{'issue': 100}
