sha,message,catetory,matched,labels
1173ab5847e1a4755ed488b7e8ee8574df130cba,"['codemirror', 'security', 'chorecodemirror', 'security', 'updaterelease', 'codemirrorcodemirror', 'changelog', 'mastercodemirror', 'commitsdependabot', 'preview', 'dependabot', 'preview']",General,{'security': 100},
8f4944eb0a87fba4866213e8dcdbaae162a08464,"['security', 'chore', 'mergemerge', 'jonschlinkert', 'security', 'updatejonschlinkert', 'release', 'mergejonschlinkert', 'commitsdependabot', 'preview', 'dependabot', 'preview']",General,{'security': 100},
70efe553cc3b6011e478a598b793cd5b4e7a6ffc,"['security', 'choreincludes', 'security', 'update', 'isaacrelease', 'isaaccompare', 'isaac', 'commitsdependabot', 'preview', 'dependabot', 'preview']",General,{'security': 100},
b39c189f370c4662bb36219ecaf1477c5ba0b98b,"['lodash', 'security', 'chorelodash', 'security', 'updatelodash', 'releaselodash', 'commitsdependabot', 'preview']",General,{'security': 100},
df1319b9074588e63f451c1bb147f429ac25f9d5,"['elliptic', 'security', 'choreelliptic', 'security', 'update', 'indutnyrelease', 'elliptic', 'indutnyelliptic', 'indutny', 'commitsdependabot', 'preview']",General,{'security': 100},
ed737e45607459e57687c031327c0680230f8912,"['security', 'proxy', 'choresecurity', 'party', 'proxy', 'updaterelease', 'party', 'proxyproxy', 'changelog', 'party', 'mastercompare', 'party', 'proxy', 'commitsdependabot', 'preview']",General,{'security': 100},
87eef61a02341763279c03be689b8e15b15d7631,"['security', 'chore', 'codecovincludes', 'security', 'codecov', 'updaterelease', 'codecovcompare', 'codecov', 'commitsdependabot', 'preview']",General,{'security': 100},
afd9b25c696843ddf1473e5844a1c0d6ff0304d4,"['websocket', 'security', 'chorewebsocket', 'security', 'changelog', 'masterwebsocket', 'commitsdependabot', 'preview', 'dependabot', 'preview']",General,{'security': 100},
262a424bf0e929d634a65c6ca4c053cdbb8bcf7e,"['handlebar', 'security', 'chorehandlebar', 'security', 'wycats', 'updaterelease', 'wycatswycats', 'changelog', 'master', 'releasewycats', 'commitsdependabot', 'preview']",General,{'security': 100},
3c9dfa52a21cf9e3ecb6a3b93b39d45ae3dc5dac,"['codemirror', 'gracenoah', 'graphql', 'header', 'violationcontent', 'unsafe', 'script', 'security', 'policy', 'header', 'violation', 'usingsettimeout', 'undefined', 'unsafe', 'onhover', 'trigger', 'violation', 'writtensource', 'content', 'javascript', 'string', 'script', 'security', 'policy', 'directive', 'violation', 'evaluatesettimeout', 'usage', 'onhover', 'function']",General,{'security': 100},
d9c3b85a70dff7161f7e8a49933e06e85c9d6047,"['security', 'proxy', 'chore', 'agenttootallnate', 'security', 'proxy', 'agent', 'updaterelease', 'proxy', 'agent', 'tootallnatecompare', 'tootallnate', 'proxy', 'agent', 'commitsdependabot', 'preview']",General,{'security': 100},
c90d1c37c88d9b051e69b9c67ba8f8e52e0848c6,"['window', 'crash']",Risky_resource_management,{'crash': 100},
