sha,message,catetory,matched
ddd033f03409d7ab2c04d3f48d09656d19c2f558,"['companion', 'crash', 'conversion', 'source', 'index', 'range']",General,{'crash': 100}
890888f3e3e87be75ebc1ea65b23232fe57511b9,"['companion', 'crash', 'conversion', 'switch', 'index', 'range']",General,{'crash': 100}
613ed785271c8b0e5cc1ef902bbb578bf441a20a,"['curve', 'reference', 'data', 'model', 'invalid', 'memory', 'crash']",General,{'crash': 100}
12d8d1118fd49abe9ede5fa398585ca4623d3477,"['input', 'signal', 'timing', 'crash']",General,{'crash': 100}
02787671f829b0b165707327d1cf5b1ee6ed9f83,"['crash', 'radio', 'view']",General,{'crash': 100}
bb0412b11da22b528eccf60619b1a4abf0f1dfca,"['companion', 'relevant', 'radio', 'crash', 'window', 'compilation', 'slider', 'cosmetic', 'andre', 'bernet', 'kilrah']",General,{'crash': 100}
74db396c364f942352ea09f3de4dc60cdd3aedb0,"['stack', 'overflow', 'horus']",Risky_resource_management,{'stack overflow': 100}
5db30ea7bcfa35fe36565ce438e97895aaa2238a,"['unit', 'test', 'target', 'test', 'general', 'setting', 'test', 'radio', 'setting', 'test', 'model', 'complete', 'test', 'path', 'general', 'setting', 'switch', 'conversion', 'general', 'setting', 'test', 'horus', 'import', 'model', 'file', 'editing', 'companion', 'target', 'gtests', 'test', 'gtests', 'test', 'radio', 'companion', 'test', 'executes', 'test', 'radio', 'companion', 'companion', 'test', 'cmake', 'gtests', 'radio', 'target', 'global', 'function', 'source', 'conversion', 'throttle', 'source', 'throttle', 'source', 'radio', 'companion', 'check', 'horus', 'screendata', 'copy', 'test', 'restore', 'direction', 'horus', 'value', 'widget', 'source', 'conversion', 'modelheader', 'bitmap', 'length', 'radio', 'test', 'companion', 'test', 'conversion', 'telemetry', 'source', 'logical', 'switch', 'horus', 'potential', 'crash', 'switch', 'conversion', 'logical', 'switch']",General,{'crash': 100}
6898efcc02aa0c06a904e505ddcf2621fcbc37d9,"['simu', 'crash', 'horus', 'message', 'companion', 'hardwarepanel', 'mode', 'option']",General,{'crash': 100}
13c5387dc972f4c706244fe5c6dc6f7ed4c4c8df,"['pulse', 'model', 'note', 'model', 'note', 'view', 'menu', 'handler', 'pulse', 'pulse', 'mixer', 'horus', 'compile', 'horus', 'crash', 'style', 'issue']",General,{'crash': 100}
40c5f0432c54533f96e107c3e22d44f07eeef176,"['companion', 'autocombobox', 'possible', 'crash', 'null', 'field']",General,{'crash': 100}
204711d313f2ed49e032f9f89e72615586b4af35,"['companion', 'array', 'access', 'crash']",General,{'crash': 100}
0f34bf38504b1e6078b2d8c957db610d27b8b51b,"['companion', 'crash', 'main', 'window', 'model', 'radio', 'editor', 'open', 'cursor', 'field', 'event', 'handler']",General,{'crash': 100}
3caf83e920f81bc1654830e0f06a4c7e8e8614f0,"['companion', 'crash', 'editing', 'model', 'gvars', 'radio', 'show', 'value', 'label', 'update', 'unit', 'prec', 'field', 'horus']",General,{'crash': 100}
380adaad3b47beba29e9e172a68fea1ae7b868a9,"['simu', 'crash']",General,{'crash': 100}
7e21e13ec96fb7607b40f85e38491a9b059b48da,"['firmware', 'lead', 'crash']",General,{'crash': 100}
b3e9d8d97dd76d0d3e3ac72c8855fed97bb764f8,"['setting', 'migration', 'management', 'setting', 'setting', 'import', 'previous', 'version', 'optional', 'implementation', 'crash', 'setting', 'import', 'companionx', 'mainwindow']",General,{'crash': 100}
655e2f90107ba0b29f2764c3b5c69c537875dfe5,"['companion', 'appdata', 'possible', 'crash', 'setting', 'companion']",General,{'crash': 100}
582546f8edbe27bf50812eb3136cb6495c848244,"['path', 'buffer', 'overflow', 'widget', 'theme', 'directory', 'name', 'long', 'length', 'directory', 'name', 'character']",Risky_resource_management,{'buffer overflow': 100}
111bcad9a7041679742eaaa1c2f04017fa526871,"['file', 'data', 'radio', 'crash', 'editing', 'category', 'name']",General,{'crash': 100}
ee50096754518c7a69b7fda337d28092cd1bb68c,"['companion', 'possible', 'crash', 'model', 'conversion']",General,{'crash': 100}
5dabe53af4f929153495f5598d675d1706e1a420,"['minor', 'misc', 'simulator', 'extraneous', 'format', 'value', 'microstimer', 'delete', 'case', 'event', 'loop', 'simulator', 'helper', 'dependency', 'simpgmspace', 'rename', 'micros', 'timer', 'function', 'available', 'companion', 'value', 'treemodel', 'compiler', 'warning', 'minor', 'compiler', 'warning', 'msvc', 'unsafe', 'type', 'type', 'bool', 'operation', 'compiler', 'warning', 'data', 'function', 'opentxsimulator', 'analog', 'array', 'range', 'simulator', 'auto', 'simulator', 'debugoutput', 'possible', 'mutex', 'deadlock', 'buffer', 'overflow', 'force', 'connection', 'companion', 'display', 'calibration', 'data', 'horus', 'joystick', 'mouse', 'mouse']",Risky_resource_management,{'deadlock': 100}
