sha,message,catetory,matched
e446d2d2c9d7543796d2d06d45c6f3840b28aa1c,"['password', 'hasher', 'factory', 'deprecate', 'password', 'encoder', 'factory', 'security', 'password', 'hasher', 'factory', 'deprecate', 'password', 'encoder', 'factory', 'password', 'hasher', 'factory', 'deprecate', 'password', 'encoder', 'factory', 'security', 'password', 'hasher', 'factory', 'deprecate', 'password', 'encoder', 'factory', 'test', 'security', 'password', 'hasher', 'factory', 'deprecate', 'password', 'encoder', 'factory', 'revert', 'symfony', 'security', 'authentication', 'service', 'override', 'security', 'password', 'hasher', 'factory', 'deprecate', 'password', 'encoder', 'factory', 'upgrade', 'note', 'bernhard', 'rusch', 'bernhard', 'rusch', 'element']",General,{'security': 100}
f11dc91dea5746abec3f24ebf3da8077b4d9e9c1,"['logincontroller', 'behavior', 'login', 'csrf']",Insecure_interaction_between_components,{'csrf': 100}
0a4f27dbecc3829041569846aec535959fa349bc,"['csrf', 'service', 'duplicate', 'code']",Insecure_interaction_between_components,{'csrf': 100}
be0cd5416c43816516e92fae80d9d753fc3d479b,"['link', 'security', 'yaml']",General,{'security': 100}
e6e052926950718a4fc215bfc184dc9f84cc4149,"['document', 'block', 'data', 'loss', 'similar', 'name', 'block', 'editables']",Risky_resource_management,{'data loss': 100}
b03e107a1cc47a184e6eb09c17fff026c9ae863c,"['core', 'override', 'symfony', 'authentication', 'provider', 'service', 'security']",General,{'security': 100}
9d0ffb9502d7d998238513811efa628748f5d5ff,"['core', 'override', 'symfony', 'authentication', 'provider', 'service', 'security']",General,{'security': 100}
c42f16f6ed6fcf76cdc90e02691af9d63f196e47,"['bump', 'symfony', 'security', 'core', 'security', 'vulnerability']",General,{'security': 100}
47524b4c608ee064201b71171bd74043a56c281d,"['crash', 'occurs', 'relation']",General,{'crash': 100}
fc0eafc2cff676276579af142793f0589ea2fcec,"['noopener', 'noreferrer', 'admin', 'login', 'noopener', 'noreferrer', 'admin', 'login', 'access', 'admin', 'backend', 'link', 'date', 'browser', 'utilize', 'target', 'open', 'window', 'vulnerable', 'window', 'opener', 'unlikely', 'case', 'security', 'issue', 'scan', 'detectify', 'noopener', 'noreferrer', 'prevents', 'clear', 'score', 'reference', 'http', 'targetblank', 'vulnerability', 'example', 'specific', 'link']",General,{'security': 100}
5970312a9751e325d8712f7298c66e7cb1e43379,"['adminbundle', 'mark', 'class', 'internal', 'final', 'adminbundle', 'admin', 'controller', 'internal', 'adminbundle', 'admin', 'event', 'listener', 'internal', 'adminbundle', 'mark', 'admin', 'helper', 'internal', 'adminbundle', 'security', 'handler', 'final', 'class', 'internal', 'adminbundle', 'mark', 'admin', 'class', 'internal', 'adminbundle', 'mark', 'admin', 'class', 'internal', 'adminbundle', 'mark', 'bundle', 'class', 'suggestion', 'code', 'review', 'bernhard', 'rusch', 'brusch', 'bernhard', 'rusch', 'brusch']",General,{'security': 100}
1dbbc2ba1c73f8f12d235ffdc13b63971aaa7ad4,"['update', 'security']",General,{'security': 100}
f2af127c58355f08d0f39012788b6f8dca42fcaa,"['core', 'security', 'mark']",General,{'security': 100}
0bf52d1d3a625b2bc72b47afe2e5e8b317f08ecc,"['symfony', 'security', 'config', 'symfony', 'microkernel', 'symfony', 'security', 'config', 'symfony', 'microkernel', 'config', 'load', 'config', 'bundle', 'exists', 'test', 'configs', 'security', 'config', 'test', 'environment']",General,{'security': 100}
417e3a42b6035371663d397ce29a63f4fdc63e7b,"['csrf', 'attack', 'warning', 'wrong', 'custom', 'login', 'screen']",Insecure_interaction_between_components,{'csrf': 100}
91d475964e9e61fddad122633bd62fc1a8352a0b,"['csrf', 'attack', 'warning', 'wrong', 'custom', 'login', 'screen']",Insecure_interaction_between_components,{'csrf': 100}
d68904e8984258e5cad58c94fc7907d400e419c8,"['service', 'csrf', 'protection']",Insecure_interaction_between_components,{'csrf': 100}
1901f29f2aeda3321a5e0e1b8c45fa67b9c79199,"['service', 'csrf', 'protection', 'deprecate', 'event', 'listener', 'method', 'service', 'csrf', 'protection', 'deprecate', 'event', 'listener', 'method', 'service', 'csrf', 'protection', 'deprecate', 'event', 'listener', 'method', 'service', 'csrf', 'protection', 'deprecate', 'event', 'listener', 'method', 'service', 'csrf', 'protection', 'deprecate', 'event', 'listener', 'method']",Insecure_interaction_between_components,{'csrf': 100}
ba2325f59c23ef3a6872d81bfce27770f0a2d0dc,['security'],General,{'security': 100}
1cb83058e07601b028d7ab95820b2b5991cc30cd,"['deprecate', 'security', 'config', 'merger']",General,{'security': 100}
4ee1059c6af50e3493649133b2520b2a8d9914e1,"['login', 'page', 'csrf', 'token', 'refresh', 'activate', 'session', 'login', 'page', 'csrf', 'token', 'refresh', 'activate', 'session', 'token', 'refresh', 'progress']",Insecure_interaction_between_components,{'csrf': 100}
72f2f4ed5a87c83851237ac2653fc680d776db9d,"['sensitive', 'data', 'usage']",Porous_defenses,{'sensitive data': 100}
a909c73d99220a047ac4d8e3c74e3bef8d466c80,"['security', 'authentication', 'update', 'demo', 'link']",General,{'security': 100}
c15b9b50e53592c36e87a7d9b332f011255935e9,"['asset', 'image', 'htaccess', 'publi', 'asset', 'image', 'htaccess', 'public', 'resriction', 'pimcore', 'setup', 'restricts', 'public', 'asset', 'access', 'direct', 'path', 'access', 'controller', 'action', 'return', 'asset', 'generic', 'useful', 'part', 'update', 'bundle', 'adminbundle', 'controller', 'admin', 'sebastian', 'blank', 'sebastian', 'bernhard', 'rusch', 'brusch', 'sebastian', 'blank', 'sebastian']",Porous_defenses,{'access controller': 90}
968c8c85b0e15404939ffcd620c051dc31f3385c,"['pull', 'request', 'pimcore', 'element', 'transaction', 'retry', 'deadlock']",Risky_resource_management,{'deadlock': 100}
7f72d8bef75374aae181e3ce50374bc58d2f3670,"['element', 'transaction', 'retry', 'deadlock', 'occurs']",Risky_resource_management,{'deadlock': 100}
a298ec991951420b5e3f2950f70eaeec5c6e0c41,"['pull', 'request', 'pimcore', 'admin', 'csrf', 'protection', 'login', 'forgot', 'password', 'form']",Insecure_interaction_between_components,{'csrf': 100}
cb2b76e5004a67a5065aa1927d09209a405b42ec,"['admin', 'csrf', 'protection', 'login', 'forgot', 'password', 'form']",Insecure_interaction_between_components,{'csrf': 100}
929def4f1e2f84698362f8218d2077c635e4e392,"['dataobject', 'data', 'loss', 'object', 'invisible', 'field', 'field', 'collection', 'data', 'loss', 'field', 'collection', 'invisible', 'field', 'block', 'data', 'loss', 'object', 'invisible', 'field', 'block', 'data', 'loss', 'invisible', 'field', 'collection']",Risky_resource_management,{'data loss': 100}
257297cc2c6f841926a5219698da6edadfdccb7a,"['data', 'object', 'decimal', 'value', 'data', 'loss', 'german', 'language']",Risky_resource_management,{'data loss': 100}
f3d5e3b7ee692179678bb085c0e268fb24f3c69b,"['dome', 'typo', 'security']",General,{'security': 100}
b3293bc84c82ec2b52bb8402f4444c1df8899912,"['security', 'concept']",General,{'security': 100}
635ad3bad342ed96f4c9053c37adefeae6ddbe66,"['data', 'leak', 'rest']",Risky_resource_management,{'data leak': 100}
96f2f8963fe7e8f7366cfd094ce4ae2a0f201622,"['grid', 'column', 'selection', 'search', 'crash', 'javascript', 'total', 'pimcore', 'backend']",General,{'crash': 100}
edd39358d47177dffaec7838440042da3ebf10fe,"['csrf', 'protection', 'configures']",Insecure_interaction_between_components,{'csrf': 100}
af329409f13a1b3935f825047ecfc3a9d486522b,"['core', 'memory', 'leak', 'improvement']",Risky_resource_management,{'memory leak': 100}
f987b429fd32bea0fe9ff3840f749c5c26b7fd3b,"['ecommerce', 'voucherseries', 'cleanup', 'csrf', 'exception']",Insecure_interaction_between_components,{'csrf': 100}
e1c1f059f2363c1f633498f5d8db8c4115cbc525,"['admin', 'login', 'login', 'admin', 'login', 'login', 'error', 'type', 'error', 'argument', 'pimcore', 'event', 'admin', 'login', 'type', 'array', 'null', 'phpapp', 'pimcore', 'pimcore', 'bundle', 'adminbundle', 'security', 'guard', 'line', 'login', 'form', 'admin', 'interface', 'invalid', 'condition', 'exception', 'null', 'username', 'request', 'username', 'username', 'check', 'exception', 'username', 'username', 'request', 'username', 'null', 'username', 'blackeagle', 'devolder', 'gmail']",General,{'security': 100}
ce4930f449c1ff637d5202333e2f0bb0356db1e2,"['ecommerce', 'csrf', 'token', 'form']",Insecure_interaction_between_components,{'csrf': 100}
4965270a3be07c627da3dddf5b0913a5df437ddf,"['ecommerce', 'csrf', 'check', 'order', 'backend']",Insecure_interaction_between_components,{'csrf': 100}
7b1fe47e49dce5addac083f4532f7db8693e563e,"['csrf', 'protection', 'proper', 'rest', 'http', 'method']",Insecure_interaction_between_components,{'csrf': 100}
4168e9bd1e6af985a270de9c879547c80a862b06,"['security', 'check']",General,{'security': 100}
e5af4539754ccd3c2e42f413be0f0ef489221cff,"['previous', 'implementation', 'insecure', 'source', 'random', 'data', 'echo', 'binhex', 'echo', 'hash', 'echo', 'hash', 'uniqid']",General,{'insecure': 100}
a0f66c89d9886e0dac5c3cb9d16313b8ecd44c8f,"['image', 'preview', 'generation', 'crash']",General,{'crash': 100}
0a58ffeb7abd6e0108f1f837e7473d0411103b88,"['pull', 'request', 'pimcore', 'security', 'improvement', 'config', 'overwrite', 'scalar', 'null']",General,{'security': 100}
7d6c2168bebe2ada7be66c1af9ad1d07719843fe,"['security', 'config', 'symfony']",General,{'security': 100}
673d7cd84bb1e91555f48c5dafe799b2990ca361,"['exception', 'password', 'login', 'different', 'user', 'action', 'user', 'password', 'token', 'value', 'current', 'password', 'hash', 'need', 'generate', 'random', 'password', 'able', 'generate', 'token', 'user', 'security', 'issue', 'disallow', 'lostpassword', 'login', 'different', 'user', 'user']",General,{'security': 100}
22ff37c0dc9138d53acca79a6e4c649235e24c0d,"['insecure', 'cookie', 'json', 'storage']",General,{'insecure': 100}
f85835c470d0a007a1b7feea18beb07d9633753c,"['service', 'definition', 'admin', 'security', 'service', 'extra', 'file', 'migrate', 'format']",General,{'security': 100}
3769182a5604e7fc7758472836a740f6b17adc98,"['ecommerce', 'price', 'basic', 'integer', 'underflow', 'check', 'mathematical', 'operation']",Risky_resource_management,{'integer underflow': 100}
60b076b789a32081e1a5f23f525f8fc0f4c25b44,"['security', 'update', 'service', 'definition', 'empty', 'string', 'argument']",General,{'security': 100}
9bef4e8de04b5a4dc36858a67f8b6981e10a9d96,"['enable', 'csrf', 'protection', 'validation', 'annotation', 'symfony', 'standard']",Insecure_interaction_between_components,{'csrf': 100}
3f586cff62cc5474aaa2a308b0d2fba8d23ac91c,"['security', 'authentication', 'pimcore', 'object', 'encoders', 'object', 'user', 'provider']",General,{'security': 100}
068d16f122cd7c97bdb82df307ae1137dd499708,"['security', 'component', 'security', 'config']",General,{'security': 100}
94c9f105088f1e01d64742793d9ebc143cbeddba,"['demo', 'bootstrap', 'security', 'config', 'static', 'route', 'controller', 'view', 'login', 'demo']",General,{'security': 100}
74325fcda802c1c55e4c4ab862554c379dff67ca,"['security', 'config', 'provider', 'admin', 'firewall']",General,{'security': 100}
5b649c81ba637a6c1836cfc77a3eba404c96b05f,"['security', 'config', 'encoder', 'setting', 'encoder', 'instance']",General,{'security': 100}
f5f6b2096f9e8c2b6730b426f852e5b322c6a43b,"['core', 'security', 'import', 'config', 'import', 'bundle', 'config', 'file']",General,{'security': 100}
30d4282497b74dc6c10742a41a325504d8abcd6a,"['security', 'flatten', 'security', 'config', 'prepend', 'security', 'config', 'multiple', 'file']",General,{'security': 100}
95386e18d9134a2dc562c066024ef9ae154316cf,"['webservice', 'security', 'configuration', 'base', 'controller']",General,{'security': 100}
a8c5ccf07a1b28bd95478c5593e04cac2cb6053e,"['admin', 'generate', 'csrf', 'token', 'building', 'index', 'page']",Insecure_interaction_between_components,{'csrf': 100}
263719a75a5460855fddc273add6546ca175bb05,"['permission', 'csrf', 'error', 'admin', 'controller', 'security', 'channel']",Insecure_interaction_between_components,{'csrf': 100}
d94d3ae9c1c5f36d478af3036d0eab27976b530c,"['protectcsrf', 'admincontroller', 'exception', 'csrf', 'protection', 'permission']",Insecure_interaction_between_components,{'csrf': 100}
237ecee415c0411a3d8e61364af1f98145425ad0,"['security', 'security', 'guard']",General,{'security': 100}
3805f571790d3e8c2cee43af22b7490829791a39,"['admin', 'hook', 'security', 'system', 'auth', 'provider', 'listener', 'authentication']",General,{'security': 100}
33bc8c183c383929fa4689ddd0f32b275753d232,"['admin', 'controller', 'user', 'security', 'component']",General,{'security': 100}
8b64619af166216bdd6dda207f944d2d6f310d52,"['admin', 'import', 'security']",General,{'security': 100}
6e918e46719a5781e8c4d414e681b651b0ab315b,"['cache', 'cache', 'crash', 'zend', 'paginator']",General,{'crash': 100}
8ddc2c3daad36296984e001cf9abc6c7ec81dad7,"['pull', 'request', 'bbak', 'view', 'security', 'invoker', 'view']",General,{'security': 100}
df65b6d9b57210a1b52803e536d8be5c2af1b834,"['security', 'invoker', 'view', 'pimcore', 'database', 'http', 'mysql', 'refman', 'program', 'security', 'html']",General,{'security': 100}
351010d1ca22412ff89b9f4f1ef3a442000d66ad,"['update', 'video', 'panel', 'getbody', 'update', 'content', 'mess', 'inner', 'class', 'autocontainer', 'outerct', 'autocontainer', 'innerct', 'crash', 'update', 'html', 'video', 'panel', 'component', 'element', 'place']",General,{'crash': 100}
4edac374403e675830db0875bf1416328b5b2288,"['custom', 'view', 'security', 'note']",General,{'security': 100}
d0292e6912633a3688ba02f7cc98ebcd9dbd07d0,"['perspective', 'security', 'note']",General,{'security': 100}
d87a74f1602164323b3397d3a44481ca82c7c137,"['data', 'loss']",Risky_resource_management,{'data loss': 100}
6286353562e1d2aca14e7dace3f88322c7a5e1d5,"['data', 'loss', 'backward', 'compatibility']",Risky_resource_management,{'data loss': 100}
