sha,message,catetory,matched
266760c84faf82c22f8e2b139b3606178aee0f2b,"['pull', 'request', 'tonyarnold', 'unsafe', 'mutable', 'pointer', 'crash', 'protocol', 'proxy', 'code']",General,{'crash': 100}
206f4c13625ba2680cc9145a83c9cfd160b0af01,"['pull', 'request', 'tonyarnold', 'nscolorwell', 'kvodeallocate', 'kvodeallocate', 'crash', 'nscolorwell', 'color', 'property']",General,{'crash': 100}
68ce896139870f31edec9eb00936df3b44da4f19,"['kvodeallocate', 'crash', 'nscolorwell', 'color', 'property']",General,{'crash': 100}
cce0f708737c365e482e04544fd6f8754e9ec4f3,"['possible', 'crash', 'table', 'view']",General,{'crash': 100}
92e8806114e84563c9e962c9d33d859cdcd5f538,"['memory', 'leak', 'crystallize', 'method']",Risky_resource_management,{'memory leak': 100}
958921236c21e835bacde84135aea42a749a6edf,"['access', 'control', 'test', 'version']",Porous_defenses,{'access control': 100}
142dddf34f620f9bc423c1f7be782cb8c71f806d,"['access', 'control', 'method']",Porous_defenses,{'access control': 100}
a32e3579310ae87fa919b3fa99f111e6524f29c1,"['uitableview', 'array', 'bond', 'data', 'source', 'crash']",General,{'crash': 100}
4b87aa4eacec2d75d3adff4040188857dbcc46f3,"['uitableview', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
78e1b2e4f49804f3665daaeeb156a25745f76d38,"['swift', 'compiler', 'crash']",General,{'crash': 100}
