sha,message,catetory,matched,labels
30bfc7ef06cf1e1ffd11e7b13dadfbf53c5c9928,"['bugfix', 'deadlock']",Risky_resource_management,{'deadlock': 100},
38a0dd816adf44baeaea7805aba13bc5be14b706,"['request', 'restriction', 'security']",General,{'security': 100},
8a431d94c879d1cb6fb8d41b7f2ea360f2308544,"['mergerequest', 'binduwavell', 'patchversion', 'insecure', 'relies']",General,{'insecure': 100},
574ef1d529099a02978c97830fd6be68384e6878,"['version', 'insecure', 'reliesowner', 'suggests', 'usingmaxleiko', 'issue']",General,{'insecure': 100},
cfa253c7f6dafc2e493f02930439979259c0218f,"['undefined', 'crash']",Risky_resource_management,{'crash': 100},
