sha,message,catetory,matched
56fa86219d01d0a183babbbbcb34abbdea588a02,"['mergemerge', 'security']",General,{'security': 100}
49f4f1323f28adeed81c00bfeccb4c6cc06da2ec,"['measure', 'readme', 'document', 'security']",General,{'security': 100}
c1e3f8bdcbfb2b73e7a787ce61fd3b25359b0993,"['measure', 'readme', 'document', 'security']",General,{'security': 100}
a145b7cc7dff745ce3899a7fa8bf38ccba5cfeb7,"['overflow', 'msgpack', 'graph', 'object', 'stack', 'sequencemsgpack', 'crash', 'deserialization', 'object', 'stack', 'space', 'array', 'sequence', 'example', 'blown', 'defense', 'catchable', 'object', 'stack', 'depth', 'exceeds', 'proactivelyupdate', 'class', 'depth', 'functionality']",General,{'crash': 100}
66b0272712eac3e33c559608c3644fe061283c46,"['security', 'issue']",General,{'security': 100}
3765ddf7cf36b6964ece49fc39921ba118b18125,"['crash', 'return', 'generation', 'error']",General,{'crash': 100}
9cc706847cc92e8408426c78c3bee575c3323d15,"['disconnect', 'crash', 'serveralwaysreference', 'insideassumes', 'freelyresettrigger', 'result']",General,{'crash': 100}
1e529e16329b905e625bb69cc501edbc478186bc,"['output', 'crash', 'debug', 'fluidsynth']",General,{'crash': 100}
87eb0e4fcec76f88c4c502d074b2ae79f48fe09a,"['default', 'crash']",General,{'crash': 100}
71f3c35288e0b7a357918b285d9fbfa0bc8060dc,"['queue', 'crash', 'garbage', 'priority', 'script']",General,{'crash': 100}
f997eb6ca4177b577387306b4c15ec4815f0f13c,"['compatible', 'crash', 'newgrfs', 'wrong', 'reportedsuggests']",General,{'crash': 100}
97c461d1e73f228dd366cd8f062701062edd9bd1,"['heightmaps', 'heightmap', 'crash', 'limit']",General,{'crash': 100}
d7ce61f10674567c97a1edd78ea1baf4e08153f2,"['crash', 'network', 'tcpconnecter', 'hostname']",General,{'crash': 100}
256dbee25597f4da8726063084f94eb821babf14,"['extra', 'crash', 'viewport', 'straddle', 'consistent', 'height']",General,{'crash': 100}
2999d301adade21ddd253b5d765bb8468e39f224,"['validate', 'client', 'serverinstead', 'crash']",General,{'crash': 100}
df045b92ea45ef757dfcfded4b72028ee18ebf0d,"['command', 'validate', 'crash', 'behaviour', 'invalid', 'weirdvalidation', 'setting']",General,{'crash': 100}
25656a10cb237fc1be7dac3e2207a1986633bf06,"['crash', 'double', 'opengl']",General,{'crash': 100}
25909b06d2b5efaa874e5ebbd4bf7f57ebbff688,"['crash', 'hangar', 'airport', 'window']",General,{'crash': 100}
0243ae46547631c72e826ef28caae0637e7723dd,"['relation', 'strictreturnpromise', 'value', 'situation', 'brokenreturn', 'wouldpossible', 'value', 'sorter', 'strictorderingscenario', 'libstdc', 'crash', 'harsh', 'course']",General,{'crash': 100}
6af49b7885f618202995fd28fef8c30646a9f8de,"['crash', 'depotid', 'stationid']",General,{'crash': 100}
8157af6d688f62c9aa0cbc561f84dc15936a8919,"['crash', 'newgrf', 'object']",General,{'crash': 100}
2a6da319b2578944b2ac6b1a267bf880e5c4d34c,"['upgrade', 'crash', 'expansion']",General,{'crash': 100}
c988b4d62ba08ee6a5efa44e0fa10da59dff4ae8,"['crash', 'vehicle', 'groupreset', 'group', 'selectedvehicle', 'groupbehaviour']",General,{'crash': 100}
e21302f4811ec62a6d6abfa89ad34afba4a3ab4a,"['heliport', 'crash', 'certain', 'airport']",General,{'crash': 100}
c558936ec3223f95677e182da1325717f8163ef6,"['crash', 'ccbef']",General,{'crash': 100}
6ad3cca4caff8f1a45f96c69e1193a97dc072cc3,"['crash', 'baseset', 'bootstrap', 'afdbebbnullptr', 'crash']",General,{'crash': 100}
4c45448fa9d9bc7dabe7e971bf4b56ba7e595693,"['message', 'crash', 'endgame']",General,{'crash': 100}
b3ddf2c9072b0dc0a81943acad9d97e5977ccd5e,"['message', 'crash', 'dialog']",General,{'crash': 100}
b5ca2161d93e634f9938af7d9ca1fb1ddab3d501,"['crash', 'event']",General,{'crash': 100}
f827bc8c1ae83ea4f71347da9c8cb0468f386452,"['crash', 'newgrf', 'invalid', 'roadtype']",General,{'crash': 100}
8edbb42fe82308bdb6cddb2f5f8e584e939f53f6,"['crash', 'invalid', 'savegames', 'information']",General,{'crash': 100}
c01803cd42b06c9e0716b86079d825dbb06036ad,"['crash', 'phantom', 'savegames']",General,{'crash': 100}
2514f43909b08c62a9e34703bcdbb89081faef9c,"['crash', 'roadtype', 'toolbar', 'availability']",General,{'crash': 100}
d1b7eb2de1d79acfcae1e591cf66d95be6b5f5c7,"['crash', 'limit', 'width', 'codechange', 'field', 'sscanf']",General,{'crash': 100}
