message,fuzzy
"['frame', 'issue']",{'issue': 100}
"['mobile', 'issue']",{'issue': 100}
"['preview', 'issue', 'position']",{'issue': 100}
"['useful', 'radio', 'button', 'visual', 'issue']",{'issue': 100}
"['issue', 'firefox', 'input']",{'issue': 100}
"['small', 'issue']",{'issue': 100}
"['frame', 'download', 'delay', 'issue']",{'issue': 100}
"['accessibility', 'eslint', 'issue']",{'issue': 100}
"['generation', 'server', 'interval', 'frame']",{'generation': 100}
"['background', 'transparent', 'generation', 'issue', 'implementedframe', 'transparency']","{'generation': 100, 'issue': 100}"
"['generation', 'color', 'improvement']",{'generation': 100}
