sha,message,catetory,matched,labels
422b771529271410be99f2b8600290cd5e559947,"['imagemin', 'security', 'version']",General,{'security': 100},
b7d5de6c3faa83f78d3eb703583206917bd4f382,"['security', 'upgrade']",General,{'security': 100},
1831a19627fa2489bf54beb598fea773666b588d,"['console', 'return', 'crash']",Risky_resource_management,{'crash': 100},
61a1b071679d1d9c8dc5b874b2fd5710e9e9b4ec,"['preloader', 'ascii', 'crash', 'unity']",Risky_resource_management,{'crash': 100},
bc1c51c137a58c07ef438340a910c0d9b336aeab,"['duplicate', 'addconverter', 'crash']",Risky_resource_management,{'crash': 100},
f7bfd198557721d8bf146b97dc0a389e414f9b73,"['console', 'crash']",Risky_resource_management,{'crash': 100},
a42e5e90b085f78613e31c9aaf467fcba1bfe108,"['failsafe', 'exception', 'crash', 'preloader']",Risky_resource_management,{'crash': 100},
30839f36a22980cc0655449b726b1d6bc5740ef1,"['chainloader', 'crash']",Risky_resource_management,{'crash': 100},
