sha,message,catetory,matched
fac68bc7919ef55988c7bc65b8ea1faace9a0db6,"['crash', 'navigation']",General,{'crash': 100}
c7668282070d7943562c3150d2fbf2cc0852a838,"['crash', 'elegantlycrash', 'elegantlyplayer', 'countbackfill', 'state', 'clientupdate']",General,{'crash': 100}
