message,fuzzy
"['github', 'issue']",{'issue': 100}
"['template', 'update', 'issue']",{'issue': 100}
"['github', 'request', 'example', 'issue', 'polymorphic', 'update', 'array']",{'issue': 100}
"['github', 'example', 'issue', 'output', 'update']",{'issue': 100}
"['template', 'github', 'issue']",{'issue': 100}
"['github', 'example', 'issue']",{'issue': 100}
"['template', 'issue']",{'issue': 100}
"['mergepaularmstrong', 'request', 'lodash', 'mergefavor', 'issue', 'mapvalues', 'safari']",{'issue': 100}
"['whitelist', 'blacklist']",{'blacklist': 100}
"['comment', 'incorrect']",{'incorrect': 100}
