sha,message,catetory,matched
45757069857e3bc80cce032f37a1ad8c1028c92d,"['note', 'security', 'consideration']",General,{'security': 100}
3e30839501d8e1a7a3dc060a41dc1b0a04589d9d,"['pack', 'file', 'force', 'integrity', 'check']",Risky_resource_management,{'integrity check': 100}
d2830db94d812ff2dbfd8b36d3df8afc433e1f13,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
771fd732d1b40a9e3b5fdf1b27e8b1bc0e8bbefc,"['check', 'cert', 'sync', 'macho', 'crash']",General,{'crash': 100}
2a79a69f59f0a37e4dab8bf457ba2a46b86ea4b9,"['packunix', 'unpack', 'cert', 'sync', 'macho', 'crash', 'sync', 'macho', 'crash', 'sync', 'macho', 'crash', 'sync', 'macho', 'crash']",General,{'crash': 100}
f0aef9b28bffd92b697748b8b82ed927f0c0b8a0,"['check', 'input', 'data', 'cert', 'crash', 'flip']",General,{'crash': 100}
036d46679094c7461cae51354425fade79db299b,"['byte', 'decompressor', 'overrun', 'debug', 'decimal']",Risky_resource_management,{'overrun': 100}
a15ce009342cc6c7b33a38fde68734360cb35361,"['small', 'memory', 'leak', 'minor', 'cleanup']",Risky_resource_management,{'memory leak': 100}
1e2cb279b01dc491625b0a80cd2ba1953e50864e,"['memory', 'leak', 'lzma', 'compression']",Risky_resource_management,{'memory leak': 100}
2bf154f74fba4ea647161271a5bae2c72345df73,"['darwin', 'macho', 'decompressor', 'overrun', 'bswap']",Risky_resource_management,{'overrun': 100}
8c873ccdc893dced91dce18f661ede6517a3ac23,"['watcom', 'initialize', 'memory']",Risky_resource_management,{'initialize memory': 92}
0d7255158a0b5c48b99d50444ce2ecab8820a446,"['active', 'security']",General,{'security': 100}
9a3b7a4f3fa46984cc3b9d3f788cabe8e5c32329,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
7d5034451239878d094025f321d84c818eac1de9,"['memory', 'leak', 'resource']",Risky_resource_management,{'memory leak': 100}
aa513bf7d32e6c045f3e84958857d7a7941c1389,"['quick', 'startup', 'crash', 'need', 'committer']",General,{'crash': 100}
0866a1996b6bb1b31fab38115845f4ed16a73c74,"['check', 'buffer', 'overflow', 'giovanni', 'bajo', 'committer']",Risky_resource_management,{'buffer overflow': 100}
b12a57aa44eb980b7247df34cb7f059769ca3cdc,"['decompressor', 'overrun', 'output', 'committer', 'jreiser', 'jreiser']",Risky_resource_management,{'overrun': 100}
08057f2a85a111611c848baf3fb3955457f0fdd6,"['memory', 'leak', 'phdri', 'committer', 'jreiser', 'jreiser']",Risky_resource_management,{'memory leak': 100}
