message,fuzzy
"['issue', 'docker', 'property', 'custom', 'false', 'property']",{'issue': 100}
"['mergesystemdtypo', 'smackmybitsup', 'requestsystemd', 'default', 'issue']",{'issue': 100}
"['systemd', 'default', 'issue']",{'issue': 100}
"['mergemerge', 'request', 'cookbookrequire', 'issue', 'client', 'package', 'infra', 'version']",{'issue': 100}
"['issue', 'client', 'package', 'infra', 'infra', 'fragile', 'logic', 'helper', 'tsmith', 'smith']",{'issue': 100}
"['request', 'issuedriver', 'issue']",{'issue': 100}
"['mergemerge', 'requestresource', 'registry', 'sensitive', 'property', 'password']",{'Sensitive': 100}
"['request', 'david', 'patchchange', 'address', 'issue']",{'issue': 100}
"['address', 'issue']",{'issue': 100}
"['hostconfig', 'requestsupport', 'issue']",{'issue': 100}
"['dokken', 'issue']",{'issue': 100}
"['amazonlinux', 'image', 'dokken', 'issue', 'someara', 'travis']",{'issue': 100}
"['package', 'request', 'attribute', 'exposeresource', 'expose']",{'expose': 100}
"['option', 'systemd', 'enableallow', 'template', 'modifies', 'systemd', 'array', 'specify', 'servicesystem', 'infinity', 'systemd', 'default', 'issue', 'dictate', 'docker', 'mountflags', 'serviceattribute', 'resource', 'property', 'settingresource', 'useful', 'cookbook', 'rewrite', 'featuredeveloper', 'mountflags', 'settingbetter', 'systemd', 'potential', 'settingdeveloper', 'smith', 'benjsmi']",{'issue': 100}
"['ability', 'daemon', 'namespace', 'configure', 'option', 'dockeroption', 'docker', 'daemon', 'usernsversion', 'updatedreadme', 'docker', 'previousreadme', 'property', 'updatedspace', 'incorrect']",{'incorrect': 100}
"['template', 'issue']",{'issue': 100}
"['issue', 'method', 'property', 'doesnt']",{'issue': 100}
"['array', 'crash']",{'crash': 100}
"['action', 'issue', 'scenario', 'timeout']",{'issue': 100}
"['action', 'issue', 'scenario', 'timeout']",{'issue': 100}
"['mergejperville', 'issue', 'request', 'redeploys', 'volumeprevent', 'volume', 'attribute']",{'issue': 100}
"['mergejperville', 'issue', 'redeployscalculation', 'redeploys']",{'issue': 100}
"['mergejperville', 'issue', 'initialize', 'container', 'configfinal']",{'issue': 100}
"['incorrect', 'description']",{'incorrect': 100}
"['incorrect', 'override', 'hostname']",{'incorrect': 100}
"['requestdisplay', 'supermarket', 'source', 'issue']",{'issue': 100}
"['matrix', 'platform', 'modernreadme', 'updatejessie', 'systemd', 'providerscript', 'sysvinit', 'leftover', 'amazon', 'linux', 'imageregex', 'volume', 'directory', 'improper', 'usage', 'device', 'container']",{'improper': 100}
"['mergeregistry', 'jperville', 'request', 'insecureregistry', 'daemon', 'docker', 'support', 'insecure']",{'insecure': 100}
"['registry', 'daemon', 'docker', 'support', 'insecure']",{'insecure': 100}
"['module', 'helpermodule', 'namespace', 'helper', 'vulnerable', 'docker']",{'vulnerable': 100}
"['security', 'checksum', 'class', 'binary', 'detection', 'docker']",{'Security': 100}
