sha,message,catetory,matched
c6d1341c69e597f7d9b4060cd67e985d4c9b601a,"['double', 'free', 'regression']",Risky_resource_management,{'double free': 100}
e2ad39d68504582d5ebf575e1cc42c146aa43f9a,"['auto', 'cache', 'cuda', 'kernel', 'disk', 'speed', 'compilation', 'variable', 'enable', 'kernel', 'default', 'cuda', 'buildkernel', 'dump', 'cubin', 'disk', 'reuse', 'cuda', 'loadkernel', 'cubin', 'file', 'cuda', 'loadkernel', 'return', 'empty', 'kernel', 'failure', 'cache', 'directory', 'linux', 'common', 'fast', 'reproducible', 'string', 'binary', 'data', 'hash', 'place', 'hash', 'return', 'value', 'subsequence', 'execution', 'program', 'temporary', 'file', 'final', 'file', 'prevents', 'data', 'race', 'kernel', 'name', 'kernel', 'binary', 'data', 'kernel', 'binary', 'data', 'file', 'integrity', 'check']",Risky_resource_management,{'data race': 100}
08296d6f06d7eef2ef692542a0e9f284d902a055,"['static', 'cufft', 'cublas', 'cusolver', 'cusolver', 'unix', 'thrust', 'issue', 'device', 'code', 'crash', 'work', 'separable', 'compilation', 'http', 'github', 'thrust', 'thrust', 'wiki', 'issue', 'http', 'github', 'thrust', 'thrust', 'blob', 'master', 'changelog', 'issue', 'document', 'issue', 'device', 'debug', 'mode', 'flag', 'similar', 'crash', 'release', 'configuration', 'arrayfire', 'relevant', 'source', 'file', 'blas', 'sparse', 'solver', 'separate', 'static', 'library', 'separate', 'static', 'library', 'unit', 'test']",General,{'crash': 100}
7bfaeff1a56ea88e07dc7c8a72ab2e7468acd143,"['buffer', 'overflow', 'scan', 'kery', 'cuda', 'kernel']",Risky_resource_management,{'buffer overflow': 100}
de13008a759fd36b1b9e0b53fdb48d11d7b5d28a,"['memory', 'leak', 'sparse', 'arith']",Risky_resource_management,{'memory leak': 100}
193693721f6dea5e9e95fdfdb9c959a49d1c6503,"['array', 'assignment', 'operator', 'array', 'assignment', 'operator', 'assignment', 'operator', 'couple', 'thing', 'object', 'pointer', 'free', 'unit', 'test', 'double', 'free', 'issue', 'proxy', 'operator', 'array', 'death', 'test', 'window']",Risky_resource_management,{'double free': 100}
2099193cbcaf01f489270cf98fa4dc775f9e0f42,"['buffer', 'overflow', 'output', 'small', 'test']",Risky_resource_management,{'buffer overflow': 100}
4c6eba787e88170495e6ff4b16592d0f8302c7b2,"['memory', 'leak', 'pinverse', 'test']",Risky_resource_management,{'memory leak': 100}
473635ce7bd0f0f211aae711eafe0dfa8573d2a4,"['leak', 'moment', 'memory', 'leak', 'moment']",Risky_resource_management,{'memory leak': 100}
ded58088da4b11527047e5c737a10dfd918f6b84,"['memory', 'leak', 'median', 'exit', 'code', 'path', 'free', 'intermediate', 'data', 'median']",Risky_resource_management,{'memory leak': 100}
3aad49030297df9ffaf7f72a4eb352e1f0be3484,"['host', 'leak', 'array', 'memory', 'leak', 'constructor', 'setting', 'null', 'leak', 'host', 'memory', 'device', 'memory']",Risky_resource_management,{'memory leak': 100}
c10c3c8ef1c2e9fb090edb4d3d158c5e17922774,"['memory', 'leak', 'homography']",Risky_resource_management,{'memory leak': 100}
4d44cc73baeee155a91454230b4ff356582ed5f6,"['cmake', 'override', 'example', 'infinite', 'loop', 'building', 'microsoft', 'vcpkg', 'package', 'manager', 'arrayfire', 'example', 'vcpkg', 'stack', 'overflow', 'cmake', 'configuration', 'step', 'override', 'example', 'target', 'conflict', 'test', 'string']",Risky_resource_management,{'stack overflow': 100}
036bd05206a02f09958bc5f731285543a87dfa67,"['enqueue', 'operation', 'scan', 'kernel', 'scan', 'kernel', 'file', 'backend', 'kernel', 'function', 'queue', 'worker', 'thread', 'deadlock', 'queue']",Risky_resource_management,{'deadlock': 100}
7399ff62695f13398211e80eeb05d5de9eddcaa6,"['bugfix', 'randomengine', 'class', 'attribute', 'memebers', 'randomengine', 'class', 'detail', 'array', 'instance', 'backend', 'raii', 'object', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
06d019be415780fbd22e72c71f7d43a474d1bbcc,"['static', 'object', 'pointer', 'release', 'issue', 'window', 'window', 'terminates', 'thread', 'queue', 'thread', 'resource', 'deadlock', 'object', 'visual', 'studio', 'window', 'http', 'visualstudio', 'feedback', 'detail', 'leak', 'resource', 'resource', 'system', 'exit']",Risky_resource_management,{'deadlock': 100}
783c1dd83bee5584c859e198d3446e1f7bb80e82,"['memory', 'leak', 'sparse', 'array']",Risky_resource_management,{'memory leak': 100}
0e52af03d8070251f2810f9a903ede57b940eb15,"['potential', 'memory', 'leak']",Risky_resource_management,{'memory leak': 100}
48482d443ab604bb3cba3a00783262e8aa663196,"['deleta', 'vector', 'image', 'processing', 'test', 'memory', 'leak', 'medfilt', 'morph', 'unit', 'test']",Risky_resource_management,{'memory leak': 100}
005cc1bb9eed6156fd54edd4fbd1024f47d4ce84,"['studio', 'issue', 'studio', 'tool', 'studio', 'static', 'code', 'analyzer', 'http', 'viva', 'studio', 'suggests', 'studio', 'identical', 'expression', 'right', 'operator', 'yddims', 'yddims', 'afcpu', 'homography', 'null', 'pointer', 'imag', 'place', 'afcpu', 'null', 'pointer', 'place', 'afcpu', 'statement', 'statement', 'afcpu', 'median', 'variable', 'adims', 'bdims', 'dims', 'expression', 'check', 'line', 'afcpu', 'variable', 'adims', 'bdims', 'dims', 'expression', 'check', 'line', 'afcpu']",Risky_resource_management,{'null pointer': 100}
23c6190773ceff968525fe455e2c870c43c7cefb,"['memory', 'leak']",Risky_resource_management,{'memory leak': 100}
ac943dbcbc9cf38bc280a71a98aaee3d3289022c,"['pull', 'request', 'prady', 'memory', 'leak', 'region', 'backend', 'rgbycbcr', 'level']",Risky_resource_management,{'memory leak': 100}
