sha,message,catetory,matched
19b91c7abcab55ff29a85461132cf2a2da447cd5,"['device', 'event', 'table', 'crash', 'jamma', 'input']",General,{'crash': 100}
fa435d718628f8449e021d17ddd0060838657ff1,"['crash', 'error']",General,{'crash': 100}
