sha,message,catetory,matched
d8ede5d09715358c98275a6b0f522fc82e9f6bd8,"['null', 'pointer', 'dereference', 'null', 'pointer', 'dereference', 'queue', 'asyncappender', 'code']",Risky_resource_management,{'null pointer': 100}
cbca1ead1d393ce514c69080187ed5b4ac5df774,"['pull', 'request', 'wilx', 'null', 'pointer', 'dereference']",Risky_resource_management,{'null pointer': 100}
a87cdd3e1371d4a6de1b81a4c7eff24cb35a31da,"['null', 'pointer', 'dereference', 'null', 'pointer', 'dereference', 'queue', 'asyncappender', 'code']",Risky_resource_management,{'null pointer': 100}
08874405e05e546bd7d775d7476ebf17dad4f48d,"['socket', 'memory', 'leak', 'loggingserver', 'github', 'issue', 'vaclav', 'haisman', 'vhaisman', 'gmail']",Risky_resource_management,{'memory leak': 100}
f34a58f56e0d13db080b4c812dfe4edc3a98e99e,"['callback', 'initialize', 'logcplus', 'callback', 'initialize', 'logcplus', 'building', 'crash', 'startup', 'test', 'static', 'library', 'logcplus', 'visual', 'studio']",General,{'crash': 100}
7f865fcb17c0d032513b9b09c6688d778dbd6fe6,"['exit', 'deadlock', 'msvc', 'loggingserver']",Risky_resource_management,{'deadlock': 100}
3b31ccc4d8a9734f30f63cfbf131cf20ed075efb,"['deadlock', 'issue', 'msvc', 'github']",Risky_resource_management,{'deadlock': 100}
a87ae3782f79a2062e5edf97f1d47c947f3b674f,"['deadlock', 'exit', 'threadpool', 'destruction', 'deadlock', 'deadlock', 'visual', 'studio', 'synchronization', 'facility', 'implementation', 'facility', 'usable', 'main', 'time', 'threadpool']",Risky_resource_management,{'deadlock': 100}
24722cf70b890de4b32222b9df1e97ac3c7d6036,"['recursive', 'deadlock', 'syncprims', 'mutex', 'type', 'parameter', 'mutex', 'ctor', 'recursive', 'mutex', 'syncprims', 'impl', 'mutex', 'type', 'parameter', 'implementation', 'syncprims', 'impl', 'accep', 'mutex', 'type', 'parameter', 'syncprims', 'pthreads', 'mutex', 'type', 'parameter', 'default', 'mutex', 'syncprims', 'mutex', 'type', 'parameter']",Risky_resource_management,{'deadlock': 100}
36882099ea1d9bbfcb915e67278d5a2763370b4a,"['syslogappender', 'syslog', 'facility', 'configurable', 'configure', 'syslogappender', 'property', 'patch', 'hannah', 'schroeter', 'ident', 'string', 'syslogappender', 'empty', 'null', 'pointer', 'openlog', 'syslog', 'default', 'program', 'name', 'patch', 'hannah', 'schroeter', 'store', 'string', 'form', 'ident', 'member', 'syslogappender', 'address', 'result', 'stable', 'openlog', 'wstrings', 'patch', 'hannah', 'schroeter']",Risky_resource_management,{'null pointer': 100}
a8a2bdf331d3c0fc388b6698ceba26a8c4cb9ab8,"['thread', 'pthread', 'posxi', 'thread', 'null', 'pointer', 'function', 'name', 'queue', 'algorithm', 'iterator']",Risky_resource_management,{'null pointer': 100}
fd8a33227754cfc85ffb63ea60316b58d6b61a00,"['socket', 'unix', 'hostname', 'look', 'address', 'socket', 'unix', 'socket', 'unix', 'function', 'wrapper', 'mutex', 'crash', 'linux', 'system', 'gethostbyname', 'thread', 'safe', 'static', 'storage', 'result', 'function', 'gethostbyname', 'test', 'linux', 'style', 'test', 'getaddrinfo', 'configure', 'test', 'enametoolong', 'visible', 'configure', 'output', 'regenerate']",General,{'crash': 100}
3afa5bc7b5882106b9bbf1bd949578f3b29f6682,"['thread', 'crash', 'cast']",General,{'crash': 100}
ffb60bcf6621d869c6283c5380cec93139a4254b,"['logcplus', 'crash']",General,{'crash': 100}
