message,fuzzy
"['rebase', 'editor', 'issue', 'message']",{'issue': 100}
"['party', 'issue']",{'issue': 100}
"['issue', 'unicode']",{'issue': 100}
"['hovers', 'issue', 'footnote']",{'issue': 100}
"['blame', 'issue']",{'issue': 100}
"['issue', 'notebook']",{'issue': 100}
"['issue', 'bitbucket']",{'issue': 100}
"['status', 'highlight', 'changelonger', 'available', 'issue']",{'issue': 100}
"['improper', 'notifies']",{'improper': 100}
"['issue', 'configuration']",{'issue': 100}
"['codeql', 'workflow', 'result', 'request', 'workflow', 'order', 'feedback', 'february', 'period', 'workflow', 'supportvulnerability', 'request', 'information', 'security', 'configure', 'github', 'error']",{'Security': 100}
"['update', 'template', 'issue']",{'issue': 100}
"['template', 'triage', 'issue', 'label']",{'issue': 100}
"['workflow', 'stale', 'issue']",{'issue': 100}
"['issue', 'loggingunknown', 'pretend', 'check']",{'issue': 100}
"['command', 'issue']",{'issue': 100}
"['shell', 'issue']",{'issue': 100}
"['unfollow', 'issue']",{'issue': 100}
"['import', 'issue']",{'issue': 100}
"['workflow', 'stale', 'issue']",{'issue': 100}
"['workflow', 'stale', 'issue']",{'issue': 100}
"['incorrect', 'schema']",{'incorrect': 100}
"['webviews', 'source', 'production', 'generation']",{'generation': 100}
"['history', 'issue']",{'issue': 100}
"['history', 'unpin', 'refresh', 'issue']",{'issue': 100}
"['rebase', 'editor', 'issue']",{'issue': 100}
"['description', 'incorrect', 'setting']",{'incorrect': 100}
"['counter', 'issue']",{'issue': 100}
"['import', 'issue', 'webview']",{'issue': 100}
"['space', 'issue', 'filename']",{'issue': 100}
"['token', 'issue']",{'issue': 100}
"['filter', 'state', 'issue']",{'issue': 100}
"['handler', 'event', 'issue']",{'issue': 100}
"['issue', 'disconnect']",{'issue': 100}
"['command', 'issue']",{'issue': 100}
"['issue', 'detection']",{'issue': 100}
"['reftype', 'issue']",{'issue': 100}
"['issue', 'becasue']",{'issue': 100}
"['reverts', 'incorrect']",{'incorrect': 100}
"['gitlens', 'eamodio', 'vscode', 'security']",{'Security': 100}
"['incomplete', 'string', 'gitlens', 'eamodio', 'vscode', 'security']",{'Security': 100}
"['appropriate', 'ensurescommand', 'browse', 'issue', 'repository']",{'issue': 100}
"['issue', 'disconnect']",{'issue': 100}
"['update', 'dependency', 'typescripttypescript', 'patch', 'issue', 'upgrade']",{'issue': 100}
"['autolinks', 'alphanumeric', 'issue']",{'issue': 100}
"['autolinks', 'support', 'issue', 'request']",{'issue': 100}
"['stash', 'command', 'issue', 'error']",{'issue': 100}
"['issue', 'deletedensure', 'exists']",{'issue': 100}
"['refines', 'autolink', 'issue', 'timeouts']",{'issue': 100}
"['title', 'autolinks', 'issue']",{'issue': 100}
"['length', 'message']",{'length': 100}
"['reverts', 'issue', 'edacd', 'rangecharacter', 'special', 'issue']",{'issue': 100}
"['special', 'issue', 'notation', 'character', 'range']",{'issue': 100}
"['window', 'issuewindow', 'issue']",{'issue': 100}
"['issue', 'reworks']",{'issue': 100}
"['creation', 'issue']",{'issue': 100}
"['hovers', 'issue']",{'issue': 100}
"['update', 'template', 'issue']",{'issue': 100}
"['static', 'analysis', 'issue']",{'issue': 100}
"['searchstash', 'button', 'issue', 'revealupdate']",{'issue': 100}
"['stash', 'refactors', 'commitnavigation', 'clean', 'command', 'supportcommand', 'searchcommits', 'navigation', 'command', 'search', 'supportrepos', 'command', 'multiselect', 'incorrect', 'search', 'removenavigation', 'command', 'stash', 'supportcommand', 'context', 'stash', 'pickercommits', 'search', 'changehistory', 'changecommand', 'command', 'changenotification', 'revealcommit', 'progress', 'parent', 'walkingfindnode', 'cancelation', 'callback', 'cantraversefindcommit']",{'incorrect': 100}
"['address', 'stablewrong', 'issue', 'previousright', 'editor', 'issue']",{'issue': 100}
"['issue', 'explore']",{'issue': 100}
"['layout', 'issue']",{'issue': 100}
"['styling', 'issue', 'setting']",{'issue': 100}
"['avatar', 'issue']",{'issue': 100}
"['update', 'issue', 'eslint']",{'issue': 100}
"['select', 'showingcompare', 'picker', 'issue', 'focus']",{'issue': 100}
"['prettier', 'issue']",{'issue': 100}
"['incorrect', 'range']",{'incorrect': 100}
"['prettier', 'issue']",{'issue': 100}
"['status', 'command', 'issue']",{'issue': 100}
"['prettier', 'issue']",{'issue': 100}
"['history', 'issue']",{'issue': 100}
"['quickpicks', 'revision', 'issue']",{'issue': 100}
"['searchcommandcompare', 'improves', 'experience', 'searchmaxcount', 'issue']",{'issue': 100}
"['issue', 'insider', 'webview', 'vscodemicrosoft', 'vscode', 'issue']",{'issue': 100}
"['length', 'option']",{'length': 100}
"['package', 'issue']",{'issue': 100}
"['external', 'share', 'session', 'issue']",{'issue': 100}
"['close', 'issue']",{'issue': 100}
"['compile', 'issue', 'typescript']",{'issue': 100}
"['command', 'execution', 'issue']",{'issue': 100}
"['issue', 'subscription']",{'issue': 100}
"['issue', 'index']",{'issue': 100}
"['abbrev', 'default', 'length']",{'length': 100}
"['issue', 'editor', 'editor', 'setting']",{'issue': 100}
"['issue', 'result', 'changerevision', 'issue', 'result']",{'issue': 100}
"['issueprovider', 'issue']",{'issue': 100}
"['issue', 'history', 'selection', 'changehistory', 'gitlinetracker']",{'issue': 100}
"['command', 'explorecontent', 'replaces', 'provideroutput', 'support', 'buffer']",{'buffer': 100}
"['close', 'commits', 'changechangesshort', 'template', 'token', 'changesuffix', 'token', 'prefix', 'token', 'issue']",{'issue': 100}
