sha,message,catetory,matched
75ca8188e6148bcdce55abc67e4f37235ca1c5b7,"['crash', 'terminal', 'formatter', 'crash', 'color', 'terminal', 'formatter']",General,{'crash': 100}
f0993689d1d5f8a4d98698242f52aad6bd6ac6a1,"['debug', 'error', 'liquid', 'lexer', 'liquid', 'lexer', 'group', 'debug', 'sinatra', 'crash']",General,{'crash': 100}
725d017cc256d481b153ace98b26ae2f237989d3,"['configure', 'probot', 'close', 'stale', 'issue', 'github', 'probot', 'stale', 'issue', 'period', 'activity', 'year', 'exempts', 'issue', 'security', 'label']",General,{'security': 100}
6835352bfc70759d16acfbaf3bb33d9a16f06f24,"['restore', 'support', 'opts', 'lexer', 'version', 'rouge', 'class', 'method', 'class', 'method', 'rouge', 'crash', 'intentional', 'function', 'version', 'warning']",General,{'crash': 100}
641cd1d3f5c508fb8425b5c22e197878976ce28f,"['parenthesis', 'crash', 'common', 'lisp', 'lexer', 'common', 'lisp', 'lexer', 'stack', 'state', 'empty', 'misunderstood', 'stack', 'state', 'bottom', 'root', 'state', 'empty', 'stack', 'error', 'thrown', 'guard', 'check', 'size', 'stack', 'parenthesis', 'generate', 'error', 'token']",General,{'crash': 100}
