sha,message,catetory,matched
9ffd36df7165a7bc92c5b77349633104e894f738,"['asyncify', 'embind', 'asyncify', 'embind', 'embind', 'function', 'async', 'function', 'garbage', 'default', 'value', 'false', 'class', 'instance', 'null', 'pointer', 'invoke', 'async', 'function', 'direct', 'value', 'backward', 'compatibility', 'synchronous', 'useful', 'value', 'async', 'case', 'asyncify', 'import', 'async', 'await', 'embind', 'thing', 'work', 'synchronous', 'value']",Risky_resource_management,{'null pointer': 100}
c4092ffb17058a4051dbabaea75b591d1677fa4a,"['limit', 'function', 'indent', 'macro', 'trace', 'native', 'boundary', 'stand', 'trace', 'library', 'function', 'arbitrary', 'object', 'argument', 'case', 'prettyprint', 'crash', 'print', 'argument', 'example', 'relocateexports', 'crash', 'object', 'object', 'null', 'prototype', 'therefor']",General,{'crash': 100}
18ea0125fe8e932b2a3dcdcdbab70111f96d5e34,"['switch', 'firefox', 'headless', 'mode', 'reproduce', 'error', 'failure', 'test', 'theory', 'graphic', 'setup', 'blame', 'driver', 'crash', 'firefox', 'update', 'driver', 'graphic', 'setup', 'headless', 'mode', 'headless', 'mode', 'support', 'test', 'firefox', 'firefox', 'http', 'bugzil', 'test', 'stable', 'cost', 'alternative', 'mark', 'test', 'disables', 'emrun', 'posix', 'test', 'small', 'number', 'test', 'issue', 'headless', 'mode', 'firefox', 'process', 'firefox', 'process', 'firefox', 'edition']",General,{'crash': 100}
041fcc957578cb0caab1314354c989d54446fe17,"['bullet', 'test', 'crash', 'reason', 'upstream', 'asap']",General,{'crash': 100}
895807566451b98919b8b3ecd0458ad977d5f8f5,"['linker', 'crash', 'workaround', 'emscripten', 'open', 'actual', 'upstream']",General,{'crash': 100}
eca1581bff861fa9413b083ee0dc71f7afc06fbf,"['different', 'memory', 'allocation', 'issue', 'different', 'memory', 'allocation', 'issue', 'library', 'malloc', 'malloc', 'xffffffffull', 'mode', 'work', 'postamble', 'issue', 'sbrk', 'integer', 'overflow', 'sbrk', 'limit', 'growth', 'massive', 'heap', 'emscripten', 'heap', 'signature', 'return', 'user', 'function', 'issue', 'large', 'small', 'negative', 'alloc', 'size', 'emmalloc', 'function', 'xffffffcu', 'assertion', 'validate', 'memory', 'overflow', 'emmalloc', 'crash', 'emmalloc', 'malloc', 'memory', 'zero', 'byte', 'available', 'heap', 'single', 'free', 'memory', 'region', 'test', 'misc', 'comment', 'update', 'flake', 'address', 'review', 'test', 'line', 'separate', 'test']",Risky_resource_management,{'memory overflow': 100}
2dcfec978c0e35e1252784eb9a8db53ff1fc7b90,"['stack', 'buffer', 'overrun', 'close', 'stack', 'buffer', 'overrun', 'close', 'address', 'review']",Risky_resource_management,{'overrun': 100}
0bc3640ac8e0772f7e3bc22f2e503229aaaec2af,"['terbofan', 'crash', 'work', 'emscripten', 'problem', 'http', 'issue', 'detail']",General,{'crash': 100}
fc82f3b2ce632fe4a869b31d76f5b0cb4de138ee,"['check', 'link', 'compiler', 'life', 'binaryen', 'support', 'building', 'update', 'test', 'main', 'module', 'stack', 'overflow']",Risky_resource_management,{'stack overflow': 100}
0589ed2211831fe74c5b340de544b3d5d9fe5388,"['detect', 'thread', 'pool', 'exhaustion', 'shelf', 'code', 'event', 'loop', 'normal', 'usage', 'form', 'lock', 'deadlock', 'user', 'confusion', 'issue', 'easiest', 'debug', 'long', 'term', 'solution', 'http', 'github', 'emscripten', 'core', 'emscripten', 'issue', 'http', 'github', 'emscripten', 'core', 'emscripten', 'issue', 'issuecomment', 'design', 'work', 'http', 'github', 'emscripten', 'core', 'emscripten', 'issue', 'user', 'thread', 'pool', 'hard', 'error', 'release', 'warning', 'assertion', 'reason', 'route', 'user', 'return', 'event', 'loop', 'thread', 'creation', 'usage', 'particular', 'warning', 'assertion', 'majority', 'user', 'number', 'thread', 'input', 'data', 'acceptable', 'option', 'warning', 'user', 'event', 'loop', 'default', 'option', 'show', 'warning', 'thread', 'user', 'deadlock', 'occurs', 'user', 'compile', 'code', 'mess', 'event', 'loop', 'apis']",Risky_resource_management,{'deadlock': 100}
c94f3b2ee4502a4a43b6690ec581d557ddf53db4,"['crash', 'emrun', 'test', 'http', 'github', 'emscripten', 'core', 'emsdk', 'issue']",General,{'crash': 100}
c5cde8ace31c2f8317543d29c989b008314e4bad,"['cleanup', 'memory', 'leak', 'enable', 'safe', 'heap', 'mode', 'fine', 'indentation']",Risky_resource_management,{'memory leak': 100}
1d37d6fd70e6e0fe1d74590a782363da43668008,"['couple', 'issue', 'thread', 'profile', 'offset', 'thread', 'object', 'profile', 'block', 'thread', 'hardcode', 'value', 'issue', 'memory', 'corruption', 'thread', 'name', 'profile', 'information', 'show', 'mandelbrot', 'test']",Risky_resource_management,{'memory corruption': 100}
a2eb73f500658ea7cce94e09fb2c3ee9c2334469,"['null', 'pointer', 'address', 'zero', 'realpath', 'argument', 'therefor', 'varargs']",Risky_resource_management,{'null pointer': 100}
bb4f1dd889fd70057fa324d4075d47182dded43b,"['glfw', 'crash', 'gamepad', 'background', 'look']",General,{'crash': 100}
8bb460ffa45c0b866950baceb7edce15c03172b3,"['segfaults', 'method', 'null', 'pointer', 'ignore']",Risky_resource_management,{'null pointer': 100}
