sha,message,catetory,matched,labels
fb4b28aba114556cea0d539d372cd9c318c61fb1,"['programm', 'generate', 'setting', 'crash', 'folder', 'report']",Risky_resource_management,{'crash': 100},
ff2c32212dec6714b2423890263b6a756bc653c2,"['programm', 'generate', 'crash', 'folder', 'report']",Risky_resource_management,{'crash': 100},
324bff947376508bcdc03db72291cec0517aedc5,"['previous', 'check', 'versionstart', 'dialog', 'button', 'revision', 'crash', 'function', 'report', 'addedhashmap']",Risky_resource_management,{'crash': 100},
ba6c9f81dbe188c01bde94088d1387754210a92b,"['issue', 'crash', 'torrent']",Risky_resource_management,{'crash': 100},
1909c7cd8fbbba07b44acb182ca649c0e7b53214,"['character', 'english', 'crash', 'torrent']",Risky_resource_management,{'crash': 100},
e57c8c30d4e902334235f4dd88849596ea3190be,"['piece', 'issue', 'crash', 'large', 'building']",Risky_resource_management,{'crash': 100},
41a8fb9b8a786db6684df66fd81a3d4b5e3b0771,"['torrentfolder', 'crash', 'daemon', 'torrent', 'warning', 'transmission', 'existent']",Risky_resource_management,{'crash': 100},
