sha,message,catetory,matched,labels
e81d4683fc4314e109276e1d05792efd93f1719a,"['multi', 'viewmanager', 'crash']",Risky_resource_management,{'crash': 100},
c870373d08818073d478cf17e5ac695bfef74093,"['bitmaplayer', 'crash', 'multi', 'depth']",Risky_resource_management,{'crash': 100},
c685bb6aaea4afc0ade16d4e5099b4576385171b,"['utils', 'onbeforeupdate', 'crash']",Risky_resource_management,{'crash': 100},
703cde9a9043236e5e988e2e8954444439ed4d2b,"['image', 'unmount', 'crash', 'example']",Risky_resource_management,{'crash': 100},
9c460535244760da9c097b14caf7a6d00f54b417,"['float', 'crash']",Risky_resource_management,{'crash': 100},
b1901b11cbdcb82b317e1579ff236d1ca1d03ea7,"['rendersublayers', 'return', 'tilelayer', 'array', 'crash']",Risky_resource_management,{'crash': 100},
bc2e33285afafc9ac5829b73a79616e2f8d2623e,"['resize', 'google', 'occasional', 'crash']",Risky_resource_management,{'crash': 100},
9e40a8413f08343ea15a534be71599ad6d964ea6,"['texture', 'safari', 'crash']",Risky_resource_management,{'crash': 100},
fd1c46d67f722160f0cc5d4cd2bdab2eebc76e84,"['safari', 'crash', 'heatmaplayersafari', 'crash', 'heatmaplayer']",Risky_resource_management,{'crash': 100},
45787370b44b6cea905326ffb7367b110242a3d8,"['transition', 'crash']",Risky_resource_management,{'crash': 100},
71c3204c0cbee9f5ec2e10ae46ce9324144d0e45,"['website', 'crash']",Risky_resource_management,{'crash': 100},
280bca5d7b71d149bcf6fc1caa16cd8b5cceb9ea,"['layer', 'screen', 'crash', 'webgl']",Risky_resource_management,{'crash': 100},
28163bca5b787d1a529327d0644af40f2c6a4ef3,"['update', 'website', 'crash', 'version']",Risky_resource_management,{'crash': 100},
40cf06c3f6f9b46bb809df7cdfa37669efbe9c05,"['crash', 'empty']",Risky_resource_management,{'crash': 100},
9945f93cce011d9fa0473cd9f03080e8639f8c6f,"['setprops', 'crash', 'onadd']",Risky_resource_management,{'crash': 100},
1d092915f65d998adca2e371cf10be310a1d5ffc,"['vendor', 'crash', 'prefix']",Risky_resource_management,{'crash': 100},
03dc9f6615c2f8aff183d94b6b2daee888c4ed6f,"['transition', 'crash', 'attribute', 'numinstances', 'manager']",Risky_resource_management,{'crash': 100},
1a9c6f557bd163f959f99661bd95e193b4505291,"['integer', 'overflow', 'armhf', 'breakbrian', 'cpuguy']",Risky_resource_management,{'integer overflow': 100},
550b4949cb7a4b7e97eea7b1ad9e519f9b0241bf,"['mergeupdate', 'profile', 'mikebrow', 'request', 'security', 'mergeupdate', 'profile', 'graduation', 'security']",General,{'security': 100},
602af6f677afdfce3afc212734323bb423bcd762,"['ddecesecreport', 'akihirosuda', 'redundant', 'request', 'mergeredundant', 'button', 'report', 'issue', 'security']",General,{'security': 100},
d50de11ce615eb364f73d2c2180f59872745b7b8,"['redundant', 'button', 'report', 'issue', 'securitychoose', 'containerd', 'button', 'report', 'issue', 'security', 'redundantlyakihiro']",General,{'security': 100},
cb8253eea3536e695b511699b988b46b76bf3438,"['mergemerge', 'request', 'crosbymichael', 'clear', 'security']",General,{'security': 100},
bd7c6ca6fa95295c20d531001fe4758bd4560d3a,"['integer', 'overflow', 'windowbrian', 'cpuguy']",Risky_resource_management,{'integer overflow': 100},
b582da44384edbf6b8c3fbf635979ec554f5bd6b,"['defaultsandboxdefinition', 'container', 'context', 'security', 'value', 'applies', 'default', 'patchspecific', 'value', 'readonlyyohei']",General,{'security': 100},
852587cd18c43f0b8086649865a0c9cad5403e03,"['deadlock', 'eventgaurav', 'singh', 'signedremovegaurav', 'singh']",Risky_resource_management,{'deadlock': 100},
148cc8f713e383f6fc8f1e598ecdd4978cfbcb16,"['deadlock', 'eventgaurav', 'singh']",Risky_resource_management,{'deadlock': 100},
ee67a4d67fd531659635c9c7ece5353e44277875,"['logrus', 'sirupsen', 'vendorcompare', 'logrus', 'sirupsenquote', 'textformatterentry', 'revert', 'conditiondeadlock', 'upgradewithfield', 'deadlock', 'aggressive', 'overlycompare', 'logrus', 'sirupsenformatter', 'ability', 'usingsupportbugfixesgithub', 'stijn', 'sebastiaan']",Risky_resource_management,{'deadlock': 100},
ec12d3042f2d1e8cee989f6e63ad434db7e6e575,"['logrus', 'sirupsen', 'vendorcompare', 'logrus', 'sirupsenquote', 'textformatterentry', 'revert', 'conditiondeadlock', 'upgradewithfield', 'deadlock', 'aggressive', 'overlygithub', 'stijn', 'sebastiaan']",Risky_resource_management,{'deadlock': 100},
2002411638cfdc620f3e3be112e2184452048779,"['update', 'vendor', 'cryptocompare', 'crypto', 'golangcommit', 'crypto', 'golangforward', 'crypto', 'golang', 'bbefdfcbbbddeaaddresscryptobyte', 'crypto', 'certificate', 'panicinput', 'crypto', 'parsingcryptobyte', 'crypto', 'crypto', 'connection', 'certificate', 'malformedserver', 'accepts', 'clientserver', 'crash', 'clientrecover', 'certificate', 'panicwycheproof', 'thanks', 'projectissue', 'discoverygithub', 'stijn', 'sebastiaan']",Risky_resource_management,{'crash': 100},
32ba75f0fbfe47ad94e7c7daccc9f31efd0b2db2,"['update', 'golangcompare', 'mitigates', 'securityaffect', 'certificate', 'verificationmilestone', 'label', 'issue', 'golangbypass', 'certificate', 'window', 'validationspoof', 'certificate', 'vulnerability', 'chain', 'valid', 'attacker', 'windowmitigation', 'system', 'store', 'releaseinstall', 'window', 'securityissuecryptobyte', 'crypto', 'certificate', 'panicinput', 'crypto', 'parsingcryptobyte', 'crypto', 'crypto', 'connection', 'certificate', 'malformedserver', 'accepts', 'clientserver', 'crash', 'clientrecover', 'certificate', 'panicwycheproof', 'thanks', 'crypto', 'versiongithub', 'stijn', 'sebastiaan']",Risky_resource_management,{'crash': 100},
ae3c28c4d700c02ff5769a8c52c4a325e91c4729,"['mergeverify', 'request', 'insecure', 'random']",General,{'insecure': 100},
c56059162707b9fb95c4c4bcc899d74a036c14a5,"['deadlock', 'avoidlantaol']",Risky_resource_management,{'deadlock': 100},
885232b72f0b7ead6ffec76fe0adfda384572b6f,"['compareserver', 'advertise', 'framegrpclb', 'deadlock', 'cache', 'connectionremove', 'subconn', 'timermutex', 'newsubconn', 'causedgithub', 'stijn', 'sebastiaan']",Risky_resource_management,{'deadlock': 100},
