sha,message,catetory,matched
792414923514d9f89e99c830f192ff049832c96b,"['guard', 'function', 'null', 'pointer', 'parameter']",Risky_resource_management,{'null pointer': 100}
0454531dcf76821ad01affa55592ad2a68416683,"['update', 'fixup', 'invalid', 'conversion', 'const', 'error', 'error', 'invalid', 'conversion', 'const', 'error', 'extern', 'const', 'extern', 'const', 'extern', 'const', 'function', 'core', 'macro', 'symbol', 'brief', 'stmf', 'prescalers', 'divisor', 'pclk', 'typedef', 'enum', 'pclk', 'void', 'param', 'setup', 'prescaler', 'pclk', 'template', 'enum', 'void', 'static', 'inline', 'void', 'static', 'inline', 'void', 'const', 'regs', 'overrun', 'setting', 'handler', 'typedef', 'enum', 'conversion', 'analog', 'watchdog', 'conversion', 'void', 'const', 'void', 'const', 'regs', 'void', 'const', 'voidfuncptr', 'handler', 'handler', 'handler', 'bubulindo', 'void', 'const', 'conversion', 'regs', 'regs', 'voidfuncptr', 'handler', 'handler', 'handler', 'conversion', 'regs', 'regs', 'voidfuncptr', 'handler', 'handler', 'handler', 'analog', 'watchdog', 'regs', 'regs', 'voidfuncptr', 'handler', 'handler', 'handler', 'overrun', 'regs', 'regs', 'voidfuncptr', 'handler', 'handler', 'handler']",Risky_resource_management,{'overrun': 100}
9870a471db765c08dbfbedfae69794dea7742962,"['size', 'memory', 'overflow', 'size', 'value', 'function', 'array', 'question', 'current', 'compile', 'order', 'arduino', 'compiles', 'file', 'different', 'order', 'longest', 'string', 'byte', 'zero', 'byte', 'beginning', 'http', 'github', 'blob', 'master', 'stmf', 'core', 'maple', 'libmaple', 'usbf', 'core', 'byte', 'align']",Risky_resource_management,{'memory overflow': 100}
6fcecec2b02f96791041257850a18fa20d1400c8,"['compiler', 'warning', 'null', 'pointer', 'argument']",Risky_resource_management,{'null pointer': 100}
54ceae68ce0d6d4d5faaf60427b4e8b6430319eb,"['onewire', 'library', 'onewirestm', 'doesnt', 'crash', 'maple', 'maple', 'mini', 'board']",General,{'crash': 100}
