sha,message,catetory,matched,labels
134ed554b791073d23d1b339bfeba7c78ea1ee66,"['failure', 'integrity', 'check', 'recreate', 'cache']",Risky_resource_management,{'integrity check': 100},
2c5b174b7ad6ff0704931ad1f869a868c50bbb0e,"['crash', 'socket', 'proxy']",Risky_resource_management,{'crash': 100},
a027304298c040957b02bd8bd75f0bd2222c6a1a,"['verdaccio', 'update', 'security', 'vulnerability']",General,{'security': 100},
8aa6b8fdf8169ce4d24651e9ea4cc469f794e9f7,"['report', 'coverage', 'mocha', 'update', 'reporter', 'reason', 'security', 'appveyor']",General,{'security': 100},
