message,fuzzy
"['module', 'structure', 'detaildiscussionissuecomment', 'boilerplate', 'electron', 'issue', 'chentsulin']",{'issue': 100}
"['webpack', 'rename', 'configsloader', 'comment', 'webpackinitial', 'incorrect', 'scriptcommments', 'configs']",{'incorrect': 100}
"['littlecross', 'execution', 'issue', 'platform', 'commitstrategy', 'different', 'window', 'relatedplatform', 'linuxseparate']",{'issue': 100}
"['upstream', 'issue', 'minifyprocess', 'ensure', 'rendererdisable', 'deadcode', 'upstream', 'issue', 'minifywebpack', 'babili', 'plugin']",{'issue': 100}
"['mergemerge', 'patch', 'request', 'amilajack', 'script', 'injection']",{'injection': 100}
"['warning', 'script', 'injection']",{'injection': 100}
"['insteaddefault', 'eslint', 'image', 'binary', 'window', 'setting', 'creates', 'style', 'checkout', 'issue', 'linebreak']",{'issue': 100}
"['mergeissue', 'chentsulin', 'condition', 'issue']",{'issue': 100}
"['condition', 'issue']",{'issue': 100}
"['server', 'customizationserver', 'customizationreact', 'boilerplate', 'electron', 'issue', 'chentsulinupdateupdateupdate']",{'issue': 100}
"['mergeclose', 'issue', 'requestreload', 'click']",{'issue': 100}
"['warning', 'issue']",{'issue': 100}
