sha,message,catetory,matched
31d108e34d89a2866f958d765178205ee745faa7,"['crash', 'preventcrash', 'aroundpopover', 'style']",General,{'crash': 100}
c30a580d6baafd46f6746b448aa3b95899e43ef3,"['mobsf', 'security', 'mobile', 'framework']",General,{'security': 100}
ce4af44b265809b32fb506e8486dbd2a794e2412,"['crash', 'handler']",General,{'crash': 100}
e1b19bd181ea32e9fa20649c34733db199ed5366,"['integer', 'underflow', 'section']",Risky_resource_management,{'integer underflow': 100}
