message,fuzzy
"['security', 'github', 'attempt', 'notification']",{'Security': 100}
"['package', 'vulnerability', 'updatejavascript', 'package', 'serialize', 'vulnerable', 'dependabotissue']",{'vulnerable': 100}
"['quick', 'github', 'security', 'lodash', 'upgradingactual', 'process', 'githubdependency']",{'Security': 100}
"['support', 'documentation', 'removetemporary', 'hopefullyadapter', 'issuecomment', 'issue', 'microsoft', 'diagnosticsclose']",{'issue': 100}
"['browserdetail', 'issue', 'chromium']",{'issue': 100}
"['issue', 'question', 'container', 'template']",{'issue': 100}
"['basic', 'github', 'issue', 'section']",{'issue': 100}
"['issue', 'headless', 'readme', 'removechromedetail', 'issue', 'chromiumissue']",{'issue': 100}
"['protocol', 'chrome', 'fetch', 'possibleendpoint', 'chrome', 'protocolexposedetail', 'issue']",{'issue': 100}
"['chrome', 'stringempty', 'chromium', 'versiondetail', 'issue', 'chromiumheadlesschrome']",{'issue': 100}
"['issue', 'headless']",{'issue': 100}
"['expose', 'static', 'utility', 'chrome', 'interface']",{'expose': 100}
"['deflate', 'permessageseems', 'library', 'websocket', 'issue', 'websocketsprevents', 'payloadextension', 'deflate']",{'issue': 100}
