url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/koush/ion/issues/39,closed,Cant compile?, ,https://api.github.com/repos/koush/ion/issues/39/comments, , 
https://api.github.com/repos/koush/ion/issues/38,closed,Add gradle to README, ,https://api.github.com/repos/koush/ion/issues/38/comments,https://github.com/koush/ion/pull/38.diff,https://github.com/koush/ion/pull/38.patch
https://api.github.com/repos/koush/ion/issues/13,closed,Problem in API < 9, ,https://api.github.com/repos/koush/ion/issues/13/comments, , 
https://api.github.com/repos/koush/ion/issues/806,closed,Added Doogles to projects using Ion, ,https://api.github.com/repos/koush/ion/issues/806/comments,https://github.com/koush/ion/pull/806.diff,https://github.com/koush/ion/pull/806.patch
https://api.github.com/repos/koush/ion/issues/566,closed,Stop progress bar from updating if the request is cancelled or done, ,https://api.github.com/repos/koush/ion/issues/566/comments,https://github.com/koush/ion/pull/566.diff,https://github.com/koush/ion/pull/566.patch
https://api.github.com/repos/koush/ion/issues/602,closed,Update sample usage, ,https://api.github.com/repos/koush/ion/issues/602/comments,https://github.com/koush/ion/pull/602.diff,https://github.com/koush/ion/pull/602.patch
https://api.github.com/repos/koush/ion/issues/641,open,ResourceLoader fails for non images, ,https://api.github.com/repos/koush/ion/issues/641/comments, , 
https://api.github.com/repos/koush/ion/issues/788,closed,Issue #760, ,https://api.github.com/repos/koush/ion/issues/788/comments,https://github.com/koush/ion/pull/788.diff,https://github.com/koush/ion/pull/788.patch
https://api.github.com/repos/koush/ion/issues/760,open,Gif distortion issue, ,https://api.github.com/repos/koush/ion/issues/760/comments, , 
https://api.github.com/repos/koush/ion/issues/670,closed,Update image search sample, ,https://api.github.com/repos/koush/ion/issues/670/comments,https://github.com/koush/ion/pull/670.diff,https://github.com/koush/ion/pull/670.patch
https://api.github.com/repos/koush/ion/issues/766,closed,fix IonDrawable setAlpha(int) bug, ,https://api.github.com/repos/koush/ion/issues/766/comments,https://github.com/koush/ion/pull/766.diff,https://github.com/koush/ion/pull/766.patch
https://api.github.com/repos/koush/ion/issues/761,closed,Added fix for issue 279 as per the poster's comments., ,https://api.github.com/repos/koush/ion/issues/761/comments,https://github.com/koush/ion/pull/761.diff,https://github.com/koush/ion/pull/761.patch
https://api.github.com/repos/koush/ion/issues/727,closed,Fix typo, ,https://api.github.com/repos/koush/ion/issues/727/comments,https://github.com/koush/ion/pull/727.diff,https://github.com/koush/ion/pull/727.patch
https://api.github.com/repos/koush/ion/issues/725,closed,Update README.md, ,https://api.github.com/repos/koush/ion/issues/725/comments,https://github.com/koush/ion/pull/725.diff,https://github.com/koush/ion/pull/725.patch
https://api.github.com/repos/koush/ion/issues/612,closed,Update multipart sample and Doccoments, ,https://api.github.com/repos/koush/ion/issues/612/comments,https://github.com/koush/ion/pull/612.diff,https://github.com/koush/ion/pull/612.patch
https://api.github.com/repos/koush/ion/issues/1,closed,Ion.with issues from Ion-1.0.2.jar, ,https://api.github.com/repos/koush/ion/issues/1/comments, , 
