url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/reduxjs/reselect/issues/504,open,Can I use reselect with useReducer?, ,https://api.github.com/repos/reduxjs/reselect/issues/504/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/479,closed,How to call selector inside createSelector's callback, ,https://api.github.com/repos/reduxjs/reselect/issues/479/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/476,closed,Allow createStructuredSelector to derive the types, ,https://api.github.com/repos/reduxjs/reselect/issues/476/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/473,closed,How do I make optional parameters?, ,https://api.github.com/repos/reduxjs/reselect/issues/473/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/458,closed,reselect modifying redux state, ,https://api.github.com/repos/reduxjs/reselect/issues/458/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/452,closed,Proposal: Docusaurus, ,https://api.github.com/repos/reduxjs/reselect/issues/452/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/443,closed,Add PURE annotation to a top-level createSelectorCreator call, ,https://api.github.com/repos/reduxjs/reselect/issues/443/comments,https://github.com/reduxjs/reselect/pull/443.diff,https://github.com/reduxjs/reselect/pull/443.patch
https://api.github.com/repos/reduxjs/reselect/issues/442,closed,Fix redux.js.org links, ,https://api.github.com/repos/reduxjs/reselect/issues/442/comments,https://github.com/reduxjs/reselect/pull/442.diff,https://github.com/reduxjs/reselect/pull/442.patch
https://api.github.com/repos/reduxjs/reselect/issues/432,closed,update readme example, ,https://api.github.com/repos/reduxjs/reselect/issues/432/comments,https://github.com/reduxjs/reselect/pull/432.diff,https://github.com/reduxjs/reselect/pull/432.patch
https://api.github.com/repos/reduxjs/reselect/issues/431,closed,createStructuredSelector with $ReadOnly<OutProps>, ,https://api.github.com/repos/reduxjs/reselect/issues/431/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/413,open,[Enhancement] Provide an API to reset memoization for testing purposes, ,https://api.github.com/repos/reduxjs/reselect/issues/413/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/429,closed,Selector without dependencies?, ,https://api.github.com/repos/reduxjs/reselect/issues/429/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/428,open,No overload matches this call error for createStructuredSelector with typescript., ,https://api.github.com/repos/reduxjs/reselect/issues/428/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/411,closed,Persist memoization, ,https://api.github.com/repos/reduxjs/reselect/issues/411/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/407,open,Add index argument to equalityCheck, ,https://api.github.com/repos/reduxjs/reselect/issues/407/comments,https://github.com/reduxjs/reselect/pull/407.diff,https://github.com/reduxjs/reselect/pull/407.patch
https://api.github.com/repos/reduxjs/reselect/issues/402,closed,Props arguments are not been passed to the the selector created by createSelector, ,https://api.github.com/repos/reduxjs/reselect/issues/402/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/401,closed,Version 5.0.0 proposal, ,https://api.github.com/repos/reduxjs/reselect/issues/401/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/400,closed,createStructuredSelector sometimes does not work, ,https://api.github.com/repos/reduxjs/reselect/issues/400/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/399,closed,TypeScript: fix issue with `createSelector` overload order, ,https://api.github.com/repos/reduxjs/reselect/issues/399/comments,https://github.com/reduxjs/reselect/pull/399.diff,https://github.com/reduxjs/reselect/pull/399.patch
https://api.github.com/repos/reduxjs/reselect/issues/398,closed,How to share the same selector *instance* among multiple component instances?, ,https://api.github.com/repos/reduxjs/reselect/issues/398/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/388,closed,`createSelector` without input selectors / dependencies, ,https://api.github.com/repos/reduxjs/reselect/issues/388/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/393,open,Updating And Improvement Typescript Infrastructure, ,https://api.github.com/repos/reduxjs/reselect/issues/393/comments,https://github.com/reduxjs/reselect/pull/393.diff,https://github.com/reduxjs/reselect/pull/393.patch
https://api.github.com/repos/reduxjs/reselect/issues/392,closed,Selector with dynamic argument not memoized, ,https://api.github.com/repos/reduxjs/reselect/issues/392/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/386,closed,Will useMemo replace reselect?, ,https://api.github.com/repos/reduxjs/reselect/issues/386/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/387,closed,Dependencies Added in Typing, ,https://api.github.com/repos/reduxjs/reselect/issues/387/comments,https://github.com/reduxjs/reselect/pull/387.diff,https://github.com/reduxjs/reselect/pull/387.patch
https://api.github.com/repos/reduxjs/reselect/issues/385,closed,Understanding why a selector is run again, ,https://api.github.com/repos/reduxjs/reselect/issues/385/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/382,closed,Document breaking changes in version 4.0.0, ,https://api.github.com/repos/reduxjs/reselect/issues/382/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/381,closed,Upgrade to babel@7, ,https://api.github.com/repos/reduxjs/reselect/issues/381/comments,https://github.com/reduxjs/reselect/pull/381.diff,https://github.com/reduxjs/reselect/pull/381.patch
https://api.github.com/repos/reduxjs/reselect/issues/378,open,Typescript createSelector with more than 12 selectors, ,https://api.github.com/repos/reduxjs/reselect/issues/378/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/377,closed,How to change the cache size, ,https://api.github.com/repos/reduxjs/reselect/issues/377/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/374,closed,should createSelector be called with an array of selectors or not?, ,https://api.github.com/repos/reduxjs/reselect/issues/374/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/372,closed,Why the selector is getting state ?, ,https://api.github.com/repos/reduxjs/reselect/issues/372/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/315,closed,added typings for dynamic array of uniform selectors, ,https://api.github.com/repos/reduxjs/reselect/issues/315/comments,https://github.com/reduxjs/reselect/pull/315.diff,https://github.com/reduxjs/reselect/pull/315.patch
https://api.github.com/repos/reduxjs/reselect/issues/371,closed,loss of this context in input selectors, ,https://api.github.com/repos/reduxjs/reselect/issues/371/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/292,closed,Using getters, ,https://api.github.com/repos/reduxjs/reselect/issues/292/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/369,open,Implement createComposedSelector combinator, ,https://api.github.com/repos/reduxjs/reselect/issues/369/comments,https://github.com/reduxjs/reselect/pull/369.diff,https://github.com/reduxjs/reselect/pull/369.patch
https://api.github.com/repos/reduxjs/reselect/issues/368,closed,Update babel 7, ,https://api.github.com/repos/reduxjs/reselect/issues/368/comments,https://github.com/reduxjs/reselect/pull/368.diff,https://github.com/reduxjs/reselect/pull/368.patch
https://api.github.com/repos/reduxjs/reselect/issues/363,closed,Babel Typecheck Deprecated, ,https://api.github.com/repos/reduxjs/reselect/issues/363/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/361,closed,Only using memoized input when it's been modified, ,https://api.github.com/repos/reduxjs/reselect/issues/361/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/233,closed,createSelectorCreator Not Working, ,https://api.github.com/repos/reduxjs/reselect/issues/233/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/359,open,Use provided memoize options in outer memoize call, ,https://api.github.com/repos/reduxjs/reselect/issues/359/comments,https://github.com/reduxjs/reselect/pull/359.diff,https://github.com/reduxjs/reselect/pull/359.patch
https://api.github.com/repos/reduxjs/reselect/issues/358,open,add memoizedResultFunc to output selector interface, ,https://api.github.com/repos/reduxjs/reselect/issues/358/comments,https://github.com/reduxjs/reselect/pull/358.diff,https://github.com/reduxjs/reselect/pull/358.patch
https://api.github.com/repos/reduxjs/reselect/issues/357,closed,Is it okay to have selectors returning functions?, ,https://api.github.com/repos/reduxjs/reselect/issues/357/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/356,closed,"Thoughts on using libraries within selectors, returning functions, etc", ,https://api.github.com/repos/reduxjs/reselect/issues/356/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/355,open,Suggestion: Usage examples should use `selectTheThing` naming pattern instead of `getTheThing`, ,https://api.github.com/repos/reduxjs/reselect/issues/355/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/350,open,More informative error message for createSelector, ,https://api.github.com/repos/reduxjs/reselect/issues/350/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/347,closed,Tell me if I reselect wrong way , ,https://api.github.com/repos/reduxjs/reselect/issues/347/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/345,closed,Documentation on composing selectors with immutableJS, ,https://api.github.com/repos/reduxjs/reselect/issues/345/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/300,closed,Dependent selectors, ,https://api.github.com/repos/reduxjs/reselect/issues/300/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/318,closed,Reselector give wrong result when delete a json object from state, ,https://api.github.com/repos/reduxjs/reselect/issues/318/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/197,closed,Fix minor typo in README.md, ,https://api.github.com/repos/reduxjs/reselect/issues/197/comments,https://github.com/reduxjs/reselect/pull/197.diff,https://github.com/reduxjs/reselect/pull/197.patch
https://api.github.com/repos/reduxjs/reselect/issues/264,closed,[TypeScript] Should input selectors' states be merged?, ,https://api.github.com/repos/reduxjs/reselect/issues/264/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/285,closed,Update docs, ,https://api.github.com/repos/reduxjs/reselect/issues/285/comments,https://github.com/reduxjs/reselect/pull/285.diff,https://github.com/reduxjs/reselect/pull/285.patch
https://api.github.com/repos/reduxjs/reselect/issues/333,closed,Suggestion: isSelector function, ,https://api.github.com/repos/reduxjs/reselect/issues/333/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/331,closed,Fix error in README example, ,https://api.github.com/repos/reduxjs/reselect/issues/331/comments,https://github.com/reduxjs/reselect/pull/331.diff,https://github.com/reduxjs/reselect/pull/331.patch
https://api.github.com/repos/reduxjs/reselect/issues/330,closed,createSelectorCreator uses defaultMemoize function for resultFunc, ,https://api.github.com/repos/reduxjs/reselect/issues/330/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/323,closed,Change other field if validation success, ,https://api.github.com/repos/reduxjs/reselect/issues/323/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/304,closed,mapStateToProps with or without createStructuredSelector, ,https://api.github.com/repos/reduxjs/reselect/issues/304/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/301,closed,Fix typo., ,https://api.github.com/repos/reduxjs/reselect/issues/301/comments,https://github.com/reduxjs/reselect/pull/301.diff,https://github.com/reduxjs/reselect/pull/301.patch
https://api.github.com/repos/reduxjs/reselect/issues/299,closed,testing curried reselectors, ,https://api.github.com/repos/reduxjs/reselect/issues/299/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/291,closed,chore: added `module` key to let modern bundlers pick ES version, ,https://api.github.com/repos/reduxjs/reselect/issues/291/comments,https://github.com/reduxjs/reselect/pull/291.diff,https://github.com/reduxjs/reselect/pull/291.patch
https://api.github.com/repos/reduxjs/reselect/issues/289,closed,How to prevent selectors from calculating until all data is in relevant store slice, ,https://api.github.com/repos/reduxjs/reselect/issues/289/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/287,closed,Accessing props in a composed selector's transform function, ,https://api.github.com/repos/reduxjs/reselect/issues/287/comments, , 
https://api.github.com/repos/reduxjs/reselect/issues/284,closed,"The ""Sharing Selectors With Props Across Multiple Components"" section should be renamed", ,https://api.github.com/repos/reduxjs/reselect/issues/284/comments, , 
