url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/pyeve/cerberus/issues/537,closed,Fix missing schema error typo, ,https://api.github.com/repos/pyeve/cerberus/issues/537/comments,https://github.com/pyeve/cerberus/pull/537.diff,https://github.com/pyeve/cerberus/pull/537.patch
https://api.github.com/repos/pyeve/cerberus/issues/547,closed,[Feature Request] Improve documentation about regex validation rules,documentation,https://api.github.com/repos/pyeve/cerberus/issues/547/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/538,closed,Fix documentation warnings and build instruction, ,https://api.github.com/repos/pyeve/cerberus/issues/538/comments,https://github.com/pyeve/cerberus/pull/538.diff,https://github.com/pyeve/cerberus/pull/538.patch
https://api.github.com/repos/pyeve/cerberus/issues/534,closed,Schema normalization, ,https://api.github.com/repos/pyeve/cerberus/issues/534/comments,https://github.com/pyeve/cerberus/pull/534.diff,https://github.com/pyeve/cerberus/pull/534.patch
https://api.github.com/repos/pyeve/cerberus/issues/524,closed,allowed rule crashes with unashable values,bug,https://api.github.com/repos/pyeve/cerberus/issues/524/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/519,closed,Fix simple typo: useages -> usage, ,https://api.github.com/repos/pyeve/cerberus/issues/519/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/499,closed,setuptools should be in the requirements list,bug,https://api.github.com/repos/pyeve/cerberus/issues/499/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/505,closed,Strange error message if length of list is wrong,bug,https://api.github.com/repos/pyeve/cerberus/issues/505/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/494,closed,[WARNING] Unexpected keys present on black: python_version, ,https://api.github.com/repos/pyeve/cerberus/issues/494/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/493,closed,Fix MANIFEST.in: Fix extension of CHANGES file, ,https://api.github.com/repos/pyeve/cerberus/issues/493/comments,https://github.com/pyeve/cerberus/pull/493.diff,https://github.com/pyeve/cerberus/pull/493.patch
https://api.github.com/repos/pyeve/cerberus/issues/490,closed,Don't ignore all exceptions during coercions for nullable fields, ,https://api.github.com/repos/pyeve/cerberus/issues/490/comments,https://github.com/pyeve/cerberus/pull/490.diff,https://github.com/pyeve/cerberus/pull/490.patch
https://api.github.com/repos/pyeve/cerberus/issues/269,closed,'coerce' ignores 'nullable': True, ,https://api.github.com/repos/pyeve/cerberus/issues/269/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/484,closed,*of_check_with results in SchemaError due to unknown rule, ,https://api.github.com/repos/pyeve/cerberus/issues/484/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/482,closed,Deprecation of keyschema and valueschema does not work when in subschema, ,https://api.github.com/repos/pyeve/cerberus/issues/482/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/481,closed,Add maintainer metadata to setup.py, ,https://api.github.com/repos/pyeve/cerberus/issues/481/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/480,closed,Add project_urls to setup.py, ,https://api.github.com/repos/pyeve/cerberus/issues/480/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/471,closed,Set __version__ to an invalid value if package distribution is not found, ,https://api.github.com/repos/pyeve/cerberus/issues/471/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/454,closed,Usage of allowed and nullable params, ,https://api.github.com/repos/pyeve/cerberus/issues/454/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/451,closed,Compatibility imports of abstract base classes, ,https://api.github.com/repos/pyeve/cerberus/issues/451/comments,https://github.com/pyeve/cerberus/pull/451.diff,https://github.com/pyeve/cerberus/pull/451.patch
https://api.github.com/repos/pyeve/cerberus/issues/450,closed,DeprecationWarning about collections.abc, ,https://api.github.com/repos/pyeve/cerberus/issues/450/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/435,closed,Fix test default none nonnullable, ,https://api.github.com/repos/pyeve/cerberus/issues/435/comments,https://github.com/pyeve/cerberus/pull/435.diff,https://github.com/pyeve/cerberus/pull/435.patch
https://api.github.com/repos/pyeve/cerberus/issues/429,closed,Fix `semantical versioning` -> `semantic versioning`, ,https://api.github.com/repos/pyeve/cerberus/issues/429/comments,https://github.com/pyeve/cerberus/pull/429.diff,https://github.com/pyeve/cerberus/pull/429.patch
https://api.github.com/repos/pyeve/cerberus/issues/425,closed,Omits warning when no schema for the meta rule constraint is avail, ,https://api.github.com/repos/pyeve/cerberus/issues/425/comments,https://github.com/pyeve/cerberus/pull/425.diff,https://github.com/pyeve/cerberus/pull/425.patch
https://api.github.com/repos/pyeve/cerberus/issues/405,closed,Let's rename the 'validator' rule to 'check_with', ,https://api.github.com/repos/pyeve/cerberus/issues/405/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/420,closed,gitignore: add .eggs directory, ,https://api.github.com/repos/pyeve/cerberus/issues/420/comments,https://github.com/pyeve/cerberus/pull/420.diff,https://github.com/pyeve/cerberus/pull/420.patch
https://api.github.com/repos/pyeve/cerberus/issues/418,closed,Do we need linting at all?, ,https://api.github.com/repos/pyeve/cerberus/issues/418/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/402,closed,Adopt Black code-style. Also add support for pre-commit workflow.,enhancement,https://api.github.com/repos/pyeve/cerberus/issues/402/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/406,closed,Improve changelog format,documentation,https://api.github.com/repos/pyeve/cerberus/issues/406/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/412,closed,Adds feature freeze note to CONTRIBUTING and Python support in README,documentation,https://api.github.com/repos/pyeve/cerberus/issues/412/comments,https://github.com/pyeve/cerberus/pull/412.diff,https://github.com/pyeve/cerberus/pull/412.patch
https://api.github.com/repos/pyeve/cerberus/issues/320,closed,Incorrect `validator` docs,documentation,https://api.github.com/repos/pyeve/cerberus/issues/320/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/358,closed,Proposal for a contains rule, ,https://api.github.com/repos/pyeve/cerberus/issues/358/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/408,closed,docs: Improves docs on the regex-rule,documentation,https://api.github.com/repos/pyeve/cerberus/issues/408/comments,https://github.com/pyeve/cerberus/pull/408.diff,https://github.com/pyeve/cerberus/pull/408.patch
https://api.github.com/repos/pyeve/cerberus/issues/403,closed,Expanded upon Custom Validators Docs,documentation,https://api.github.com/repos/pyeve/cerberus/issues/403/comments,https://github.com/pyeve/cerberus/pull/403.diff,https://github.com/pyeve/cerberus/pull/403.patch
https://api.github.com/repos/pyeve/cerberus/issues/407,closed,Includes all error definition in the API docs,documentation,https://api.github.com/repos/pyeve/cerberus/issues/407/comments,https://github.com/pyeve/cerberus/pull/407.diff,https://github.com/pyeve/cerberus/pull/407.patch
https://api.github.com/repos/pyeve/cerberus/issues/388,closed,Change 'allowed' rule to use containers instead of lists., ,https://api.github.com/repos/pyeve/cerberus/issues/388/comments,https://github.com/pyeve/cerberus/pull/388.diff,https://github.com/pyeve/cerberus/pull/388.patch
https://api.github.com/repos/pyeve/cerberus/issues/378,closed,Updates PyPI link in README.rst, ,https://api.github.com/repos/pyeve/cerberus/issues/378/comments,https://github.com/pyeve/cerberus/pull/378.diff,https://github.com/pyeve/cerberus/pull/378.patch
https://api.github.com/repos/pyeve/cerberus/issues/382,closed,which homepage in package metadata?, ,https://api.github.com/repos/pyeve/cerberus/issues/382/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/357,closed,Include a link to Nicola's talk at PiterPy in the docs, ,https://api.github.com/repos/pyeve/cerberus/issues/357/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/368,closed,Docs build is failing on readthedocs,documentation,https://api.github.com/repos/pyeve/cerberus/issues/368/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/360,closed,Adds some querying options to ErrorTrees, ,https://api.github.com/repos/pyeve/cerberus/issues/360/comments,https://github.com/pyeve/cerberus/pull/360.diff,https://github.com/pyeve/cerberus/pull/360.patch
https://api.github.com/repos/pyeve/cerberus/issues/349,closed,Solves buggy rules set references in subschemas, ,https://api.github.com/repos/pyeve/cerberus/issues/349/comments,https://github.com/pyeve/cerberus/pull/349.diff,https://github.com/pyeve/cerberus/pull/349.patch
https://api.github.com/repos/pyeve/cerberus/issues/318,closed,Schema registry does not work on dict fields, ,https://api.github.com/repos/pyeve/cerberus/issues/318/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/342,closed,Skip some rules on empty fields that are allowed to be empty., ,https://api.github.com/repos/pyeve/cerberus/issues/342/comments,https://github.com/pyeve/cerberus/pull/342.diff,https://github.com/pyeve/cerberus/pull/342.patch
https://api.github.com/repos/pyeve/cerberus/issues/333,closed,docs build are failing due to an unknown cause, ,https://api.github.com/repos/pyeve/cerberus/issues/333/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/338,closed,Resolve typo in README, ,https://api.github.com/repos/pyeve/cerberus/issues/338/comments,https://github.com/pyeve/cerberus/pull/338.diff,https://github.com/pyeve/cerberus/pull/338.patch
https://api.github.com/repos/pyeve/cerberus/issues/327,closed,Make allow_unknown and purge_unknown work together, ,https://api.github.com/repos/pyeve/cerberus/issues/327/comments,https://github.com/pyeve/cerberus/pull/327.diff,https://github.com/pyeve/cerberus/pull/327.patch
https://api.github.com/repos/pyeve/cerberus/issues/335,closed,Refactors type validation to a descriptive paradigm,enhancement,https://api.github.com/repos/pyeve/cerberus/issues/335/comments,https://github.com/pyeve/cerberus/pull/335.diff,https://github.com/pyeve/cerberus/pull/335.patch
https://api.github.com/repos/pyeve/cerberus/issues/281,closed,docs: API reference at python-cerberus.org lacks generated contents,documentation,https://api.github.com/repos/pyeve/cerberus/issues/281/comments, , 
https://api.github.com/repos/pyeve/cerberus/issues/334,closed,Docs updates, ,https://api.github.com/repos/pyeve/cerberus/issues/334/comments,https://github.com/pyeve/cerberus/pull/334.diff,https://github.com/pyeve/cerberus/pull/334.patch
https://api.github.com/repos/pyeve/cerberus/issues/313,closed,Fixes repeated normalization, ,https://api.github.com/repos/pyeve/cerberus/issues/313/comments,https://github.com/pyeve/cerberus/pull/313.diff,https://github.com/pyeve/cerberus/pull/313.patch
https://api.github.com/repos/pyeve/cerberus/issues/312,closed,Consider 'nullable' when coercing, ,https://api.github.com/repos/pyeve/cerberus/issues/312/comments,https://github.com/pyeve/cerberus/pull/312.diff,https://github.com/pyeve/cerberus/pull/312.patch
https://api.github.com/repos/pyeve/cerberus/issues/306,closed,Fix dependency is not considered satisfied if it has a null value., ,https://api.github.com/repos/pyeve/cerberus/issues/306/comments,https://github.com/pyeve/cerberus/pull/306.diff,https://github.com/pyeve/cerberus/pull/306.patch
