url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/go-pg/pg/issues/1899,closed,int[] type to array conversion, ,https://api.github.com/repos/go-pg/pg/issues/1899/comments,https://github.com/go-pg/pg/pull/1899.diff,https://github.com/go-pg/pg/pull/1899.patch
https://api.github.com/repos/go-pg/pg/issues/1896,closed,Always remove canceled conn from the pool, ,https://api.github.com/repos/go-pg/pg/issues/1896/comments,https://github.com/go-pg/pg/pull/1896.diff,https://github.com/go-pg/pg/pull/1896.patch
https://api.github.com/repos/go-pg/pg/issues/1886,closed,Remove OpenTelemetry instrumentation from the core (but keep pgotel a…, ,https://api.github.com/repos/go-pg/pg/issues/1886/comments,https://github.com/go-pg/pg/pull/1886.diff,https://github.com/go-pg/pg/pull/1886.patch
https://api.github.com/repos/go-pg/pg/issues/1885,closed,Mark more errors as fatal, ,https://api.github.com/repos/go-pg/pg/issues/1885/comments,https://github.com/go-pg/pg/pull/1885.diff,https://github.com/go-pg/pg/pull/1885.patch
https://api.github.com/repos/go-pg/pg/issues/1857,closed,Add DBI, ,https://api.github.com/repos/go-pg/pg/issues/1857/comments,https://github.com/go-pg/pg/pull/1857.diff,https://github.com/go-pg/pg/pull/1857.patch
https://api.github.com/repos/go-pg/pg/issues/1856,closed,orm: improve template to omits columns when there are plenty, ,https://api.github.com/repos/go-pg/pg/issues/1856/comments,https://github.com/go-pg/pg/pull/1856.diff,https://github.com/go-pg/pg/pull/1856.patch
https://api.github.com/repos/go-pg/pg/issues/1851,closed,Use unformatted query when over limit, ,https://api.github.com/repos/go-pg/pg/issues/1851/comments,https://github.com/go-pg/pg/pull/1851.diff,https://github.com/go-pg/pg/pull/1851.patch
https://api.github.com/repos/go-pg/pg/issues/1843,closed,Fix otel db.system name, ,https://api.github.com/repos/go-pg/pg/issues/1843/comments,https://github.com/go-pg/pg/pull/1843.diff,https://github.com/go-pg/pg/pull/1843.patch
https://api.github.com/repos/go-pg/pg/issues/1832,closed,go-pg v10.7.4 doesn't build with Bazel, ,https://api.github.com/repos/go-pg/pg/issues/1832/comments, , 
https://api.github.com/repos/go-pg/pg/issues/1831,closed,(#1830) Fixed notice during startup error., ,https://api.github.com/repos/go-pg/pg/issues/1831/comments,https://github.com/go-pg/pg/pull/1831.diff,https://github.com/go-pg/pg/pull/1831.patch
