url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/awesomeWM/awesome/issues/3362,closed,Fix the hack for multibyte characters in prompt (fixes #3308), ,https://api.github.com/repos/awesomeWM/awesome/issues/3362/comments,https://github.com/awesomeWM/awesome/pull/3362.diff,https://github.com/awesomeWM/awesome/pull/3362.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3375,closed,"[Fix/3371] wibox.widget.base set opacity emit ""widget::redraw_needed"" ", ,https://api.github.com/repos/awesomeWM/awesome/issues/3375/comments,https://github.com/awesomeWM/awesome/pull/3375.diff,https://github.com/awesomeWM/awesome/pull/3375.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3377,closed,Fix unused variable in example, ,https://api.github.com/repos/awesomeWM/awesome/issues/3377/comments,https://github.com/awesomeWM/awesome/pull/3377.diff,https://github.com/awesomeWM/awesome/pull/3377.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3370,closed,Improve documentation, ,https://api.github.com/repos/awesomeWM/awesome/issues/3370/comments,https://github.com/awesomeWM/awesome/pull/3370.diff,https://github.com/awesomeWM/awesome/pull/3370.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3363,closed,Stop timer when stopping keygrabber, ,https://api.github.com/repos/awesomeWM/awesome/issues/3363/comments,https://github.com/awesomeWM/awesome/pull/3363.diff,https://github.com/awesomeWM/awesome/pull/3363.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3356,closed,fixed: Try to handle zero sized widgets again., ,https://api.github.com/repos/awesomeWM/awesome/issues/3356/comments,https://github.com/awesomeWM/awesome/pull/3356.diff,https://github.com/awesomeWM/awesome/pull/3356.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3355,closed,Fix the mouse button properties, ,https://api.github.com/repos/awesomeWM/awesome/issues/3355/comments,https://github.com/awesomeWM/awesome/pull/3355.diff,https://github.com/awesomeWM/awesome/pull/3355.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3352,open,actions for mouse button state,user config help,https://api.github.com/repos/awesomeWM/awesome/issues/3352/comments, , 
https://api.github.com/repos/awesomeWM/awesome/issues/3226,closed,fix(menubar: init: get_current_page): list_spacing depends on presence of icon; also take cursor block width into consideration, ,https://api.github.com/repos/awesomeWM/awesome/issues/3226/comments,https://github.com/awesomeWM/awesome/pull/3226.diff,https://github.com/awesomeWM/awesome/pull/3226.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3347,closed,API doc improvements, ,https://api.github.com/repos/awesomeWM/awesome/issues/3347/comments,https://github.com/awesomeWM/awesome/pull/3347.diff,https://github.com/awesomeWM/awesome/pull/3347.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3326,closed,Graph widget overhaul, ,https://api.github.com/repos/awesomeWM/awesome/issues/3326/comments,https://github.com/awesomeWM/awesome/pull/3326.diff,https://github.com/awesomeWM/awesome/pull/3326.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3238,closed,Fixed wrong handling of negative spacing in layout.fixed, ,https://api.github.com/repos/awesomeWM/awesome/issues/3238/comments,https://github.com/awesomeWM/awesome/pull/3238.diff,https://github.com/awesomeWM/awesome/pull/3238.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3335,closed,Extend wibox.widget.imagebox to encompass the required wallpaper API features, ,https://api.github.com/repos/awesomeWM/awesome/issues/3335/comments,https://github.com/awesomeWM/awesome/pull/3335.diff,https://github.com/awesomeWM/awesome/pull/3335.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3332,closed,Tile container, ,https://api.github.com/repos/awesomeWM/awesome/issues/3332/comments,https://github.com/awesomeWM/awesome/pull/3332.diff,https://github.com/awesomeWM/awesome/pull/3332.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3185,closed,Hotkeys popup: better split key labels for multiple keys per one action, ,https://api.github.com/repos/awesomeWM/awesome/issues/3185/comments,https://github.com/awesomeWM/awesome/pull/3185.diff,https://github.com/awesomeWM/awesome/pull/3185.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3236,closed,Touchegg CHANGE_DESKTOP action support (_NET_CURRENT_DESKTOP), ,https://api.github.com/repos/awesomeWM/awesome/issues/3236/comments, , 
https://api.github.com/repos/awesomeWM/awesome/issues/3325,closed,Fail awesome compilation for Lua5.4 or newer (#3324), ,https://api.github.com/repos/awesomeWM/awesome/issues/3325/comments,https://github.com/awesomeWM/awesome/pull/3325.diff,https://github.com/awesomeWM/awesome/pull/3325.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3324,closed,Reject builds against Lua 5.4, ,https://api.github.com/repos/awesomeWM/awesome/issues/3324/comments, , 
https://api.github.com/repos/awesomeWM/awesome/issues/3263,closed,[doc] Improve wibox.widget.textclock format documentation, ,https://api.github.com/repos/awesomeWM/awesome/issues/3263/comments,https://github.com/awesomeWM/awesome/pull/3263.diff,https://github.com/awesomeWM/awesome/pull/3263.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3288,closed,[doc] Add ldoc @supermodule tag to draw inheritance diagram and manage inherited properties, ,https://api.github.com/repos/awesomeWM/awesome/issues/3288/comments,https://github.com/awesomeWM/awesome/pull/3288.diff,https://github.com/awesomeWM/awesome/pull/3288.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3294,closed,Add utility to count table keys, ,https://api.github.com/repos/awesomeWM/awesome/issues/3294/comments,https://github.com/awesomeWM/awesome/pull/3294.diff,https://github.com/awesomeWM/awesome/pull/3294.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3307,closed,Various docs improvements, ,https://api.github.com/repos/awesomeWM/awesome/issues/3307/comments,https://github.com/awesomeWM/awesome/pull/3307.diff,https://github.com/awesomeWM/awesome/pull/3307.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3297,closed,fix(beautiful: gtk): don't crash when both gtk3 and gtk4 are installed, ,https://api.github.com/repos/awesomeWM/awesome/issues/3297/comments,https://github.com/awesomeWM/awesome/pull/3297.diff,https://github.com/awesomeWM/awesome/pull/3297.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3284,closed,Fix composite widgets with top level container, ,https://api.github.com/repos/awesomeWM/awesome/issues/3284/comments,https://github.com/awesomeWM/awesome/pull/3284.diff,https://github.com/awesomeWM/awesome/pull/3284.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3301,closed,Graph doc, ,https://api.github.com/repos/awesomeWM/awesome/issues/3301/comments,https://github.com/awesomeWM/awesome/pull/3301.diff,https://github.com/awesomeWM/awesome/pull/3301.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3279,closed,Make CMake Lua executable customizable, ,https://api.github.com/repos/awesomeWM/awesome/issues/3279/comments,https://github.com/awesomeWM/awesome/pull/3279.diff,https://github.com/awesomeWM/awesome/pull/3279.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3143,closed,Document the client layout properties, ,https://api.github.com/repos/awesomeWM/awesome/issues/3143/comments,https://github.com/awesomeWM/awesome/pull/3143.diff,https://github.com/awesomeWM/awesome/pull/3143.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3283,closed,Remove unused first parameter in some constructors, ,https://api.github.com/repos/awesomeWM/awesome/issues/3283/comments,https://github.com/awesomeWM/awesome/pull/3283.diff,https://github.com/awesomeWM/awesome/pull/3283.patch
https://api.github.com/repos/awesomeWM/awesome/issues/3182,closed,Clicking notification does not urgent/raise client,dbus,https://api.github.com/repos/awesomeWM/awesome/issues/3182/comments, , 
https://api.github.com/repos/awesomeWM/awesome/issues/3025,closed,Customize snap distance,testcase needed,https://api.github.com/repos/awesomeWM/awesome/issues/3025/comments, , 
