url,state,title,label,comments_url,diff_url,patch_url
https://api.github.com/repos/projectkudu/kudu/issues/3234,closed,FailFast if LockFile failed to release, ,https://api.github.com/repos/projectkudu/kudu/issues/3234/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3228,closed,Support POST /api/processes/pid/kill, ,https://api.github.com/repos/projectkudu/kudu/issues/3228/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3166,open,Add robustness to Zip deploy to address race condition, ,https://api.github.com/repos/projectkudu/kudu/issues/3166/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3162,open,Support heuristic file to indicate latest deployment event, ,https://api.github.com/repos/projectkudu/kudu/issues/3162/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3150,open,Provide configurable timeout knob for outgoing HttpRequest from Kudu to 3rd party, ,https://api.github.com/repos/projectkudu/kudu/issues/3150/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3144,open,Kudu stopped working due to Get Job status failure, ,https://api.github.com/repos/projectkudu/kudu/issues/3144/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3084,open,"FunctionAppHelper needs to support ""v3"" and ""v3-preview""", ,https://api.github.com/repos/projectkudu/kudu/issues/3084/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3039,open,Unable find/install SiteExtensions published to www.siteextensions.net, ,https://api.github.com/repos/projectkudu/kudu/issues/3039/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3024,open,Multiple Triggered Webjob instances running during FileSystem ReadOnly, ,https://api.github.com/repos/projectkudu/kudu/issues/3024/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3022,closed,Successful deployment reported as failure due to contention, ,https://api.github.com/repos/projectkudu/kudu/issues/3022/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3017,closed,Ensure consistency in checking SiteExtension installed, ,https://api.github.com/repos/projectkudu/kudu/issues/3017/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/3004,closed,Fail fast if unable to release the lock stream, ,https://api.github.com/repos/projectkudu/kudu/issues/3004/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/2917,closed,zip deployment with NodeJs/NPM project., ,https://api.github.com/repos/projectkudu/kudu/issues/2917/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/2892,closed,Allow Get requests via extension bridge if the user is contributor, ,https://api.github.com/repos/projectkudu/kudu/issues/2892/comments, , 
https://api.github.com/repos/projectkudu/kudu/issues/2890,closed,Extend /api/diagnostics/runtime to return information about installed .NET Core runtimes, ,https://api.github.com/repos/projectkudu/kudu/issues/2890/comments, , 
