repo_id,combo,combo_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
5676886,css_html_javascript,0,1925,3,1315,393,28,23,6,2,0,15
18224920,css_html_javascript_typescript,0,112474,7,2635,6295,319,212,32,2,11,167
32754312,javascript_typescript,0,2559,2,2289,290,48,7,3,0,0,4
655209,html_javascript,0,4101,2,4059,637,102,29,7,0,0,22
11672345,javascript_shell_typescript,0,15115,4,2810,2895,432,75,25,3,0,47
2328181,c_cpp_shell,0,2180325,62,1274,20000,603,1562,904,12,224,422
62263938,css_html_javascript_python_shell,0,516,6,1822,185,24,2,0,0,0,2
1295612,css_javascript,1,4460,2,4854,1075,92,77,7,0,3,67
7807399,java_shell,0,1647961,14,7277,13204,166,575,158,0,10,407
9394642,css_html_javascript_python_shell,0,37140,11,2817,435,9,5,0,2,0,3
23086893,cpp_python,0,4741,8,4138,859,56,23,16,0,2,5
15532991,python_shell,0,2905,2,2701,512,36,12,5,0,4,3
1549207,c_objectivec,0,24749,5,4728,1405,76,69,28,0,1,40
7386799,css_html_javascript_python_shell,0,47081,8,3479,7890,257,337,60,15,83,179
95723115,python_shell,0,1262,2,629,203,28,6,4,0,0,2
5718947,html_javascript,0,11579,2,1856,1145,179,22,3,2,3,14
61219754,go_shell,0,67279,2,1956,2303,70,111,31,2,36,42
25268795,css_html_javascript_shell,0,70480,5,2440,1360,159,34,1,1,0,32
21088356,css_html_javascript_shell,0,36599,5,2554,2475,363,29,3,0,1,25
36485560,objectivec_ruby,0,1065,2,746,39,10,2,2,0,0,0
5245894,css_html_javascript_shell,0,137767,4,3230,5725,86,69,19,0,13,37
37334619,go_shell,0,695,2,3746,384,88,16,4,0,0,12
29293002,java_shell,0,26035,2,2024,575,66,20,13,0,3,4
56919458,html_javascript,0,10888,3,1835,423,95,12,1,0,0,11
1602811,css_html_javascript_shell,0,8868,5,3564,752,104,23,5,0,0,18
1614475,objectivec_ruby,0,237,3,3495,215,59,19,1,0,0,18
11654790,html_javascript,0,8467,2,2826,1336,107,37,7,0,5,25
4641606,html_javascript_shell,0,1556,3,3127,525,42,6,2,0,1,3
186749,c_python,0,821,3,4177,453,107,30,21,1,1,7
2630230,html_javascript,0,4033,2,3539,433,35,12,2,0,1,9
62743585,python_shell,0,34060,2,1815,1251,88,30,9,0,1,20
1542219,css_html_javascript,0,2584,3,3511,443,76,8,4,1,1,2
33166041,java_javascript_objectivec,0,12953,6,2277,1215,212,49,23,0,2,24
46611889,cpp_python_shell,0,515,5,1876,169,20,3,0,0,0,3
138597372,python_shell,0,3140,2,1099,792,173,15,2,0,3,10
19057465,python_shell,0,110820,2,1896,360,48,16,5,0,2,9
56679521,css_html_java_javascript,0,3649,5,1748,568,52,19,10,0,0,9
50881110,javascript_python,0,17911,4,4841,1189,138,20,2,0,1,17
95196818,javascript_shell,0,13000,2,1433,485,102,4,2,0,1,1
52827329,c_cpp_shell,0,105,4,1878,142,29,1,1,0,0,0
1951148,python_shell,0,2154,3,3473,525,59,12,2,0,0,10
105963253,css_html_javascript,0,82277,3,2955,5066,1657,79,23,2,1,53
31810895,javascript_shell,0,8406,2,2133,728,54,12,1,0,0,11
16368651,objectivec_ruby_shell,0,649,4,2268,481,60,12,8,0,0,4
56452110,css_html_javascript_shell,0,178510,5,1857,1202,45,25,9,2,2,12
49316177,css_html_javascript,0,6966,3,1763,222,6,4,2,0,0,2
5739134,python_shell,0,457,3,2197,572,92,19,4,0,1,14
10391073,css_html_javascript_python_shell,0,1478369,11,2098,20000,709,636,84,3,78,471
120367500,ruby_shell,0,69924,3,1241,473,34,4,0,0,0,4
41624627,javascript_typescript,0,349573,2,1704,2264,50,8,2,0,0,6
80831537,objectivec_ruby_shell,0,8356,4,1041,266,26,17,2,0,0,15
41854508,objectivec_ruby_shell,0,3832,4,1968,842,68,16,1,2,2,11
7431133,html_javascript,0,236,2,3000,142,9,5,2,0,3,0
3791835,c_cpp_shell,0,1116013,21,3078,20000,503,798,418,13,135,232
36914478,c_cpp_python_shell,0,53702,9,1725,20000,251,292,180,2,38,72
19544711,css_html,0,333,2,2358,110,8,2,0,0,0,2
57419,python_shell,0,1681,2,18688,1043,98,48,5,1,1,41
96892030,css_html_javascript_shell,0,13622,4,647,307,9,4,0,0,0,4
1647876,html_javascript,0,1732,2,2113,261,27,6,0,0,0,6
42766295,javascript_typescript,0,11101,8,2110,1355,65,55,26,0,2,27
55637575,go_shell,0,11900,3,1908,5539,51,435,145,6,230,54
672136,html_ruby,0,1164,3,3735,1106,173,17,10,0,2,5
1141441,html_javascript,0,5470,3,3429,1844,169,41,12,0,2,27
1285639,css_html_javascript,0,15380,4,3762,600,51,16,1,0,0,15
3217621,javascript_php,0,1091222,6,2149,20000,978,624,50,16,15,543
689344,c_cpp,0,316795,21,1487,20000,438,493,321,4,19,149
37173512,html_java,0,5314,2,1718,769,35,25,1,0,1,23
38441254,python_shell,0,49193,4,2551,2458,78,67,18,0,0,49
46386922,html_javascript_typescript,0,7966,5,1687,699,61,28,2,0,1,25
15122806,c_cpp_python_shell,0,2129,6,2751,1164,237,68,35,0,3,30
130471182,objectivec_ruby,0,46211,3,982,424,26,14,0,1,2,11
17253131,c_cpp_python_shell,0,124012,15,2681,12392,207,921,738,10,29,144
6853358,html_javascript_shell,0,812,3,3115,751,105,24,18,0,2,4
130725814,c_cpp_python_shell,0,14412,5,1147,845,88,25,8,1,1,15
10934235,c_python_shell,0,1704,3,2774,627,33,15,10,0,0,5
467461,css_html_javascript,0,10358,3,4153,1184,72,48,5,0,5,38
10464311,cpp_python,0,28229,6,2812,312,19,5,1,0,0,4
41752673,c_python_shell,0,220,5,1954,163,33,4,2,0,0,2
8129518,objectivec_ruby,0,679,2,1895,289,36,5,4,0,0,1
110274488,c_python,0,56282,9,1150,9509,170,490,151,14,16,309
97216102,html_javascript,0,4902,3,1446,174,41,6,1,0,0,5
82405191,css_html_java_javascript,0,19973,5,1049,1879,121,71,11,0,1,59
155815,css_html_javascript_python,0,3925,5,4925,3506,565,95,9,1,6,79
38071534,javascript_shell_typescript,0,2811,5,1999,232,42,2,0,0,0,2
40963709,css_html_javascript,0,8711,3,2010,899,94,179,1,0,0,178
37997,html_ruby,0,1438,5,4720,1232,239,31,7,0,6,18
86003510,html_javascript_typescript,0,16424,3,1476,585,61,11,1,0,0,10
5482172,css_html_javascript_php,0,100714,7,3557,20000,194,304,31,9,16,248
7205740,c_cpp_shell,0,25554,5,2135,1012,94,21,5,0,1,15
68540295,html_javascript_typescript,0,6256,5,1606,654,113,11,0,0,1,10
6198699,css_html_javascript_shell,0,19468,5,3324,4240,502,169,22,0,3,144
2587583,css_javascript,1,11993,2,3186,314,22,11,0,0,0,11
33452903,go_shell,0,21749,3,2269,1040,142,42,23,0,4,15
31936600,css_javascript,1,7820,3,2262,1253,119,28,6,0,9,13
112928128,c_cpp,0,175684,2,1138,175,27,1,0,0,0,1
6800217,css_html_javascript,0,5968,3,3048,1702,77,2,2,0,0,0
90549237,css_html_javascript_typescript,0,1806,4,1168,918,20,6,1,0,0,5
3618686,css_html_javascript,0,72695,3,3395,1468,195,36,15,0,1,20
45947467,css_html_javascript,0,2879,3,1997,1167,35,21,2,1,0,18
89130234,php_shell,0,6834,4,1473,1325,47,2,0,0,0,2
10696042,css_html_javascript,0,6367,3,2872,1394,105,23,1,1,0,21
1021040,html_ruby,0,804,5,3843,467,49,4,0,0,1,3
18376387,css_html_javascript_typescript,0,79250,4,2646,331,11,12,0,0,0,12
11152831,css_html_javascript_python,0,401492,4,2766,861,153,20,4,0,0,16
10247874,python_shell,0,5017,4,2967,3175,415,45,7,0,9,29
51094210,objectivec_ruby_shell,0,46196,7,1711,782,71,37,7,1,2,27
28135622,python_shell,0,1296,3,2366,219,41,2,0,0,0,2
27082457,python_shell,0,16100,2,2290,1376,55,25,11,0,0,14
23551107,css_html_javascript,0,5572,4,1772,1164,267,8,0,0,0,8
6376337,c_cpp,0,141580,12,5465,4814,171,233,90,1,73,69
2832871,ruby_shell,0,3549,2,3003,1002,69,16,5,0,2,9
3671479,c_cpp_python_shell,0,93524,27,5897,12397,61,599,255,25,145,174
14075080,php_shell,0,730,2,2719,625,82,15,1,0,2,12
17300388,python_shell,0,35228,12,1849,3784,23,72,31,0,1,40
4254338,css_html_javascript_python,0,23261,7,4804,4263,465,167,46,5,7,109
8165161,c_shell,0,717,4,2893,209,35,7,1,0,1,5
12716501,css_html_javascript,0,286,4,1249,195,39,16,0,0,2,14
5973855,cpp_python,0,2988432,17,2809,20000,871,478,264,37,5,172
8732561,python_shell,0,1534,2,2988,472,18,23,23,0,0,0
47025785,ruby_shell,0,2429,4,1997,601,79,30,5,0,6,19
8711354,css_html_javascript_ruby,0,97246,6,2862,1576,44,27,2,0,0,25
123870583,css_html_javascript_typescript,0,65064,7,1211,420,55,10,1,0,0,9
28257573,javascript_php,0,56258,6,2381,4169,147,183,32,2,72,77
6732980,html_python,0,573,2,2402,564,39,12,4,0,4,4
1130565,javascript_shell_typescript,0,2502,4,3837,663,107,23,1,0,2,20
4238977,css_html_java_javascript,0,186294,7,3082,3755,223,177,15,1,3,158
40797633,python_shell,0,2214,4,4639,992,37,25,10,0,2,13
2408911,python_shell,0,10852,3,3519,1056,141,21,8,0,0,13
90669846,javascript_shell_typescript,0,1220,3,1408,535,39,13,2,0,0,11
107914493,css_html_javascript_python,0,4975,5,1342,1683,58,38,7,0,13,18
8227684,css_html_javascript_typescript,0,1324,6,2991,190,32,11,0,0,6,5
19606299,cpp_python,0,37566,5,2608,5356,55,402,17,0,4,381
50668112,css_html_javascript,0,1906,4,1177,348,59,6,2,0,0,4
28192481,objectivec_ruby,0,3596,3,1344,318,29,5,0,0,0,5
40328394,c_cpp_python,0,48010,5,2876,10857,250,399,189,5,24,181
107678987,html_javascript,0,1801,2,1240,291,20,2,1,0,0,1
49765480,go_shell,0,51631,4,2074,11645,321,583,212,1,155,215
33739333,html_javascript_ruby,0,2130,6,2320,1137,243,65,10,0,0,55
67361765,css_javascript_shell,1,43591,3,1703,826,85,22,2,0,1,19
20999018,c_objectivec,0,11475,6,2659,1505,41,13,5,0,0,8
110584391,css_html_javascript,0,9083,3,634,641,24,8,1,0,0,7
15379620,c_cpp,0,118084,15,4617,12255,314,888,476,5,3,404
33208063,go_shell,0,69981,4,2309,1246,36,34,13,9,6,6
48572197,objectivec_ruby,0,64626,3,1759,657,41,22,7,0,0,15
7805574,css_javascript,1,2810,4,2900,687,58,16,3,0,2,11
3995635,html_javascript,0,524,2,1508,251,56,10,0,0,2,8
30171828,php_shell,0,47733,4,2314,2992,161,77,8,1,43,25
5213091,c_shell,0,3287,3,3251,1481,57,12,11,0,0,1
50461701,c_cpp_python_shell,0,12861,6,1967,6224,218,60,25,0,2,33
4384018,javascript_shell_typescript,0,1039,3,3321,441,46,9,0,1,0,8
56101366,html_javascript,0,527,2,757,58,19,1,0,0,0,1
15680717,css_html_javascript_python_shell,0,3051,7,2556,735,77,22,4,1,3,14
44751102,php_shell,0,46254,6,2186,6726,116,416,119,0,3,294
64635494,css_javascript,1,57175,2,1774,116,16,2,0,0,0,2
47960542,objectivec_ruby,0,72,2,637,71,7,1,1,0,0,0
108510101,css_html_javascript,0,3773,3,1000,285,41,12,0,0,0,12
15778896,c_cpp,0,86762,8,5760,7583,300,372,238,5,6,123
59522149,go_shell,0,38394,4,1855,1943,210,75,23,0,15,37
21141781,go_shell,0,7842,4,2546,908,55,11,5,0,0,6
104852627,objectivec_ruby_shell,0,29722,4,1210,329,40,13,4,0,2,7
40563188,c_python_shell,0,285,5,2014,316,27,3,0,0,0,3
7258278,c_python,0,2146,7,3874,703,54,14,5,0,0,9
17592572,javascript_shell,0,10628,2,2666,2139,54,40,2,2,3,33
46774900,css_html_javascript,0,3595,3,2012,528,101,4,3,0,0,1
417389,ruby_shell,0,2999,2,4214,1710,232,68,21,1,14,32
33816473,java_shell,0,5716,6,2270,2598,310,122,13,0,11,98
42841092,css_html_javascript,0,3965,3,1569,426,25,5,2,0,0,3
40539602,go_shell,0,9378,3,2112,949,110,29,5,0,2,22
26768643,python_shell,0,1738,4,2536,898,151,33,5,0,4,24
13421878,css_html_java_javascript,0,574338,7,5265,20000,486,934,227,204,60,443
13601190,css_javascript_php,1,22923,6,2771,2531,80,35,6,0,9,20
475599,javascript_typescript,0,2687,2,3781,1541,167,42,11,2,1,28
9139994,css_html_javascript_ruby,0,770,5,2962,113,24,3,0,0,0,3
5274894,python_shell,0,44697,7,3520,13871,381,406,142,12,53,199
2518028,css_html_javascript_typescript,0,2933,4,3555,927,124,21,1,0,3,17
17335035,css_javascript,1,13704,4,2678,1215,147,19,5,0,2,12
63652864,c_python_shell,0,5362,4,1797,711,57,44,19,0,3,22
2715669,javascript_shell,0,4087,2,3472,663,93,19,2,0,1,16
63427304,python_shell,0,31262,3,1561,1251,46,27,3,0,1,23
20131603,html_javascript_typescript,0,10269,3,2591,1389,171,39,10,0,3,26
5383731,c_cpp_python_shell,0,337692,18,2282,20000,758,1432,714,19,276,423
7517918,html_java,0,7453,3,4391,739,83,18,2,0,1,15
6975711,css_html_javascript,0,1638,10,3111,667,38,20,4,0,2,14
1800451,css_html_javascript_shell,0,4732,4,3038,1171,23,20,0,0,6,14
22527161,c_cpp_python_shell,0,42467,12,2512,1053,118,29,18,0,0,11
1843047,java_javascript,0,682,3,2847,76,17,3,1,0,0,2
673267,c_cpp_shell,0,1351,5,4047,887,150,46,32,1,3,10
1442637,css_javascript_shell,1,2031,5,3575,781,30,8,3,0,1,4
35833177,html_javascript,0,23741,3,2216,425,38,5,0,0,0,5
38444110,objectivec_ruby,0,49494,3,2042,436,85,18,4,0,3,11
15508537,css_html_javascript_shell,0,6789,5,2352,1584,210,98,4,6,9,79
22757905,objectivec_ruby,0,537,3,2335,345,31,5,0,0,0,5
96170782,go_shell,0,443,2,1363,140,5,2,2,0,0,0
12332444,go_shell,0,5806,2,2843,701,148,17,6,1,2,8
3489194,c_python_shell,0,12699,3,3361,8204,154,415,17,1,5,392
5773100,css_html_javascript,0,7326,3,2958,1536,53,41,12,2,1,26
19173633,javascript_python,0,1142,2,2461,525,7,6,1,0,1,4
49648180,javascript_typescript,0,808,2,1881,321,53,11,0,1,0,10
112133243,python_shell,0,14091,2,882,45,3,1,0,0,0,1
15749269,python_shell,0,107753,3,4089,1227,181,79,12,2,1,64
25253178,css_html,0,12011,2,2096,311,40,8,3,0,0,5
103733273,python_shell,0,1212,3,668,254,11,8,4,0,4,0
14128006,go_shell,0,2104,3,2787,925,98,39,9,0,7,23
128014656,css_html_javascript_php,0,469296,4,2432,3440,365,16,1,0,1,14
488514,ruby_shell,0,226892,2,4329,11835,816,581,79,9,63,430
50824485,c_cpp,0,224961,5,4267,8728,45,456,273,1,10,172
89116094,html_javascript_typescript,0,3034,4,1399,358,168,4,0,0,0,4
4946406,css_html_javascript_python_shell,0,4774,6,3272,1273,196,22,7,0,1,14
2345629,cpp_python,0,9007,3,3154,1709,55,94,50,1,3,40
25216588,html_python,0,12948,5,2439,127,7,5,5,0,0,0
7413451,php_shell,0,21999,4,3019,4544,260,113,12,0,3,98
65949398,css_html_javascript_python_shell,0,1623,8,1667,574,73,20,3,1,5,11
849692,c_objectivec,0,6612,5,3970,705,112,28,2,0,4,22
19158009,css_html_javascript,0,378075,3,2129,909,69,16,2,0,0,14
41296876,python_shell,0,4954,3,2133,998,8,15,3,0,0,12
52897468,css_html,0,1248,3,1718,143,27,2,0,0,0,2
7921466,html_javascript,0,215164,2,3312,3906,185,175,44,0,2,129
142146,css_html_javascript,0,3279,3,4455,443,65,28,3,0,1,24
3421292,python_shell,0,117,3,2855,236,52,9,1,0,0,8
6602323,html_java_javascript,0,4680,3,3150,229,30,7,0,0,4,3
3758878,html_javascript_python_shell,0,15361,6,3316,2825,337,100,20,0,11,69
60491949,css_javascript_php,1,9144,5,1851,2030,18,1,0,0,0,1
58595223,css_html_javascript_python_shell,0,14938,6,1435,1972,31,45,8,0,3,34
1345495,css_html,0,4640,5,3779,585,32,8,0,0,0,8
8277372,html_python_shell,0,17861,10,3057,5899,850,232,64,1,8,159
45271904,python_shell,0,724,4,2062,145,45,1,0,0,0,1
17381605,c_cpp,0,2707,3,3720,296,42,36,7,0,0,29
56398352,javascript_typescript,0,2498,2,1902,1355,137,8,1,0,3,4
4975026,objectivec_ruby,0,1931,4,3066,774,82,29,14,0,1,14
2721761,html_javascript,0,338,2,3522,230,33,21,4,0,0,17
12499274,html_javascript_shell,0,699,4,1978,383,58,10,3,1,2,4
2341302,css_html_javascript_python_shell,0,50450,13,3684,8063,239,298,73,23,27,175
76991633,javascript_shell,0,3685,2,1646,1698,218,41,2,0,1,38
64670477,css_html_javascript,0,18263,4,2441,1006,46,13,0,0,0,13
8121707,html_java,0,46322,4,4330,1313,33,42,3,0,0,39
1239398,html_javascript,0,219,2,3484,163,17,5,0,0,0,5
69185236,css_javascript,1,14889,2,1602,271,47,10,1,0,2,7
456237,css_html_javascript_shell,0,27847,6,2712,1404,46,32,10,1,0,21
86981224,html_javascript_typescript,0,1867,4,1545,477,67,13,1,0,0,12
40167453,html_ruby,0,1655,5,1926,918,50,58,16,12,0,30
38405292,javascript_typescript,0,1030,2,1772,101,19,2,0,0,0,2
6667084,c_cpp_shell,0,17136,11,3154,6098,252,343,155,0,15,173
27483832,go_shell,0,40066,3,2875,1071,77,53,10,0,2,41
385065,c_cpp,0,23706,4,4845,1623,16,65,50,0,0,15
24700171,html_javascript,0,5351,4,1149,377,68,7,1,3,1,2
36810120,c_cpp,0,1417,5,2210,1060,74,28,12,0,0,16
961036,html_java,0,184605,5,5114,10887,620,375,84,14,25,252
15267377,css_html_javascript_ruby,0,6568,4,2641,768,66,24,0,0,6,18
323788,html_ruby,0,3487,4,3567,1286,129,45,5,0,11,29
622127,c_cpp,0,426352,13,4085,8969,198,310,151,3,16,140
80294918,javascript_typescript,0,3366,2,1549,613,32,11,7,0,0,4
5298790,c_cpp_python_shell,0,133096,13,2277,20000,600,668,414,6,9,239
22424133,html_javascript,0,6821,6,2413,404,43,9,1,0,0,8
43492618,objectivec_ruby,0,2171,3,2080,461,32,14,3,0,0,11
19114225,c_python,0,21655,4,4269,2826,77,229,58,3,9,159
11391151,css_html_javascript_python_shell,0,43388,10,3000,2608,145,48,6,2,5,35
44781140,c_cpp_python,0,586588,30,4693,20000,548,1834,712,32,150,940
286066,ruby_shell,0,21722,3,4315,11566,674,194,12,2,77,103
34887588,html_python_shell,0,1427,5,2143,674,79,17,0,0,1,16
12204147,css_html_javascript_php,0,126200,8,2304,20000,395,889,66,16,96,711
22255647,ruby_shell,0,573,4,2357,310,36,4,0,0,0,4
1590408,html_javascript,0,2003,2,3719,1875,50,40,3,0,8,29
2302803,css_html_javascript_shell,0,8978,6,3422,1299,76,22,2,0,5,15
74261168,html_java_javascript,0,8557,5,1655,68,7,1,1,0,0,0
34196200,html_javascript,0,1361,2,2084,824,33,29,5,1,0,23
6755841,css_html_javascript_python_shell,0,58949,5,2326,1296,56,24,3,0,15,6
79821807,python_shell,0,42454,4,1527,1300,99,16,5,0,1,10
1320594,c_cpp_shell,0,73764,6,5249,3037,103,137,43,2,5,87
32981784,javascript_typescript,0,3078,2,2118,367,96,6,1,0,1,4
38617,c_cpp_shell,0,41030,11,4586,795,21,63,6,0,48,9
5311424,html_javascript_ruby,0,13610,5,3155,1350,94,26,0,0,0,26
86202845,css_javascript,1,6917,6,1316,730,113,77,9,1,3,64
946945,html_javascript_shell,0,6719,3,3843,820,85,18,5,0,2,11
37784277,c_cpp_shell,0,345,4,1370,31,14,1,0,0,0,1
96287699,html_javascript,0,41097,2,1433,1660,28,3,3,0,0,0
59217397,objectivec_ruby,0,6639,3,1670,129,27,2,0,0,0,2
27860738,c_shell,0,829,6,2385,982,40,15,12,0,0,3
7137821,python_shell,0,3358,3,3105,2382,475,81,38,0,6,37
50629145,go_shell,0,2942,2,1957,529,91,25,10,6,2,7
3386088,cpp_shell,0,36125,13,6685,10394,409,307,151,8,57,91
2787839,c_shell,0,1829,5,3575,803,30,14,7,0,0,7
53330030,java_shell,0,24599,5,2805,758,61,49,17,3,0,29
50842053,java_shell,0,25350,2,1523,1318,2,20,14,0,5,1
63625434,go_shell,0,4724,4,1807,664,94,42,3,4,13,22
31791482,c_cpp,0,163292,14,2302,526,125,8,2,0,0,6
29526608,objectivec_ruby_shell,0,617,4,2227,667,52,4,3,0,0,1
3665576,css_html_javascript_shell,0,16171,5,3394,3331,105,22,5,0,6,11
62095504,c_python_shell,0,2067,4,1689,697,70,7,2,0,2,3
5954,html_ruby,0,50211,3,5237,7853,362,307,168,7,7,125
3674459,css_html_javascript_ruby,0,1594,5,2936,765,52,23,3,0,0,20
1881749,javascript_php,0,13696,5,3514,1579,62,5,2,0,0,3
504220,css_html_javascript,0,11117,3,3348,1281,94,19,8,0,1,10
29829603,c_cpp_python,0,12005,7,1901,201,19,3,1,0,0,2
64699494,css_html_javascript,0,1169,3,1765,184,110,3,1,0,0,2
4053456,python_shell,0,163,2,2929,205,44,1,0,0,0,1
4565995,php_shell,0,11648,2,5126,4233,134,221,37,3,135,46
27358084,c_cpp_python_shell,0,138148,7,2401,4178,121,294,120,3,19,152
2037608,css_html_javascript,0,13798,3,3749,3128,56,126,19,0,2,105
47010479,css_html_javascript_python,0,977,4,1243,210,24,1,0,0,0,1
7923123,java_shell,0,1525,2,2966,339,64,5,0,0,1,4
102555965,go_shell,0,25820,5,889,2989,159,33,8,1,0,24
8485124,python_shell,0,331072,4,2902,690,12,4,0,0,2,2
66830040,css_html_javascript_typescript,0,8742,5,1879,2341,68,9,3,0,0,6
26318730,javascript_typescript,0,4587,2,2196,414,58,11,0,0,2,9
51344082,css_html_javascript_shell,0,22337,6,2676,7130,185,144,41,3,21,79
55608993,c_cpp,0,27294,9,1810,392,20,19,17,0,2,0
3544490,python_shell,0,13468,2,3417,1964,285,114,9,0,12,93
9076111,javascript_shell,0,3944,2,2849,1495,183,55,19,0,3,33
99183902,java_shell,0,1406,2,1069,313,37,5,1,0,0,4
5934517,python_shell,0,5542,3,3073,2154,222,94,57,0,5,32
10637255,python_shell,0,3851,2,2854,153,42,4,4,0,0,0
42321571,html_javascript,0,1181,3,1350,700,67,7,0,0,1,6
17179843,css_html_javascript,0,506,3,2333,122,14,2,0,0,0,2
2014929,c_cpp_python_shell,0,76158,5,4330,12768,615,273,114,11,37,111
39150065,html_javascript,0,9243,3,2167,575,43,11,3,0,2,6
53949203,css_html_javascript_typescript,0,8170,4,1595,1166,83,23,1,0,4,18
22942790,html_javascript_python,0,3086,5,2536,1794,101,35,23,0,3,9
4872945,css_html_javascript,0,4562,4,3193,698,76,14,0,0,0,14
541456,python_shell,0,567,3,3987,371,94,12,2,0,0,10
68956484,css_html_javascript_typescript,0,970,4,1646,107,30,4,0,0,0,4
2624521,html_java,0,514683,5,4227,4626,96,166,27,1,4,134
42798033,c_cpp,0,5148685,31,2100,20000,193,518,316,6,31,165
19051806,html_javascript_python_shell,0,37715,7,2624,19981,229,467,80,11,194,182
65090756,css_javascript_shell,1,409,9,1612,220,33,1,0,0,0,1
63091815,css_javascript,1,55140,2,1733,756,71,14,3,0,4,7
105412971,css_html_javascript,0,1460,3,739,494,39,11,2,0,2,7
81275248,python_shell,0,108865,2,762,333,16,3,0,0,0,3
14106955,css_html_javascript,0,53746,3,1034,175,4,2,0,0,0,2
2003404,html_javascript_typescript,0,463,3,3631,500,126,16,2,0,3,11
95155133,css_html_javascript,0,1226,3,1416,174,20,1,0,0,0,1
16662094,html_python,0,869,2,2681,411,62,14,7,0,2,5
37616442,javascript_shell,0,7245,4,2179,408,47,8,0,0,0,8
70539263,go_shell,0,11269,4,1543,532,24,5,2,0,2,1
23613565,css_html_javascript_python,0,95682,5,1685,318,28,5,1,0,0,4
114520717,java_shell,0,8129,3,1339,627,12,53,31,0,1,21
18371175,html_javascript,0,8547,2,2640,150,17,5,1,0,1,3
2669200,html_javascript,0,3284,3,3399,582,40,5,1,0,1,3
9037631,html_javascript_typescript,0,22037,4,2915,2241,95,86,27,2,10,47
692528,css_html_javascript_python,0,49652,4,4008,5248,354,97,19,12,21,45
19748680,go_shell,0,5695,4,2463,484,94,8,5,0,0,3
203666,ruby_shell,0,21582,2,4426,12321,987,332,31,1,39,261
127727728,java_shell,0,3079,2,1155,411,29,6,4,0,1,1
24898177,go_shell,0,57049,4,2449,2103,162,65,11,2,16,36
72875399,go_shell,0,1149,3,1676,621,40,13,3,1,3,6
20035587,c_cpp_python,0,10671,3,4113,2149,74,34,13,0,0,21
886774,java_javascript,0,166299,13,3913,15500,249,629,89,3,59,478
9056142,java_shell,0,80585,3,2046,2494,28,50,32,0,3,15
5291075,css_html_javascript,0,535412,3,3238,740,31,2,1,0,0,1
55723051,javascript_python,0,13012,3,1823,987,80,18,0,5,0,13
10932532,html_javascript_shell,0,2874,3,2928,1654,74,33,10,1,9,13
10091574,html_javascript,0,3296,3,3133,406,40,10,0,0,0,10
2687166,html_python,0,2480,3,4538,1640,227,32,5,1,0,26
46873579,ruby_shell,0,4065,3,2017,1109,83,56,10,0,13,33
15290592,css_html_javascript_shell,0,4350,5,2727,1483,89,13,2,0,2,9
88664721,go_shell,0,17236,11,2559,1998,465,47,1,2,9,35
7365136,c_python_shell,0,6034,4,5842,2205,174,66,45,0,3,18
26127968,c_cpp_shell,0,86259,5,2408,1448,72,58,53,0,3,2
114102,c_cpp,0,2285,3,4380,638,41,34,24,0,0,10
11939484,c_python_shell,0,49779,4,2885,8400,261,703,78,4,562,59
43208710,objectivec_ruby_shell,0,2368,4,1940,715,86,19,6,0,5,8
96454557,python_shell,0,1934,3,1441,890,98,15,4,0,1,10
18800032,html_javascript_shell,0,1528,4,2631,563,61,4,0,0,1,3
7050,html_ruby,0,44015,2,4805,3041,199,85,23,0,8,54
74386167,php_shell,0,50873,2,2002,8583,279,436,79,1,9,347
34039690,html_java,0,195357,9,6517,18593,457,621,198,3,33,387
21290287,css_html_javascript_python_shell,0,14392,8,2420,1660,165,132,9,2,20,101
86640546,objectivec_ruby,0,25695,3,1369,305,67,6,0,0,2,4
100562563,html_javascript_typescript,0,119867,5,1405,672,23,8,3,0,0,5
124708624,javascript_shell,0,3109,2,870,412,21,4,0,0,1,3
32005403,html_javascript,0,29605,3,1631,183,12,1,1,0,0,0
4117355,css_html_javascript,0,3397,4,3329,1179,132,23,4,0,0,19
21301381,objectivec_ruby_shell,0,2568,4,2562,1788,138,24,3,0,2,19
96071,css_html_javascript_ruby,0,4397,4,5222,2903,518,116,89,0,3,24
1638524,cpp_python,0,27292,10,4463,2636,28,27,14,0,0,13
8635901,html_javascript_shell,0,3881,4,2735,1336,127,33,22,0,1,10
4780572,css_html_javascript_shell,0,11434,4,2969,1425,124,31,11,0,8,12
30039066,objectivec_ruby,0,2311,3,2101,1239,98,21,4,0,9,8
95533278,css_javascript,1,2048,3,1290,435,54,10,0,1,0,9
4890177,javascript_shell,0,328479,6,3280,7503,117,60,21,0,5,34
12849977,c_cpp,0,20461,4,4359,757,68,76,18,0,1,57
6701057,go_shell,0,6185,3,3070,832,103,98,4,1,8,85
63937742,css_javascript,1,16940,2,1785,553,44,16,0,0,1,15
6768710,css_html_javascript_ruby,0,74061,6,5481,16919,12,1202,61,1,103,1037
8663885,css_html_javascript_shell,0,218936,5,2994,1150,108,13,0,0,1,12
9322866,c_cpp,0,2267,4,3049,514,33,7,3,0,0,4
816197,css_html_javascript_ruby,0,24228,6,3906,2792,324,201,15,2,6,178
54800346,html_javascript_typescript,0,36999,6,1922,1779,95,85,10,0,1,74
30016822,html_javascript,0,141,2,2296,161,39,18,0,0,0,18
